ÍNDICE MODELO,HIDDEN_LAYERS_STRUCTURE,r2Score,MSE,LEARNING_RATE_RBM,LEARNING_RATE,N_EPOCHS_RBM,N_ITER_BACKPROP,BATCH_SIZE,ACTIVATION_FUNCTION,DROPOUT_P,CONJUNTO DE TREINO
287,"[90, 90]","0,995055204745385","3,28329955897367","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
320,"[90, 90, 90]","0,995053488945459","3,28443883468714","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
242,[75],"0,995050367729465","3,28651129402431","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
278,"[75, 75]","0,995048044355498","3,28805399343395","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
133,[75],"0,994234897973803","3,28901134361729","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
317,"[90, 90, 90]","0,995045523958753","3,28972751419613","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
68,"[90, 90]","0,992577669884797","3,29230196159901","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
160,"[60, 60]","0,994225217053888","3,29453434308399","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
214,"[90, 90, 90]","0,994225009729724","3,29465262226154","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
155,"[60, 60]","0,994216904159937","3,29927687884116","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
208,"[90, 90, 90]","0,994212235101155","3,30194059359029","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
189,"[45, 45, 45]","0,994195652482694","3,31140103678443","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
308,"[75, 75, 75]","0,995009493966693","3,31365110474886","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
124,[60],"0,994185480033398","3,31720445552261","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
241,[75],"0,994994682095724","3,32348605380484","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
296,"[45, 45, 45]","0,994984533875665","3,33022438061683","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
210,"[90, 90, 90]","0,994161087022281","3,33112075568597","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
260,"[45, 45]","0,994982856998343","3,33133781207124","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
44,"[45, 45]","0,992483212067944","3,33420034807447","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
153,"[45, 45]","0,994118803316616","3,35524376113351","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
31,[90],"0,992428777255686","3,35834584367925","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
145,"[45, 45]","0,9940906779007","3,37128941159573","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
176,"[90, 90]","0,994089699361177","3,37184767189597","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
311,"[75, 75, 75]","0,994920937069042","3,37245208801167","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
235,[75],"0,994917139554122","3,37497360375082","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
85,"[60, 60, 60]","0,9923805782167","3,3797253549836","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
111,[45],"0,994070747082832","3,38266001453652","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
178,"[90, 90]","0,994069626276567","3,38329943852301","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
304,"[60, 60, 60]","0,994903425760985","3,38407943900531","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
232,[60],"0,994891055766626","3,39229300396289","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
238,[75],"0,994872432618302","3,40465860689097","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
117,[45],"0,994020111740156","3,41154765879541","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
22,[75],"0,992272447457667","3,4276886097227","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
310,"[75, 75, 75]","0,99483727212186","3,42800486017652","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
290,"[45, 45, 45]","0,994831697663953","3,43170625007195","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
215,"[90, 90, 90]","0,993983757551799","3,43228785339264","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
258,"[45, 45]","0,994829607196453","3,43309430168301","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
142,[90],"0,993975227034471","3,43715454406535","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
175,"[90, 90]","0,993960966029598","3,44529049839631","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
314,"[75, 75, 75]","0,994798602375059","3,45368122412737","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
164,"[75, 75]","0,993941901302218","3,45616699361404","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
259,"[45, 45]","0,994793754326817","3,4569002845405","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
289,"[45, 45, 45]","0,99479312160367","3,45732040701681","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
305,"[60, 60, 60]","0,994787780656328","3,46086674799762","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
257,"[45, 45]","0,994786928566472","3,46143252799519","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
40,"[45, 45]","0,992194172675678","3,46240873322639","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
300,"[60, 60, 60]","0,994780833149164","3,46547983024533","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
209,"[90, 90, 90]","0,993911562516171","3,47347537965924","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
254,"[45, 45]","0,994747485545481","3,48762233905079","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
199,"[75, 75, 75]","0,993885441021499","3,4883777858781","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
69,"[90, 90]","0,992127030470214","3,49219081126982","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
4,[45],"0,992126596176428","3,49238344973545","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
112,[45],"0,993875079018308","3,49428934579227","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
66,"[90, 90]","0,992115660142103","3,49723431552854","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
322,"[90, 90, 90]","0,994725110302803","3,50247929887042","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
46,"[60, 60]","0,992086463560716","3,51018496049845","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
9,[45],"0,992080707092216","3,51273834093846","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
313,"[75, 75, 75]","0,994706408170572","3,5148973464023","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
243,[75],"0,994686108755509","3,52837597536341","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
169,"[75, 75]","0,993799367676724","3,53748293719412","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
302,"[60, 60, 60]","0,994667843290378","3,54050407986945","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
147,"[45, 45]","0,99378477855079","3,54580608576505","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
97,"[75, 75, 75]","0,991987354326564","3,55414656298013","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
271,"[75, 75]","0,994642612530909","3,55725707714632","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
186,"[45, 45, 45]","0,993747114408278","3,56729361389659","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
6,[45],"0,991929283061167","3,57990506981171","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
225,[45],"0,994589789673758","3,5923309790284","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
16,[60],"0,991884854147742","3,5996122771915","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
198,"[60, 60, 60]","0,99365106915231","3,62208777624517","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
272,"[75, 75]","0,99453940818638","3,6257838333474","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
323,"[90, 90, 90]","0,994527666233286","3,63358038455486","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
316,"[90, 90, 90]","0,994519768505472","3,63882440476469","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
106,"[90, 90, 90]","0,991783280182189","3,64466715360435","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
303,"[60, 60, 60]","0,994485342067603","3,66168324976309","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
29,[90],"0,991696125396353","3,68332615528129","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
269,"[60, 60]","0,994447621826544","3,68672915044401","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
14,[60],"0,991653302619187","3,70232093334663","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
143,[90],"0,993487065765214","3,7156522956756","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
71,"[90, 90]","0,991604082006936","3,72415358101218","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
275,"[75, 75]","0,994380227955372","3,73147807453514","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
75,"[45, 45, 45]","0,991503785136745","3,7686419798503","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
55,"[75, 75]","0,991500320978486","3,77017856672452","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
288,"[90, 90]","0,994283106250808","3,79596601252706","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
276,"[75, 75]","0,994276778330037","3,80016769498426","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
131,[75],"0,99333795827557","3,80071865228652","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
50,"[60, 60]","0,991397495262001","3,81578867875583","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
21,[75],"0,991358502758503","3,83308447317086","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
48,"[60, 60]","0,991356172903918","3,83411792017502","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
312,"[75, 75, 75]","0,994222839833757","3,83598237121024","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
80,"[45, 45, 45]","0,99133289385136","3,84444374363083","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
168,"[75, 75]","0,993260008196105","3,8451894516638","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
321,"[90, 90, 90]","0,994184459066553","3,86146685530855","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
100,"[90, 90, 90]","0,991245879871197","3,8830402885339","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
28,[90],"0,991220313312444","3,8943807746382","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
265,"[60, 60]","0,994132943063995","3,89567301749868","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
91,"[75, 75, 75]","0,991196780350234","3,90481922407987","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
216,"[90, 90, 90]","0,993144650724505","3,91100130216345","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
30,[90],"0,991149100175895","3,92596858406114","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
309,"[75, 75, 75]","0,994060458181651","3,94380232720312","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
67,"[90, 90]","0,991100884915784","3,94735529052381","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
32,[90],"0,99109483057584","3,95004079695702","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
270,"[60, 60]","0,994038902655468","3,95811500264581","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
301,"[60, 60, 60]","0,994001572579498","3,98290183721799","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
286,"[90, 90]","0,993986516902837","3,99289867105919","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
280,"[90, 90]","0,99393394289485","4,0278073393354","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
246,[90],"0,993915047094485","4,04035398076515","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
93,"[75, 75, 75]","0,990865706073105","4,05167290413859","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
7,[45],"0,990865245477083","4,05187720941213","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
73,"[45, 45, 45]","0,990861380577719","4,05359155188412","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
103,"[90, 90, 90]","0,99086112031673","4,05370699511462","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
10,[60],"0,99085719018783","4,05545027126725","0,01","0,01",3,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
192,"[60, 60, 60]","0,992872105448203","4,06648935794003","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
184,"[45, 45, 45]","0,992870204780312","4,06757369577562","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
58,"[75, 75]","0,990826837547779","4,06891370590652","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
18,[60],"0,990730989540275","4,11142873531426","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
60,"[75, 75]","0,990708751390169","4,12129284861585","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
3,[45],"0,990671909371999","4,1376347583405","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
11,[60],"0,990657247065065","4,14413847632812","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
49,"[60, 60]","0,990632501478632","4,15511480606399","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
38,"[45, 45]","0,990632098605573","4,1552935073268","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
26,[75],"0,99055154648141","4,19102378505292","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
5,[45],"0,990550392986208","4,19153543765515","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
89,"[60, 60, 60]","0,990505175236082","4,21159254709754","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
125,[60],"0,992600721680567","4,22131476886453","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
27,[75],"0,990454376891484","4,23412502503486","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
157,"[60, 60]","0,992576509622033","4,2351278349317","0,01","0,01",5,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
277,"[75, 75]","0,993609197939912","4,24343506756767","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
297,"[45, 45, 45]","0,993602768106746","4,24770441893876","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
8,[45],"0,990361080775102","4,27550811932044","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
23,[75],"0,990348708253572","4,28099616367744","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
2,[45],"0,99031756109457","4,2948120208392","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
83,"[60, 60, 60]","0,990296616562372","4,30410232770654","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
261,"[45, 45]","0,993509589310736","4,30957430112667","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
88,"[60, 60, 60]","0,990253979424619","4,32301476222272","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
63,"[75, 75]","0,990217957631017","4,33899284725715","0,01","0,01",7,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
17,[60],"0,99020335845838","4,34546856094331","0,01","0,01",7,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
34,[90],"0,990177074827001","4,35712711692317","0,01","0,01",7,40,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
