ÍNDICE MODELO,HIDDEN_LAYERS_STRUCTURE,r2Score,MSE,LEARNING_RATE_RBM,LEARNING_RATE,N_EPOCHS_RBM,N_ITER_BACKPROP,BATCH_SIZE,ACTIVATION_FUNCTION,DROPOUT_P,CONJUNTO DE TREINO
185,"[90, 90]","0,994897146968909","2,91119592121773","0,01","0,01",2,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
175,[150],"0,994896400648499","2,91162169968365","0,01","0,01",4,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
159,[120],"0,99489578819951","2,91197110402426","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
211,"[150, 150]","0,994892119407523","2,91406416298598","0,01","0,01",1,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
197,"[120, 120]","0,994876054701519","2,92322913526921","0,01","0,01",1,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
195,"[90, 90]","0,994875293567413","2,92366336500088","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
225,"[150, 150]","0,9948659512463","2,9289931926396","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
142,[90],"0,99486239901","2,93101975616453","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
155,[120],"0,994853892351064","2,9358728355397","0,01","0,01",2,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
143,[90],"0,994852362543056","2,93674559648409","0,01","0,01",3,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
199,"[120, 120]","0,994833522281331","2,94749403324179","0,01","0,01",2,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
79,"[150, 150]","0,993349288367782","2,950037335032","0,01","0,01",2,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
148,[90],"0,994820954164994","2,95466418860328","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
240,"[90, 90, 90]","0,994818656895815","2,95597478889344","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
161,[120],"0,994813681680755","2,95881316689531","0,01","0,01",4,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
174,[150],"0,994807648943804","2,96225486492189","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
151,[120],"0,994806170252732","2,96309846347146","0,01","0,01",1,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
157,[120],"0,994792197542879","2,97106994446145","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
138,[90],"0,994789204924282","2,97277724408382","0,01","0,01",1,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
261,"[150, 150, 150]","0,994786287408141","2,9744416974865","0,01","0,01",2,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
172,[150],"0,994782988554356","2,97632370538011","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
198,"[120, 120]","0,994781841795493","2,97697793541609","0,01","0,01",1,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
162,[120],"0,994780495853631","2,97774580006697","0,01","0,01",4,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
257,"[150, 150, 150]","0,994771862795604","2,98267099057527","0,01","0,01",1,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
165,[120],"0,994760392832794","2,98921464541804","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
109,"[120, 120, 120]","0,993255431205804","2,99166929072441","0,01","0,01",2,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
147,[90],"0,994743891457979","2,99862873882105","0,01","0,01",4,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
164,[120],"0,994742867720039","2,9992127849806","0,01","0,01",5,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
146,[90],"0,994726561306282","3,00851565240213","0,01","0,01",4,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
266,"[150, 150, 150]","0,994716058510311","3,01450753510079","0,01","0,01",4,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
267,"[150, 150, 150]","0,994711188498346","3,01728589436079","0,01","0,01",4,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
234,"[90, 90, 90]","0,994709722548435","3,0181222240326","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
160,[120],"0,994707705332225","3,0192730531013","0,01","0,01",4,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
149,[90],"0,994705283089994","3,02065495096494","0,01","0,01",5,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
173,[150],"0,994704607905323","3,0210401462369","0,01","0,01",3,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
245,"[120, 120, 120]","0,994702275220275","3,02237095140749","0,01","0,01",2,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
158,[120],"0,994701523151053","3,02280000959091","0,01","0,01",3,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
241,"[120, 120, 120]","0,994686740010271","3,03123384432695","0,01","0,01",1,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
101,"[90, 90, 90]","0,993162162767074","3,03304010811177","0,01","0,01",4,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
214,"[150, 150]","0,994678206443526","3,03610227470303","0,01","0,01",2,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
259,"[150, 150, 150]","0,994657027668613","3,04818484160573","0,01","0,01",2,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
215,"[150, 150]","0,994656959534486","3,04822371236943","0,01","0,01",2,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
219,"[150, 150]","0,994656587575676","3,0484359162018","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
251,"[120, 120, 120]","0,99463529716507","3,0605821716671","0,01","0,01",4,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
171,[150],"0,994617239668519","3,07088403809062","0,01","0,01",2,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
217,"[150, 150]","0,994615461513179","3,07189848207765","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
196,"[120, 120]","0,994597974731925","3,08187475338177","0,01","0,01",1,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
200,"[120, 120]","0,994597133416023","3,08235472711522","0,01","0,01",2,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
144,[90],"0,994596781359019","3,08255557689619","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
28,[120],"0,993025159802093","3,0938101255255","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
163,[120],"0,994569838302952","3,09792668683243","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
204,"[120, 120]","0,994561651340017","3,10259737849413","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
230,"[90, 90, 90]","0,994551489911795","3,10839450967007","0,01","0,01",2,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
150,[90],"0,99454396126025","3,11268963232714","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
189,"[90, 90]","0,994541594752917","3,11403973323232","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
268,"[150, 150, 150]","0,994537312738717","3,11648263766184","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
194,"[90, 90]","0,994527454348894","3,12210688434672","0,01","0,01",5,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
226,"[90, 90, 90]","0,994527012448845","3,12235898990677","0,01","0,01",1,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
139,[90],"0,994512922267854","3,13039748860112","0,01","0,01",2,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
218,"[150, 150]","0,994510616673582","3,131712838387","0,01","0,01",3,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
238,"[90, 90, 90]","0,994507604071988","3,13343153838069","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
181,"[90, 90]","0,994490534020497","3,14317006386288","0,01","0,01",1,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
46,"[90, 90]","0,99290228030792","3,14831543496722","0,01","0,01",1,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
188,"[90, 90]","0,994478501297063","3,15003477565629","0,01","0,01",3,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
180,[150],"0,994477571489314","3,15056523430598","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
191,"[90, 90]","0,994476778435863","3,15101767413847","0,01","0,01",4,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
258,"[150, 150, 150]","0,994472773902203","3,15330227492652","0,01","0,01",1,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
145,[90],"0,994472433966035","3,15349620972727","0,01","0,01",4,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
265,"[150, 150, 150]","0,994448094687711","3,1673818551401","0,01","0,01",4,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
209,"[120, 120]","0,99444331947192","3,1701061328431","0,01","0,01",5,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
220,"[150, 150]","0,994430169610035","3,17760817612143","0,01","0,01",4,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
254,"[120, 120, 120]","0,994425769408026","3,18011850711923","0,01","0,01",5,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
212,"[150, 150]","0,994421170654164","3,18274211266015","0,01","0,01",1,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
177,[150],"0,994415904568558","3,1857464333496","0,01","0,01",4,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
210,"[120, 120]","0,994405738399424","3,19154626923311","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
239,"[90, 90, 90]","0,994401462297479","3,19398580070005","0,01","0,01",5,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
201,"[120, 120]","0,994400685454091","3,19442899263356","0,01","0,01",2,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
193,"[90, 90]","0,994397430590801","3,19628590379206","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
222,"[150, 150]","0,994385666488424","3,20299736631126","0,01","0,01",4,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
116,"[120, 120, 120]","0,992769871775244","3,20704751304716","0,01","0,01",4,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
187,"[90, 90]","0,994358370124457","3,21857003966842","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
233,"[90, 90, 90]","0,994358210632003","3,21866103068463","0,01","0,01",3,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
252,"[120, 120, 120]","0,994319310257872","3,24085383338031","0,01","0,01",4,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
203,"[120, 120]","0,994313724721491","3,24404040188044","0,01","0,01",3,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
255,"[120, 120, 120]","0,994303723624907","3,24974606328333","0,01","0,01",5,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
260,"[150, 150, 150]","0,994296689282256","3,2537591809469","0,01","0,01",2,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
110,"[120, 120, 120]","0,99266275921623","3,25455912768593","0,01","0,01",2,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
186,"[90, 90]","0,994278022189438","3,26440882422307","0,01","0,01",2,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
208,"[120, 120]","0,994274709938978","3,26629847496747","0,01","0,01",5,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
140,[90],"0,99427338542591","3,26705411441449","0,01","0,01",2,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
206,"[120, 120]","0,994254136104927","3,2780359209431","0,01","0,01",4,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
264,"[150, 150, 150]","0,994240297999447","3,28593060965651","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
179,[150],"0,99423949748899","3,28638730373771","0,01","0,01",5,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
227,"[90, 90, 90]","0,994225882096617","3,29415493382638","0,01","0,01",1,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
85,"[150, 150]","0,992565821918038","3,29755733068074","0,01","0,01",4,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
231,"[90, 90, 90]","0,994217613872268","3,29887198541568","0,01","0,01",2,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
80,"[150, 150]","0,99249959267523","3,32693444846293","0,01","0,01",2,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
42,[150],"0,992492921776594","3,32989344009023","0,01","0,01",4,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
169,[150],"0,994139592905062","3,34338322650284","0,01","0,01",2,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
129,"[150, 150, 150]","0,992397637093298","3,37215859737291","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
249,"[120, 120, 120]","0,994083124559436","3,37559861982603","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
94,"[90, 90, 90]","0,992346830446066","3,39469475808646","0,01","0,01",2,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
248,"[120, 120, 120]","0,994014464763346","3,41476927928069","0,01","0,01",3,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
236,"[90, 90, 90]","0,9939938935457","3,42650523258755","0,01","0,01",4,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
84,"[150, 150]","0,992246735559764","3,4390935635023","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
126,"[150, 150, 150]","0,992239825772738","3,44215851817655","0,01","0,01",2,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
128,"[150, 150, 150]","0,992229427206068","3,4467709809631","0,01","0,01",3,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
66,"[120, 120]","0,992222859002719","3,44968442033247","0,01","0,01",2,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
24,[120],"0,992220873484991","3,45056513081151","0,01","0,01",3,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
47,"[90, 90]","0,992209301049958","3,45569828306543","0,01","0,01",1,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
156,[120],"0,993941354496953","3,45647894797473","0,01","0,01",2,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
78,"[150, 150]","0,992121141609339","3,49480291662076","0,01","0,01",1,60,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
224,"[150, 150]","0,993862231129139","3,50161911255528","0,01","0,01",5,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
