ÍNDICE MODELO,HIDDEN_LAYERS_STRUCTURE,r2Score,MSE,LEARNING_RATE_RBM,LEARNING_RATE,N_EPOCHS_RBM,N_ITER_BACKPROP,BATCH_SIZE,ACTIVATION_FUNCTION,DROPOUT_P,CONJUNTO DE TREINO
266,"[15, 15]",0.9823994768429315,10.041161466726393,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
267,"[15, 15]",0.9915751785501735,4.806390795950521,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
268,"[15, 15]",0.9746040057432306,14.488505635008122,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
269,"[15, 15]",0.9919297719714613,4.604093979747132,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
270,"[15, 15]",0.9920333989482293,4.544974418541405,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
271,"[45, 45]",0.992818127531955,4.097283952387284,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
272,"[45, 45]",0.9943374707369468,3.230493215058001,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
273,"[45, 45]",0.9948945220823662,2.9126934283870556,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
274,"[45, 45]",0.9945024819873861,3.136353705981969,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
275,"[45, 45]",0.9939879628869499,3.4298886946348013,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
276,"[45, 45]",0.9929483814190615,4.022973643515523,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
277,"[45, 45]",0.9900884667510848,5.654565199399568,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
278,"[45, 45]",0.9936906193910662,3.599524223454337,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
279,"[45, 45]",0.9940320503805479,3.4047366217146084,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
280,"[45, 45]",0.9933961023265139,3.7675472630813376,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
281,"[45, 45]",0.9892439913995563,6.1363414104641665,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
282,"[45, 45]",0.9626738700272054,21.29469076800287,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
283,"[45, 45]",0.9914853024119636,4.857665454534114,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
284,"[45, 45]",0.9921476500973535,4.479793728974532,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
285,"[45, 45]",0.9930124786913989,3.986405920194324,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
286,"[60, 60]",0.9908825514891048,5.201537013727704,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
287,"[60, 60]",0.9939140411675703,3.472061300162758,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
288,"[60, 60]",0.9950088646562144,2.847460580687822,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
289,"[60, 60]",0.9920969589002625,4.508713238377185,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
290,"[60, 60]",0.9944515781989797,3.165394499491083,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
291,"[60, 60]",0.987907803560997,6.898641355591754,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
292,"[60, 60]",0.9923567412101723,4.360506500615802,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
293,"[60, 60]",0.9942853541954115,3.2602258885684745,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
294,"[60, 60]",0.9940987750756044,3.366669944326603,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
295,"[60, 60]",0.9923678060272831,4.35419398284469,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
296,"[60, 60]",0.9653847633080178,19.74811644695665,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
297,"[60, 60]",0.9830199287973146,9.687191405682817,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
298,"[60, 60]",0.9928392814213278,4.085215582774217,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
299,"[60, 60]",0.9934385925178956,3.743306456793468,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
300,"[60, 60]",0.9942767161060092,3.2651539494947923,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
301,"[5, 5, 5]",0.9906198933687291,5.351384411654596,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
302,"[5, 5, 5]",0.9928373559977431,4.086314043821835,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
303,"[5, 5, 5]",0.9935878649847485,3.6581459800944884,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
304,"[5, 5, 5]",0.9930018098741854,3.9924925186063795,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
305,"[5, 5, 5]",0.9934437870870391,3.7403429365017993,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
306,"[5, 5, 5]",0.9895011314965836,5.989642064610728,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
307,"[5, 5, 5]",0.9842247394498781,8.99984261546441,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
308,"[5, 5, 5]",0.9904471556279348,5.449931911137067,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
309,"[5, 5, 5]",0.9860609408414551,7.952283148412543,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
310,"[5, 5, 5]",0.9918362291514552,4.65746049342123,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
311,"[5, 5, 5]",0.942579390152637,32.75866346982518,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
312,"[5, 5, 5]",0.9427009279836104,32.689325702178834,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
313,"[5, 5, 5]",0.9521359377194208,27.306618872844552,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
314,"[5, 5, 5]",0.9644024176892803,20.30854813900632,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
315,"[5, 5, 5]",0.9830824273723144,9.651535744915613,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
316,"[15, 15, 15]",0.9914396955376126,4.8836843396129686,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
317,"[15, 15, 15]",0.9939929166410849,3.4270625601675797,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
318,"[15, 15, 15]",0.9943645882051182,3.2150226023921893,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
319,"[15, 15, 15]",0.9941079690000278,3.3614247775309893,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
320,"[15, 15, 15]",0.9936596033382052,3.6172189926414804,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
321,"[15, 15, 15]",0.981145093289849,10.756791774149924,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
322,"[15, 15, 15]",0.9937698627268177,3.554315616736128,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
323,"[15, 15, 15]",0.9925399956343578,4.255959195611435,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
324,"[15, 15, 15]",0.9930824812786343,3.9464691935841754,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
325,"[15, 15, 15]",0.9940861286347036,3.3738847841316852,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
326,"[15, 15, 15]",0.9862983158788631,7.816859839826064,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
327,"[15, 15, 15]",0.9605735721219784,22.492918241493708,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
328,"[15, 15, 15]",0.9649564426227208,19.99247493120309,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
329,"[15, 15, 15]",0.9698576873620045,17.196297262170255,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
330,"[15, 15, 15]",0.9811345341604,10.762815795299709,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
331,"[45, 45, 45]",0.9915446602190091,4.823801613128063,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
332,"[45, 45, 45]",0.9903124043147431,5.526808017690117,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
333,"[45, 45, 45]",0.9946796653095284,3.0352699864262522,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
334,"[45, 45, 45]",0.9905634918702538,5.383561668438456,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
335,"[45, 45, 45]",0.994008956401344,3.417911819521303,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
336,"[45, 45, 45]",0.9916123480710961,4.78518545120625,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
337,"[45, 45, 45]",0.993670231745045,3.6111554484922808,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
338,"[45, 45, 45]",0.9913515939329998,4.933946620427044,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
339,"[45, 45, 45]",0.9936603679748912,3.616782764674928,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
340,"[45, 45, 45]",0.9945215130010342,3.125496444569286,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
341,"[45, 45, 45]",0.9909940869816752,5.137905615946139,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
342,"[45, 45, 45]",0.9915757966342975,4.806038176745154,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
343,"[45, 45, 45]",0.9929107437947738,4.044446042905257,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
344,"[45, 45, 45]",0.9917343123501131,4.715604393424455,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
345,"[45, 45, 45]",0.9931299601214968,3.919382343768371,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
346,"[60, 60, 60]",0.9928668461208698,4.06948982301058,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
347,"[60, 60, 60]",0.9936526703319972,3.621174297501627,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
348,"[60, 60, 60]",0.9946366710476905,3.0597983667138817,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
349,"[60, 60, 60]",0.9938213497832975,3.524942066703166,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
350,"[60, 60, 60]",0.9935637996593184,3.671875334400453,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
351,"[60, 60, 60]",0.9920758998693133,4.5207274909199295,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
352,"[60, 60, 60]",0.993800158901004,3.537031540909802,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
353,"[60, 60, 60]",0.9929421903823735,4.026505652108472,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
354,"[60, 60, 60]",0.9945709451988252,3.0972951987741952,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
355,"[60, 60, 60]",0.9942675258621252,3.2703970165294387,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
356,"[60, 60, 60]",0.9904716039450197,5.435984058721124,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
357,"[60, 60, 60]",0.9801902782005117,11.301517200624035,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
358,"[60, 60, 60]",0.9908258078716029,5.233909450640962,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
359,"[60, 60, 60]",0.9937004916384813,3.59389207096376,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
360,"[60, 60, 60]",0.9929857933500431,4.001630002964861,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
361,[5],0.9923323174903231,5.720788066703944,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
362,[5],0.9923220691962893,5.728434225519059,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
363,[5],0.9925203442383284,5.580503022969796,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
364,[5],0.9931504961142413,5.110352449131539,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
365,[5],0.9930943707171714,5.152227096574445,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
366,[5],0.9749663435463055,18.677383019644136,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
367,[5],0.9792332369467959,15.493892725592898,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
368,[5],0.9796651023262071,15.171681900374143,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
369,[5],0.9920996085931458,5.894410054874099,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
370,[5],0.9928098193610924,5.36452827103845,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
371,[5],0.9551370952983763,33.47180448992531,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
372,[5],0.953834849971364,34.443397864754154,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
373,[5],0.9573582223238353,31.814641851038942,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
374,[5],0.9714988804431873,21.264425651758863,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
375,[5],0.9736778853407504,19.63868994875653,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
376,[15],0.9938327111213434,4.6013580474162605,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
377,[15],0.9931653338690253,5.09928213546147,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
378,[15],0.9932095438231976,5.0662974914129935,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
379,[15],0.9955992414267154,3.283365879940723,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
380,[15],0.9955282178072482,3.3363559553891795,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
381,[15],0.9889664038203807,8.23206559185722,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
382,[15],0.9895030759115828,7.831659433776541,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
383,[15],0.9914181532973143,6.402837642931519,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
384,[15],0.993130574210911,5.125215999714683,0.01,0.01,10,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
385,[15],0.9929941446373957,5.227004861620115,0.01,0.01,10,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
386,[15],0.9688611146633782,23.23243866962283,0.01,0.01,20,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
387,[15],0.9662777215077505,25.159884767928034,0.01,0.01,20,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
388,[15],0.991752843884657,6.153128044797833,0.01,0.01,20,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
389,[15],0.9940746956985311,4.420815558893183,0.01,0.01,20,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
390,[15],0.9792796015816779,15.459300493896306,0.01,0.01,20,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
391,[45],0.9942412014341229,4.296587146461,0.01,0.01,5,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
392,[45],0.9955494110874193,3.3205438421274893,0.01,0.01,5,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
393,[45],0.9955233691257148,3.33997351250897,0.01,0.01,5,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
394,[45],0.9956274715994662,3.262303605232624,0.01,0.01,5,100,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
395,[45],0.9957579306429932,3.1649693013590134,0.01,0.01,5,200,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
396,[45],0.9928243912172534,5.353656341908538,0.01,0.01,10,10,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
397,[45],0.9950703259242234,3.677984917848529,0.01,0.01,10,25,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
398,[45],0.9948458539229548,3.845461433020631,0.01,0.01,10,50,16,sigmoid,0.0,conjuntoDadosRNA_19-09-30_12-35-58_DuracaoSetp_6s_DuracaoSimulacao_300s.csv
