ÍNDICE MODELO,HIDDEN_LAYERS_STRUCTURE,r2Score,MSE,LEARNING_RATE_RBM,LEARNING_RATE,N_EPOCHS_RBM,N_ITER_BACKPROP,BATCH_SIZE,ACTIVATION_FUNCTION,DROPOUT_P,CONJUNTO DE TREINO
2,"[90, 90, 90]","0,991524859318604","3,75929416465009","0,01","0,01",2,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
7,"[90, 90, 90]","0,991521989802251","3,76056698789705","0,01","0,01",4,45,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
16,"[90, 90, 90]","0,993167965183522","3,89770031983396","0,01","0,01",4,45,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
5,"[90, 90, 90]","0,990118288832247","4,3832026542325","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
26,"[90, 90, 90]","0,993303347633469","4,44651691920138","0,01","0,01",4,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
1,"[90, 90, 90]","0,989864814838955","4,49563539602368","0,01","0,01",2,45,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
17,"[90, 90, 90]","0,991730229216757","4,71793383562049","0,01","0,01",4,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-11-13_DuracaoSetp_6s_DuracaoSimulacao_180s.csv
3,"[90, 90, 90]","0,987665953487652","5,47097810213026","0,01","0,01",2,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
4,"[90, 90, 90]","0,987535036019606","5,52904879289261","0,01","0,01",3,45,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
9,"[90, 90, 90]","0,986508798990559","5,9842538472832","0,01","0,01",4,55,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
23,"[90, 90, 90]","0,989634794472468","6,88240321082237","0,01","0,01",3,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-13-35_DuracaoSetp_6s_DuracaoSimulacao_240s.csv
8,"[90, 90, 90]","0,983831402456554","7,17185904997141","0,01","0,01",4,50,16,sigmoid,0,conjuntoDadosRNA_19-09-30_12-09-31_DuracaoSetp_6s_DuracaoSimulacao_120s.csv
