,0
816,-42.743263
817,-42.723843
818,-42.705368
819,-42.687916
820,-42.671337
821,-42.65569
822,-42.640903
823,-42.626972
824,-42.613808
825,-42.601414
826,-42.589706
827,-42.578827
828,-42.56855
829,-42.558945
830,-42.55
831,-42.541645
832,-42.53387
833,-42.526608
834,-42.519924
835,-42.513733
836,-42.507977
837,-42.50271
838,-42.497936
839,-42.49351
840,-42.4895
841,-42.485836
842,-42.482586
843,-42.479683
844,-42.477116
845,-42.47483
846,-42.472805
847,-42.471123
848,-42.469643
849,-42.468502
850,-42.467564
851,-42.466824
852,-42.46629
853,-42.466015
854,-42.465885
855,-42.465954
856,-42.46622
857,-42.466557
858,-42.46716
859,-42.46783
860,-42.46864
861,-42.469578
