,0
806,18.815006
807,18.814955
808,18.814898
809,18.814842
810,18.814734
811,18.814678
812,18.814627
813,18.814627
814,18.81457
815,18.814516
816,18.814463
817,18.814405
818,18.814354
819,18.814354
820,18.814297
821,18.814245
822,18.814245
823,18.814186
824,18.814186
825,18.814137
826,18.814137
827,18.81408
828,18.81408
829,18.814024
830,18.814024
831,18.814024
832,18.81397
833,18.81397
834,18.81397
835,18.81397
836,18.813915
837,18.813915
838,18.813915
839,18.813915
840,18.813915
841,18.81386
842,18.81386
843,18.81386
844,18.81386
845,18.81386
846,18.81386
847,18.81386
848,18.81386
849,18.81386
850,18.81386
851,18.81386
852,18.81386
853,18.81386
854,18.81386
855,18.81386
856,18.81386
857,18.81386
858,18.81386
859,18.81386
860,18.81386
861,18.81386
862,18.81386
863,18.81386
864,18.81386
865,18.81386
866,18.81386
867,18.813915
868,18.813915
869,18.813915
870,18.813915
871,18.813915
872,18.813915
873,18.813915
874,18.813915
875,18.813915
876,18.813915
877,18.813915
878,18.813915
879,18.81397
880,18.81397
881,18.81397
882,18.81397
883,18.81397
884,18.81397
885,18.81397
886,18.81397
887,18.81397
888,18.81397
889,18.814024
890,18.814024
891,18.814024
892,18.814024
893,18.814024
894,18.814024
895,18.814024
896,18.814024
897,18.814024
898,18.814024
899,18.814024
900,18.814024
901,18.81408
902,18.81408
903,18.81408
904,18.81408
905,18.81408
906,18.81408
907,18.81408
908,18.81408
909,18.81408
910,18.81408
911,18.81408
912,18.81408
913,18.81408
914,18.81408
915,18.81408
916,18.81408
917,18.814137
918,18.814137
919,18.814137
920,18.814137
921,18.814137
922,18.814137
923,18.814137
924,18.814137
925,18.814137
926,18.814137
927,18.814137
928,18.814137
929,18.814137
930,18.814137
931,18.814137
932,18.814137
933,18.814137
934,18.814137
935,18.814137
936,18.814137
937,18.814137
938,18.814137
939,18.814137
940,18.814137
941,18.814137
942,18.814137
943,18.814137
944,18.814137
945,18.814137
946,18.814137
947,18.814137
948,18.814137
949,18.814137
950,18.814137
951,18.814137
952,18.814137
953,18.814137
954,18.814137
955,18.814137
956,18.814137
957,18.814137
958,18.814137
959,18.814137
960,18.814137
961,18.814137
962,18.814137
963,18.814137
964,18.814137
965,18.814137
966,18.814186
967,18.814186
968,18.814186
969,18.814186
970,18.814186
971,18.814186
972,18.814186
973,18.814186
974,18.814186
975,18.814186
976,18.814186
977,18.814186
978,18.814186
979,18.814186
980,18.814186
981,18.814186
982,18.814186
983,18.814186
984,18.814186
985,18.814186
986,18.814186
987,18.814186
988,18.814137
989,18.814137
990,18.814137
991,18.814137
992,18.814137
993,18.814137
994,18.814137
995,18.814137
996,18.814137
997,18.814137
998,18.814137
999,18.814137
1000,40.00996
1001,40.02846
1002,40.079674
1003,40.15824
1004,40.258907
1005,40.377636
1006,40.510735
1007,40.65507
1008,40.807888
1009,40.96662
1010,41.129303
1011,41.294147
1012,41.459614
1013,41.62435
1014,41.7871
1015,41.946957
1016,42.103218
1017,42.254963
1018,42.40187
1019,42.543163
1020,42.678745
1021,42.80822
1022,42.931335
1023,43.048035
1024,43.15828
1025,43.262066
1026,43.359337
1027,43.45026
1028,43.534943
1029,43.613503
1030,43.686188
1031,43.753235
1032,43.81475
1033,43.871075
1034,43.922493
1035,43.9692
1036,44.01148
1037,44.04961
1038,44.0839
1039,44.114525
1040,44.141792
1041,44.16595
1042,44.18727
1043,44.205933
1044,44.2222
1045,44.23628
1046,44.248356
1047,44.258625
1048,44.267292
1049,44.274487
1050,44.280365
1051,44.285103
1052,44.288788
1053,44.29157
1054,44.293552
1055,44.29484
1056,44.29552
1057,44.295673
1058,44.29538
1059,44.2947
1060,44.293705
1061,44.292446
1062,44.29096
1063,44.289303
1064,44.287514
1065,44.285614
1066,44.283634
1067,44.28161
1068,44.27956
1069,44.277496
1070,44.27545
1071,44.273422
1072,44.271427
1073,44.269478
1074,44.26758
1075,44.265747
1076,44.26396
1077,44.26226
1078,44.260624
1079,44.259068
1080,44.257584
1081,44.256184
1082,44.254864
1083,44.25361
1084,44.252434
1085,44.251343
1086,44.250317
1087,44.249374
1088,44.24849
1089,44.24769
1090,44.246952
1091,44.246284
1092,44.24567
1093,44.24513
1094,44.244648
1095,44.244217
1096,44.24383
1097,44.24352
1098,44.24324
1099,44.243008
1100,44.24283
1101,44.242702
1102,44.2426
1103,44.24253
1104,44.24252
1105,44.24253
1106,44.242577
1107,44.242645
1108,44.242756
1109,44.242878
1110,44.243046
1111,44.24323
1112,44.243416
1113,44.243645
1114,44.243874
1115,44.24413
1116,44.244408
1117,44.244686
1118,44.244976
1119,44.245293
1120,44.24561
1121,44.245934
1122,44.24627
1123,44.246613
1124,44.246964
1125,44.24731
1126,44.24766
1127,44.24802
1128,44.24838
1129,44.248753
1130,44.249115
1131,44.24948
1132,44.24984
1133,44.250206
1134,44.250565
1135,44.250923
1136,44.251286
1137,44.251637
1138,44.251987
1139,44.252335
1140,44.252678
1141,44.25301
1142,44.25335
1143,44.25368
1144,44.254005
1145,44.254322
1146,44.254635
1147,44.254944
1148,44.255238
1149,44.255535
1150,44.255833
1151,44.25611
1152,44.256382
1153,44.25665
1154,44.25692
1155,44.25718
1156,44.257435
1157,44.257675
1158,44.25792
1159,44.258152
1160,44.25837
1161,44.258587
1162,44.258804
1163,44.259014
1164,44.25922
1165,44.25941
1166,44.259598
1167,44.259777
1168,44.25996
1169,44.260136
1170,44.2603
1171,44.26046
1172,44.260616
1173,44.26076
1174,44.26091
1175,44.261044
1176,44.261177
1177,44.261303
1178,44.261425
1179,44.26155
1180,44.26166
1181,44.261772
1182,44.26188
1183,44.261982
1184,44.26207
1185,44.26217
1186,44.26225
1187,44.262344
1188,44.262413
1189,44.262497
1190,44.262573
1191,44.262634
1192,44.262703
1193,44.26277
1194,44.262825
1195,44.26288
1196,44.26294
1197,44.26299
1198,44.26303
1199,44.26308
1200,44.26312
1201,44.26317
1202,44.2632
1203,44.263245
1204,44.263275
1205,44.263294
1206,44.263332
1207,44.26335
1208,44.263386
1209,44.263412
1210,44.263435
1211,44.26344
1212,44.263466
1213,44.26349
1214,44.263496
1215,44.263504
1216,44.263515
1217,44.263527
1218,44.26354
1219,44.26355
1220,44.26355
1221,44.263565
1222,44.263565
1223,44.263573
1224,44.263573
1225,44.263573
1226,44.263573
1227,44.263573
1228,44.263573
1229,44.263573
1230,44.263573
1231,44.263573
1232,44.263565
1233,44.263565
1234,44.263565
1235,44.26355
1236,44.26355
1237,44.26354
1238,44.26354
1239,44.263527
1240,44.263527
1241,44.263515
1242,44.263515
1243,44.263504
1244,44.263496
1245,44.263496
1246,44.26349
1247,44.263474
1248,44.263474
1249,44.263466
1250,2.688694
1251,2.644557
1252,2.5216222
1253,2.3316646
1254,2.0844507
1255,1.788083
1256,1.4491371
1257,1.0733432
1258,0.66561615
1259,0.23028731
1260,-0.22865051
1261,-0.7078016
1262,-1.2036874
1263,-1.713203
1264,-2.2336602
1265,-2.7618876
1266,-3.2953877
1267,-3.8309903
1268,-4.3660426
1269,-4.898198
1270,-5.424308
1271,-5.942304
1272,-6.4491873
1273,-6.9431186
1274,-7.421663
1275,-7.8829646
1276,-8.325328
1277,-8.747079
1278,-9.147387
1279,-9.525254
1280,-9.880144
1281,-10.21174
1282,-10.519793
1283,-10.804732
1284,-11.066795
1285,-11.306508
1286,-11.524207
1287,-11.72083
1288,-11.896858
1289,-12.053151
1290,-12.190485
1291,-12.309632
1292,-12.411413
1293,-12.496683
1294,-12.566315
1295,-12.62121
1296,-12.6623
1297,-12.690552
1298,-12.706953
1299,-12.712515
1300,-12.708272
1301,-12.695255
1302,-12.674511
1303,-12.6470375
1304,-12.613845
1305,-12.575877
1306,-12.53405
1307,-12.48919
1308,-12.44208
1309,-12.39347
1310,-12.343994
1311,-12.294268
1312,-12.24464
1313,-12.19565
1314,-12.147642
1315,-12.100966
1316,-12.055691
1317,-12.012212
1318,-11.970488
1319,-11.930674
1320,-11.892888
1321,-11.857062
1322,-11.823335
1323,-11.791508
1324,-11.761758
1325,-11.733857
1326,-11.707807
1327,-11.683509
1328,-11.660944
1329,-11.640012
1330,-11.620677
1331,-11.602769
1332,-11.586322
1333,-11.571092
1334,-11.557186
1335,-11.544436
1336,-11.532808
1337,-11.522148
1338,-11.512489
1339,-11.503809
1340,-11.4958935
1341,-11.488786
1342,-11.482471
1343,-11.476867
1344,-11.471845
1345,-11.467505
1346,-11.463726
1347,-11.460553
1348,-11.457803
1349,-11.455587
1350,-11.453788
1351,-11.452455
1352,-11.451529
1353,-11.450948
1354,-11.450719
1355,-11.450833
1356,-11.451297
1357,-11.452048
1358,-11.453034
1359,-11.4543085
1360,-11.455877
1361,-11.457628
1362,-11.459616
1363,-11.461785
1364,-11.464142
1365,-11.466678
1366,-11.469406
1367,-11.4723215
1368,-11.475311
1369,-11.47849
1370,-11.481747
1371,-11.485137
1372,-11.488666
1373,-11.492209
1374,-11.4958935
1375,-11.499656
1376,-11.503496
1377,-11.507358
1378,-11.511297
1379,-11.515255
1380,-11.519296
1381,-11.523356
1382,-11.527369
1383,-11.53146
1384,-11.535574
1385,-11.5396385
1386,-11.543787
1387,-11.54782
1388,-11.551937
1389,-11.556003
1390,-11.5600195
1391,-11.564053
1392,-11.56803
1393,-11.571963
1394,-11.575834
1395,-11.579722
1396,-11.583555
1397,-11.587335
1398,-11.590987
1399,-11.594654
1400,-11.598262
1401,-11.601813
1402,-11.605304
1403,-11.608736
1404,-11.612107
1405,-11.615418
1406,-11.6186695
1407,-11.621788
1408,-11.624912
1409,-11.627907
1410,-11.630837
1411,-11.633774
1412,-11.636574
1413,-11.639309
1414,-11.641979
1415,-11.644514
1416,-11.647053
1417,-11.649525
1418,-11.651928
1419,-11.654197
1420,-11.6564665
1421,-11.658599
1422,-11.660731
1423,-11.6627245
1424,-11.66472
1425,-11.666648
1426,-11.668432
1427,-11.67022
1428,-11.67194
1429,-11.673586
1430,-11.675167
1431,-11.676674
1432,-11.678108
1433,-11.679549
1434,-11.680916
1435,-11.682213
1436,-11.683437
1437,-11.68459
1438,-11.685745
1439,-11.686827
1440,-11.6878395
1441,-11.688849
1442,-11.689719
1443,-11.690658
1444,-11.691452
1445,-11.692322
1446,-11.693047
1447,-11.693769
1448,-11.694424
1449,-11.695077
1450,-11.695729
1451,-11.696238
1452,-11.696818
1453,-11.697326
1454,-11.697759
1455,-11.698196
1456,-11.698632
1457,-11.698995
1458,-11.699358
1459,-11.699721
1460,-11.700011
1461,-11.700303
1462,-11.700521
1463,-11.700739
1464,-11.700959
1465,-11.701178
1466,-11.701322
1467,-11.701466
1468,-11.701612
1469,-11.701686
1470,-11.701832
1471,-11.701902
1472,-11.701979
1473,-11.702049
1474,-11.702049
1475,-11.702122
1476,-11.702122
1477,-11.702122
1478,-11.702122
1479,-11.702122
1480,-11.702049
1481,-11.702049
1482,-11.701979
1483,-11.701979
1484,-11.701902
1485,-11.701832
1486,-11.701757
1487,-11.701686
1488,-11.701612
1489,-11.70154
1490,-11.701466
1491,-11.701322
1492,-11.701247
1493,-11.701178
1494,-11.701032
1495,-11.700959
1496,-11.700813
1497,-11.700739
1498,-11.700594
1499,-11.700521
1500,2.8048692
1501,2.809495
1502,2.8223457
1503,2.8417535
1504,2.866109
1505,2.8938756
1506,2.9237804
1507,2.9546132
1508,2.9855056
1509,3.0154824
1510,3.0439043
1511,3.0701604
1512,3.0938277
1513,3.11454
1514,3.131997
1515,3.1460314
1516,3.1565547
1517,3.1635094
1518,3.1668963
1519,3.1667876
1520,3.1632843
1521,3.156536
1522,3.1467
1523,3.1339936
1524,3.1185894
1525,3.1007853
1526,3.0807333
1527,3.0587368
1528,3.035018
1529,3.0098062
1530,2.9833484
1531,2.9558606
1532,2.927568
1533,2.8986769
1534,2.86937
1535,2.8398342
1536,2.8102288
1537,2.7806964
1538,2.7513733
1539,2.722386
1540,2.6938357
1541,2.6658125
1542,2.6383924
1543,2.6116433
1544,2.5856242
1545,2.5603728
1546,2.5359325
1547,2.512321
1548,2.489553
1549,2.467647
1550,2.4466033
1551,2.426424
1552,2.4071002
1553,2.3886213
1554,2.3709793
1555,2.3541517
1556,2.338121
1557,2.3228707
1558,2.3083663
1559,2.2946072
1560,2.2815456
1561,2.269164
1562,2.2574458
1563,2.2463522
1564,2.2358637
1565,2.2259622
1566,2.2166104
1567,2.2077918
1568,2.1994843
1569,2.1916618
1570,2.184297
1571,2.177383
1572,2.1708808
1573,2.1647825
1574,2.1590648
1575,2.153709
1576,2.1487021
1577,2.1440182
1578,2.139645
1579,2.1355715
1580,2.1317763
1581,2.1282544
1582,2.1249757
1583,2.1219478
1584,2.119144
1585,2.116559
1586,2.1141796
1587,2.111998
1588,2.1099977
1589,2.1081824
1590,2.1065288
1591,2.1050334
1592,2.103691
1593,2.1024923
1594,2.1014266
1595,2.100493
1596,2.099681
1597,2.0989828
1598,2.0983944
1599,2.0979052
1600,2.097519
1601,2.0972247
1602,2.097015
1603,2.0968928
1604,2.096846
1605,2.0968723
1606,2.0969625
1607,2.0971274
1608,2.0973501
1609,2.0976267
1610,2.0979552
1611,2.0983377
1612,2.0987716
1613,2.0992408
1614,2.0997534
1615,2.1003065
1616,2.1008887
1617,2.1015024
1618,2.1021533
1619,2.102826
1620,2.1035242
1621,2.1042452
1622,2.1049833
1623,2.1057377
1624,2.1065116
1625,2.1072955
1626,2.1080976
1627,2.1089048
1628,2.1097236
1629,2.11055
1630,2.1113777
1631,2.1122117
1632,2.1130476
1633,2.113884
1634,2.1147246
1635,2.1155572
1636,2.116396
1637,2.1172223
1638,2.11805
1639,2.1188684
1640,2.1196837
1641,2.1204925
1642,2.1212916
1643,2.122079
1644,2.1228614
1645,2.1236348
1646,2.1243982
1647,2.125146
1648,2.125884
1649,2.1266117
1650,2.1273255
1651,2.1280274
1652,2.1287203
1653,2.1293921
1654,2.1300597
1655,2.1307058
1656,2.1313396
1657,2.1319604
1658,2.1325684
1659,2.133163
1660,2.133741
1661,2.1343021
1662,2.1348538
1663,2.135387
1664,2.1359072
1665,2.136413
1666,2.1369066
1667,2.1373796
1668,2.137846
1669,2.1382947
1670,2.138732
1671,2.139152
1672,2.139563
1673,2.139956
1674,2.1403365
1675,2.1407084
1676,2.1410627
1677,2.1414042
1678,2.141735
1679,2.142055
1680,2.1423597
1681,2.142655
1682,2.1429362
1683,2.143209
1684,2.1434665
1685,2.1437173
1686,2.143961
1687,2.144187
1688,2.1444077
1689,2.1446123
1690,2.1448116
1691,2.1450043
1692,2.145184
1693,2.1453543
1694,2.1455193
1695,2.1456733
1696,2.1458192
1697,2.145957
1698,2.1460938
1699,2.146212
1700,2.1463318
1701,2.146439
1702,2.1465416
1703,2.1466446
1704,2.1467285
1705,2.1468143
1706,2.1468954
1707,2.1469693
1708,2.147036
1709,2.147101
1710,2.1471572
1711,2.147213
1712,2.1472602
1713,2.1473045
1714,2.147345
1715,2.1473866
1716,2.1474118
1717,2.147447
1718,2.147468
1719,2.1474924
1720,2.14751
1721,2.1475277
1722,2.1475387
1723,2.1475515
1724,2.147562
1725,2.1475658
1726,2.1475658
1727,2.1475658
1728,2.1475658
1729,2.1475658
1730,2.147562
1731,2.1475554
1732,2.1475444
1733,2.1475387
1734,2.1475277
1735,2.1475158
1736,2.1475058
1737,2.147488
1738,2.147468
1739,2.1474547
1740,2.1474347
1741,2.147418
1742,2.1474009
1743,2.1473866
1744,2.1473608
1745,2.147345
1746,2.1473212
1747,2.1473007
1748,2.147284
1749,2.1472602
1750,28.2699
1751,28.286932
1752,28.334059
1753,28.406523
