,0
381,-4.9179254
382,-4.918542
383,-4.9191475
384,-4.919754
385,-4.9203615
386,-4.9209657
387,-4.9215717
388,-4.92217
389,-4.9227552
390,-4.9233437
391,-4.92392
392,-4.924497
393,-4.925056
394,-4.9256167
395,-4.9261656
396,-4.9267154
397,-4.9272447
398,-4.9277663
399,-4.9282856
400,-4.9287896
401,-4.929282
402,-4.929766
403,-4.9302497
404,-4.930714
405,-4.93117
406,-4.931618
407,-4.932044
408,-4.932471
409,-4.9328895
410,-4.9332876
411,-4.93368
412,-4.934062
413,-4.934432
414,-4.934795
415,-4.9351463
416,-4.9354906
417,-4.9358163
418,-4.9361396
419,-4.936447
420,-4.9367537
421,-4.9370437
422,-4.937321
423,-4.9375978
424,-4.937857
425,-4.9381084
426,-4.93835
427,-4.9385915
428,-4.9388123
429,-4.9390354
430,-4.9392395
431,-4.939443
432,-4.939639
433,-4.939824
434,-4.940002
435,-4.9401655
436,-4.9403353
437,-4.9404926
438,-4.94064
439,-4.9407787
440,-4.940918
441,-4.941048
442,-4.9411693
443,-4.9412913
444,-4.941401
445,-4.941502
446,-4.9416046
447,-4.941698
448,-4.94179
449,-4.9418745
450,-4.941948
451,-4.942021
452,-4.9420934
453,-4.9421597
454,-4.9422255
455,-4.94228
456,-4.9423366
457,-4.942381
458,-4.942429
459,-4.9424744
460,-4.9425125
461,-4.94255
462,-4.9425755
463,-4.9426146
464,-4.9426413
465,-4.94266
466,-4.942688
467,-4.9427066
468,-4.9427257
469,-4.9427342
470,-4.9427533
471,-4.942761
472,-4.9427724
473,-4.94278
474,-4.94278
475,-4.9427896
476,-4.9427896
477,-4.9427896
478,-4.9427896
479,-4.9427896
480,-4.94278
481,-4.94278
482,-4.9427724
483,-4.9427724
484,-4.942761
485,-4.9427533
486,-4.9427443
487,-4.9427342
488,-4.9427257
489,-4.942715
490,-4.9426985
491,-4.942688
492,-4.9426794
493,-4.94266
494,-4.942651
495,-4.942632
496,-4.942624
497,-4.942606
498,-4.942595
499,-4.9425755
500,-15.899159
501,-15.900471
502,-15.904043
503,-15.909365
504,-15.91593
505,-15.923298
506,-15.931063
507,-15.938873
508,-15.946428
509,-15.9534645
510,-15.959806
511,-15.965278
512,-15.969762
513,-15.973149
514,-15.975396
515,-15.976466
516,-15.976342
517,-15.975034
518,-15.97256
519,-15.968956
520,-15.964275
521,-15.958571
522,-15.951911
523,-15.944369
524,-15.936013
525,-15.926903
526,-15.917152
527,-15.906804
528,-15.895957
529,-15.884675
530,-15.873053
531,-15.861135
532,-15.849031
533,-15.836752
534,-15.824379
535,-15.811963
536,-15.799595
537,-15.78728
538,-15.775065
539,-15.763025
540,-15.751122
541,-15.739458
542,-15.728063
543,-15.716892
544,-15.706036
545,-15.69544
546,-15.685201
547,-15.675251
548,-15.665682
549,-15.656385
550,-15.647486
551,-15.638876
552,-15.630632
553,-15.622759
554,-15.615186
555,-15.607944
556,-15.6010065
557,-15.594431
558,-15.588121
559,-15.582137
560,-15.576444
561,-15.571036
562,-15.565912
563,-15.561032
564,-15.556431
565,-15.552063
566,-15.547928
567,-15.544025
568,-15.540347
569,-15.536858
570,-15.533583
571,-15.530494
572,-15.527614
573,-15.5248785
574,-15.522342
575,-15.519947
576,-15.517686
577,-15.515589
578,-15.513621
579,-15.511814
580,-15.510102
581,-15.508514
582,-15.507049
583,-15.505675
584,-15.504422
585,-15.50326
586,-15.502181
587,-15.501193
588,-15.500289
589,-15.499471
590,-15.4987135
591,-15.498038
592,-15.497439
593,-15.496904
594,-15.49642
595,-15.495991
596,-15.495619
597,-15.495324
598,-15.495059
599,-15.494817
600,-15.494659
601,-15.494527
602,-15.494418
603,-15.494366
604,-15.494339
605,-15.494366
606,-15.494392
607,-15.4944725
608,-15.49458
609,-15.494714
610,-15.494846
611,-15.49503
612,-15.495219
613,-15.495431
614,-15.495672
615,-15.495912
616,-15.4961815
617,-15.496448
618,-15.496743
619,-15.4970665
620,-15.49736
621,-15.497686
622,-15.498038
623,-15.498386
624,-15.4987135
625,-15.499092
626,-15.499446
627,-15.499797
628,-15.500181
629,-15.500535
630,-15.500918
631,-15.501302
632,-15.501685
633,-15.502044
634,-15.502431
635,-15.502816
636,-15.503174
637,-15.503563
638,-15.5039215
639,-15.504311
640,-15.50467
641,-15.505035
642,-15.505396
643,-15.505758
644,-15.506096
645,-15.50646
646,-15.506796
647,-15.507133
648,-15.507468
649,-15.507779
650,-15.50812
651,-15.5084305
652,-15.508739
653,-15.509053
654,-15.509333
655,-15.509645
656,-15.50993
657,-15.510187
658,-15.51047
659,-15.510728
660,-15.510984
661,-15.511242
662,-15.5114975
663,-15.511728
664,-15.511987
665,-15.512186
666,-15.512415
667,-15.512646
668,-15.512846
669,-15.513047
670,-15.5132475
671,-15.51342
672,-15.513621
673,-15.513795
674,-15.5139675
675,-15.514141
676,-15.514284
677,-15.514431
678,-15.514574
679,-15.514717
680,-15.514865
681,-15.515009
682,-15.515125
683,-15.515242
684,-15.515355
685,-15.515472
686,-15.515589
687,-15.515676
688,-15.515792
689,-15.515879
690,-15.515968
691,-15.516053
692,-15.516139
693,-15.516199
694,-15.516286
695,-15.516344
696,-15.516431
697,-15.516492
698,-15.516549
699,-15.516604
700,-15.516664
701,-15.516696
702,-15.516753
703,-15.516781
704,-15.516841
705,-15.51687
706,-15.516897
707,-15.516928
708,-15.516954
709,-15.516983
710,-15.5170145
711,-15.517045
712,-15.517072
713,-15.5171
714,-15.5171
715,-15.517133
716,-15.517133
717,-15.517161
718,-15.517161
719,-15.517161
720,-15.517189
721,-15.517189
722,-15.517189
723,-15.517189
724,-15.517189
725,-15.517189
726,-15.517218
727,-15.517218
728,-15.517218
729,-15.517218
730,-15.517189
731,-15.517189
732,-15.517189
733,-15.517189
734,-15.517189
735,-15.517189
736,-15.517189
737,-15.517161
738,-15.517161
739,-15.517161
740,-15.517161
741,-15.517133
742,-15.517133
743,-15.517133
744,-15.5171
745,-15.5171
746,-15.5171
747,-15.517072
748,-15.517072
749,-15.517072
750,-42.77528
751,-42.793583
752,-42.844204
753,-42.921032
754,-43.018425
755,-43.13182
756,-43.256695
757,-43.389538
758,-43.526966
759,-43.666214
760,-43.805065
761,-43.94121
762,-44.073277
763,-44.199543
764,-44.319157
765,-44.430954
766,-44.53425
767,-44.628647
768,-44.713627
769,-44.78905
770,-44.854786
771,-44.910934
772,-44.957623
773,-44.995064
774,-45.023556
775,-45.043514
776,-45.05535
777,-45.05956
778,-45.05665
779,-45.047165
780,-45.031643
781,-45.01066
782,-44.98478
783,-44.95455
784,-44.920475
785,-44.883125
786,-44.842945
787,-44.80046
788,-44.756107
789,-44.71024
790,-44.663235
791,-44.615498
792,-44.567364
793,-44.518982
794,-44.470764
795,-44.422867
796,-44.37543
797,-44.328796
798,-44.282906
799,-44.23798
800,-44.19423
801,-44.15151
802,-44.110073
803,-44.069935
804,-44.031075
805,-43.99362
806,-43.95747
807,-43.922726
808,-43.889343
809,-43.857346
810,-43.826664
811,-43.79731
812,-43.76929
813,-43.74261
814,-43.717113
815,-43.69288
816,-43.669815
817,-43.64793
818,-43.627125
819,-43.607403
820,-43.588745
821,-43.571163
822,-43.554474
823,-43.538765
824,-43.52393
825,-43.509987
826,-43.49691
827,-43.484615
828,-43.47303
829,-43.46229
830,-43.45217
831,-43.44274
832,-43.433994
833,-43.425846
834,-43.418293
835,-43.411346
836,-43.40484
837,-43.398922
838,-43.393517
839,-43.388542
840,-43.384003
841,-43.37997
842,-43.376225
843,-43.372982
844,-43.37002
845,-43.36749
846,-43.36524
847,-43.363277
848,-43.361664
849,-43.360332
850,-43.359276
851,-43.35844
852,-43.35788
853,-43.35753
854,-43.357388
855,-43.357456
856,-43.35774
857,-43.358227
858,-43.358788
859,-43.359562
860,-43.360474
861,-43.36159
862,-43.362717
863,-43.364048
864,-43.36545
865,-43.367
866,-43.368618
867,-43.370304
868,-43.372066
869,-43.373898
870,-43.375874
871,-43.37785
872,-43.379826
873,-43.381954
874,-43.38408
875,-43.3862
876,-43.388397
877,-43.3906
878,-43.392803
879,-43.395073
880,-43.397354
881,-43.399635
882,-43.401913
883,-43.40413
884,-43.40641
885,-43.4087
886,-43.410988
887,-43.413208
888,-43.41543
889,-43.417652
890,-43.41988
891,-43.422035
892,-43.424194
893,-43.42635
894,-43.42844
895,-43.430527
896,-43.43255
897,-43.43457
898,-43.43652
899,-43.438473
900,-43.440422
901,-43.442303
902,-43.44412
903,-43.445927
904,-43.447742
905,-43.44941
906,-43.451157
907,-43.45275
908,-43.454426
909,-43.455948
910,-43.457554
911,-43.459007
912,-43.46047
913,-43.46192
914,-43.463306
915,-43.464626
916,-43.46594
917,-43.46718
918,-43.46842
919,-43.46959
920,-43.47076
921,-43.47186
922,-43.472954
923,-43.47398
924,-43.475006
925,-43.476036
926,-43.47691
927,-43.47786
928,-43.478745
929,-43.47955
930,-43.480354
931,-43.48116
932,-43.4819
933,-43.48263
934,-43.48329
935,-43.48395
936,-43.48454
937,-43.4852
938,-43.485714
939,-43.486305
940,-43.486816
941,-43.48733
942,-43.48777
943,-43.488285
944,-43.488655
945,-43.489098
946,-43.489464
947,-43.489834
948,-43.4902
949,-43.490494
950,-43.49079
951,-43.491085
952,-43.49137
953,-43.491596
954,-43.491894
955,-43.49212
956,-43.492336
957,-43.492485
958,-43.492702
959,-43.49285
960,-43.492996
961,-43.49314
962,-43.493294
963,-43.49337
964,-43.49351
965,-43.493584
966,-43.49366
967,-43.493736
968,-43.493813
969,-43.49388
970,-43.49388
971,-43.493954
972,-43.494026
973,-43.494026
974,-43.494026
975,-43.494026
976,-43.494026
977,-43.494102
978,-43.494026
979,-43.494026
980,-43.494026
981,-43.494026
982,-43.494026
983,-43.493954
984,-43.493954
985,-43.493954
986,-43.49388
987,-43.49388
988,-43.493813
989,-43.493736
990,-43.493736
991,-43.49366
992,-43.49366
993,-43.493584
994,-43.49351
995,-43.493443
996,-43.493443
997,-43.49337
998,-43.493294
999,-43.49322
1000,-15.957743
1001,-15.922706
1002,-15.82505
1003,-15.674638
1004,-15.480394
1005,-15.249637
1006,-14.98858
1007,-14.702827
1008,-14.397372
1009,-14.076328
1010,-13.743893
1011,-13.403108
1012,-13.057284
1013,-12.70926
1014,-12.361373
1015,-12.015705
1016,-11.674278
1017,-11.338822
1018,-11.01077
1019,-10.691479
1020,-10.382005
1021,-10.083127
1022,-9.7957535
1023,-9.520506
1024,-9.258119
1025,-9.008709
1026,-8.772693
1027,-8.550251
1028,-8.341665
1029,-8.146849
1030,-7.965685
1031,-7.7984133
1032,-7.644566
1033,-7.504145
1034,-7.3768597
1035,-7.262387
1036,-7.1603765
1037,-7.07052
1038,-6.992378
1039,-6.9254217
1040,-6.8691726
1041,-6.8231645
1042,-6.786842
1043,-6.759589
1044,-6.740807
1045,-6.729934
1046,-6.726318
1047,-6.729354
1048,-6.7384233
1049,-6.752901
1050,-6.772197
1051,-6.7957506
1052,-6.822914
1053,-6.8532376
1054,-6.8862057
1055,-6.921257
1056,-6.957964
1057,-6.9960065
1058,-7.034842
1059,-7.0743017
1060,-7.113885
1061,-7.1535106
1062,-7.192731
1063,-7.231457
1064,-7.2694583
1065,-7.306629
1066,-7.3428817
1067,-7.3779736
1068,-7.411868
1069,-7.444446
1070,-7.4758105
1071,-7.5058746
1072,-7.534573
1073,-7.561855
1074,-7.5878677
1075,-7.612479
1076,-7.635755
1077,-7.6576767
1078,-7.6784234
1079,-7.697886
1080,-7.716051
1081,-7.733116
1082,-7.749075
1083,-7.7639275
1084,-7.7776756
1085,-7.7904143
1086,-7.8022447
1087,-7.813075
1088,-7.823
1089,-7.8321266
1090,-7.840358
1091,-7.8478923
1092,-7.8546343
1093,-7.860683
1094,-7.8660436
1095,-7.8707156
1096,-7.8747997
1097,-7.878396
1098,-7.881309
1099,-7.88383
1100,-7.885771
1101,-7.8872232
1102,-7.88829
1103,-7.888967
1104,-7.8891616
1105,-7.889066
1106,-7.88858
1107,-7.887709
1108,-7.8866453
1109,-7.8851895
1110,-7.88354
1111,-7.8816
1112,-7.879369
1113,-7.8770366
1114,-7.8744125
1115,-7.871592
1116,-7.8686724
1117,-7.8655562
1118,-7.86234
1119,-7.8589277
1120,-7.8554134
1121,-7.8518023
1122,-7.848085
1123,-7.8442736
1124,-7.840358
1125,-7.836441
1126,-7.8324227
1127,-7.828399
1128,-7.824277
1129,-7.8201485
1130,-7.8160233
1131,-7.811894
1132,-7.80776
1133,-7.8035254
1134,-7.799385
1135,-7.795245
1136,-7.791104
1137,-7.7870584
1138,-7.782912
1139,-7.77886
1140,-7.774908
1141,-7.770953
1142,-7.7669954
1143,-7.7631364
1144,-7.7592783
1145,-7.755514
1146,-7.751752
1147,-7.748086
1148,-7.7445173
1149,-7.74095
1150,-7.7374806
1151,-7.734108
1152,-7.7307363
1153,-7.727462
1154,-7.7241893
1155,-7.721113
1156,-7.718037
1157,-7.715059
1158,-7.712081
1159,-7.7092056
1160,-7.706423
1161,-7.703742
1162,-7.7011623
1163,-7.6985807
1164,-7.696097
1165,-7.693614
1166,-7.6913295
1167,-7.6890473
1168,-7.6867657
1169,-7.684679
1170,-7.6825957
1171,-7.6806087
1172,-7.6786203
1173,-7.676734
1174,-7.6749473
1175,-7.6731615
1176,-7.6714745
1177,-7.6698856
1178,-7.668298
1179,-7.666808
1180,-7.6653194
1181,-7.6639295
1182,-7.662639
1183,-7.6613474
1184,-7.660058
1185,-7.6589656
1186,-7.6577754
1187,-7.6566834
1188,-7.6556907
1189,-7.6546993
1190,-7.6538043
1191,-7.652914
1192,-7.6520214
1193,-7.651226
1194,-7.6504335
1195,-7.6497383
1196,-7.6490445
1197,-7.6483483
1198,-7.6477556
1199,-7.6471605
1200,-7.646664
1201,-7.6460686
1202,-7.645673
1203,-7.6451774
1204,-7.6447783
1205,-7.6443815
1206,-7.6439857
1207,-7.6436887
1208,-7.643291
1209,-7.642994
1210,-7.6427937
1211,-7.642496
1212,-7.6422987
1213,-7.6421003
1214,-7.641902
1215,-7.641702
1216,-7.641506
1217,-7.6414056
1218,-7.641308
1219,-7.641209
1220,-7.641109
1221,-7.6410093
1222,-7.6410093
1223,-7.64091
1224,-7.64091
1225,-7.640812
1226,-7.640812
1227,-7.640812
1228,-7.640812
1229,-7.640812
1230,-7.64091
1231,-7.64091
1232,-7.64091
1233,-7.6410093
1234,-7.6410093
1235,-7.641109
1236,-7.641109
1237,-7.641209
1238,-7.641308
1239,-7.6414056
1240,-7.6414056
1241,-7.641506
1242,-7.641605
1243,-7.641702
1244,-7.641803
1245,-7.641902
1246,-7.6420016
1247,-7.6421003
1248,-7.6422005
1249,-7.6422987
1250,20.962063
1251,20.972452
1252,21.001043
1253,21.04468
1254,21.100746
1255,21.167007
1256,21.241322
1257,21.322199
1258,21.40811
1259,21.497856
1260,21.590366
1261,21.684692
1262,21.779995
1263,21.875525
1264,21.970598
1265,22.06458
1266,22.156912
1267,22.247042
1268,22.334513
1269,22.418858
1270,22.499685
1271,22.576649
1272,22.649431
1273,22.71778
1274,22.78148
1275,22.840284
1276,22.894182
1277,22.943043
1278,22.98682
1279,23.025562
1280,23.05927
1281,23.088087
1282,23.112123
1283,23.131527
1284,23.146513
1285,23.157288
1286,23.164083
1287,23.167175
1288,23.166826
1289,23.163317
1290,23.15693
1291,23.147964
1292,23.136696
1293,23.123411
1294,23.108377
1295,23.09184
1296,23.074083
1297,23.055311
1298,23.03576
1299,23.015598
1300,22.995062
1301,22.974295
1302,22.953417
1303,22.93262
1304,22.911993
1305,22.891659
1306,22.87168
1307,22.852144
1308,22.833092
1309,22.814589
1310,22.796734
1311,22.779453
1312,22.762867
1313,22.746923
1314,22.731651
1315,22.717072
1316,22.703156
1317,22.689909
1318,22.677355
1319,22.66544
1320,22.654133
1321,22.643475
1322,22.633415
1323,22.62392
1324,22.614979
1325,22.606628
1326,22.598743
1327,22.591398
1328,22.584501
1329,22.578053
1330,22.572084
1331,22.566511
1332,22.561325
1333,22.556524
1334,22.552065
1335,22.547976
1336,22.54422
1337,22.540752
1338,22.537605
1339,22.5347
1340,22.532074
1341,22.529726
1342,22.527609
1343,22.525684
1344,22.523998
1345,22.522532
1346,22.52126
1347,22.520144
1348,22.519209
1349,22.518425
1350,22.517834
1351,22.517351
1352,22.517056
1353,22.51683
1354,22.516758
1355,22.516794
1356,22.51698
1357,22.517202
1358,22.517576
1359,22.518019
1360,22.51854
1361,22.519136
1362,22.519844
1363,22.52059
1364,22.521376
1365,22.522274
1366,22.523174
1367,22.524181
1368,22.525196
1369,22.52625
1370,22.52738
1371,22.528513
1372,22.529688
1373,22.5309
1374,22.532112
1375,22.533367
1376,22.534624
1377,22.535923
1378,22.537186
1379,22.538523
1380,22.539827
1381,22.541134
1382,22.542484
1383,22.543797
1384,22.545147
1385,22.546467
1386,22.547783
1387,22.549107
1388,22.550388
1389,22.551712
1390,22.553003
1391,22.554293
1392,22.555546
1393,22.556799
1394,22.55802
1395,22.559277
1396,22.56046
1397,22.561642
1398,22.562826
1399,22.563974
1400,22.565123
1401,22.566233
1402,22.567303
1403,22.568378
1404,22.569412
1405,22.570448
1406,22.571445
1407,22.572443
1408,22.573402
1409,22.574324
1410,22.575243
1411,22.576124
1412,22.57701
1413,22.57785
1414,22.578695
1415,22.579498
1416,22.580265
1417,22.58103
1418,22.581755
1419,22.582438
1420,22.583126
1421,22.583817
1422,22.58446
1423,22.58507
1424,22.585672
1425,22.586239
1426,22.58681
1427,22.587376
1428,22.587862
1429,22.588388
1430,22.588875
1431,22.589325
1432,22.58977
1433,22.590216
1434,22.590622
1435,22.590986
1436,22.591398
1437,22.591722
1438,22.592089
1439,22.592413
1440,22.592737
1441,22.593025
1442,22.593306
1443,22.593596
1444,22.593838
1445,22.594084
1446,22.594328
1447,22.594536
1448,22.594736
1449,22.594942
1450,22.595102
1451,22.595308
1452,22.595472
1453,22.595596
1454,22.595755
1455,22.595879
1456,22.596003
1457,22.596127
1458,22.596247
1459,22.59633
1460,22.59641
1461,22.596493
1462,22.596575
1463,22.596657
1464,22.596697
1465,22.596777
1466,22.596819
1467,22.59686
1468,22.5969
1469,22.59694
1470,22.596983
1471,22.596983
1472,22.597023
1473,22.597023
1474,22.597067
1475,22.597067
1476,22.597067
1477,22.597067
1478,22.597067
1479,22.597067
1480,22.597067
1481,22.597023
1482,22.597023
1483,22.597023
1484,22.596983
1485,22.596983
1486,22.59694
1487,22.59694
1488,22.5969
1489,22.5969
1490,22.59686
1491,22.596819
1492,22.596819
1493,22.596777
1494,22.596739
1495,22.596697
1496,22.596657
1497,22.596657
1498,22.596615
1499,22.596575
1500,-22.486801
1501,-22.538073
1502,-22.682009
1503,-22.907265
1504,-23.205093
1505,-23.56922
1506,-23.994492
1507,-24.475878
1508,-25.008444
1509,-25.587292
1510,-26.206865
1511,-26.861092
1512,-27.543581
1513,-28.248472
1514,-28.968866
1515,-29.698715
1516,-30.432226
1517,-31.164688
1518,-31.891062
1519,-32.60745
1520,-33.31036
1521,-33.996906
1522,-34.664486
1523,-35.31097
1524,-35.93449
1525,-36.53347
1526,-37.106503
1527,-37.652283
1528,-38.16976
1529,-38.658386
1530,-39.1171
1531,-39.54541
1532,-39.943127
1533,-40.310013
1534,-40.64601
1535,-40.951267
1536,-41.226395
1537,-41.471912
1538,-41.68854
1539,-41.877552
1540,-42.039944
1541,-42.177242
1542,-42.29087
1543,-42.382454
1544,-42.453747
1545,-42.506523
1546,-42.542545
1547,-42.563614
1548,-42.57146
1549,-42.567772
1550,-42.55416
1551,-42.53214
1552,-42.50311
1553,-42.468334
1554,-42.428993
1555,-42.386166
1556,-42.340725
1557,-42.29353
1558,-42.245266
1559,-42.19655
1560,-42.14781
1561,-42.099644
1562,-42.05223
1563,-42.00596
1564,-41.96105
1565,-41.91766
1566,-41.87593
1567,-41.835934
1568,-41.797726
1569,-41.76133
1570,-41.72681
1571,-41.69408
1572,-41.663242
1573,-41.634117
1574,-41.60672
1575,-41.581036
1576,-41.556953
1577,-41.53444
1578,-41.51343
1579,-41.493797
1580,-41.475567
1581,-41.458664
1582,-41.443012
1583,-41.428474
1584,-41.415092
1585,-41.402786
1586,-41.391434
1587,-41.381073
1588,-41.371628
1589,-41.36304
1590,-41.35523
1591,-41.348145
1592,-41.341835
1593,-41.336224
1594,-41.331245
1595,-41.326866
1596,-41.32306
1597,-41.319775
1598,-41.317017
1599,-41.31477
1600,-41.312935
1601,-41.31156
1602,-41.310596
1603,-41.310036
1604,-41.30983
1605,-41.30993
1606,-41.310387
1607,-41.31115
1608,-41.31217
1609,-41.313496
1610,-41.315018
1611,-41.31681
1612,-41.3188
1613,-41.321056
1614,-41.32342
1615,-41.32604
1616,-41.32877
1617,-41.331665
1618,-41.33471
1619,-41.33788
1620,-41.341156
1621,-41.344543
1622,-41.347992
1623,-41.35161
1624,-41.35523
1625,-41.358967
1626,-41.36272
1627,-41.36653
1628,-41.370403
1629,-41.37434
1630,-41.378296
1631,-41.382248
1632,-41.386215
1633,-41.390194
1634,-41.394184
1635,-41.39813
1636,-41.402134
1637,-41.406097
1638,-41.410015
1639,-41.413944
1640,-41.417824
1641,-41.42166
1642,-41.425507
1643,-41.429302
1644,-41.432995
1645,-41.436695
1646,-41.440346
1647,-41.443954
1648,-41.44751
1649,-41.450962
1650,-41.45442
1651,-41.45777
1652,-41.46107
1653,-41.46432
1654,-41.467518
1655,-41.470608
1656,-41.47365
1657,-41.476643
1658,-41.479572
1659,-41.482395
1660,-41.48518
1661,-41.487896
1662,-41.49056
1663,-41.493122
1664,-41.495617
1665,-41.49807
1666,-41.500404
1667,-41.502743
