time;Vel. Desejada;PID;CN;A = vel_PID - vel_RNA;A²;Soma/n;
32,9;2,092329645;2,1349;2,1949;-0,06;3,60E-03;;9,758031699
32,92;2,092329645;2,1335;2,1954;-0,0619;3,83E-03;;9,758031699
32,94;2,092329645;2,132;2,1958;-0,0638;4,07E-03;;9,758031699
32,96;2,092329645;2,1306;2,1963;-0,0657;4,32E-03;;9,758031699
32,98;2,092329645;2,1292;2,1967;-0,0675;4,56E-03;;9,758031699
33;2,092329645;2,1278;2,1971;-0,0693;4,80E-03;;9,758031699
33,02;2,092329645;2,1265;2,1975;-0,071;5,04E-03;;9,758031699
33,04;2,092329645;2,1252;2,1978;-0,0726;5,27E-03;;9,758031699
33,06;2,092329645;2,1239;2,1982;-0,0743;5,52E-03;;9,758031699
33,08;2,092329645;2,1226;2,1986;-0,076;5,78E-03;;9,758031699
33,1;2,092329645;2,1214;2,1989;-0,0775;6,01E-03;;9,758031699
33,12;2,092329645;2,1202;2,1992;-0,079;6,24E-03;;9,758031699
33,14;2,092329645;2,119;2,1995;-0,0805;6,48E-03;;9,758031699
33,16;2,092329645;2,1179;2,1998;-0,0819;6,71E-03;;9,758031699
33,18;2,092329645;2,1168;2,2001;-0,0833;6,94E-03;;9,758031699
33,2;2,092329645;2,1157;2,2004;-0,0847;7,17E-03;;9,758031699
33,22;2,092329645;2,1146;2,2007;-0,0861;7,41E-03;;9,758031699
33,24;2,092329645;2,1136;2,2009;-0,0873;7,62E-03;;9,758031699
33,26;2,092329645;2,1126;2,2012;-0,0886;7,85E-03;;9,758031699
33,28;2,092329645;2,1116;2,2014;-0,0898;8,06E-03;;9,758031699
33,3;2,092329645;2,1107;2,2017;-0,091;8,28E-03;;9,758031699
33,32;2,092329645;2,1097;2,2019;-0,0922;8,50E-03;;9,758031699
33,34;2,092329645;2,1088;2,2021;-0,0933;8,70E-03;;9,758031699
33,36;2,092329645;2,108;2,2023;-0,0943;8,89E-03;;9,758031699
33,38;2,092329645;2,1071;2,2025;-0,0954;9,10E-03;;9,758031699
33,4;2,092329645;2,1063;2,2027;-0,0964;9,29E-03;;9,758031699
33,42;2,092329645;2,1055;2,2029;-0,0974;9,49E-03;;9,758031699
33,44;2,092329645;2,1048;2,2031;-0,0983;9,66E-03;;9,758031699
33,46;2,092329645;2,104;2,2033;-0,0993;9,86E-03;;9,758031699
33,48;2,092329645;2,1033;2,2035;-0,1002;1,00E-02;;9,758031699
33,5;2,092329645;2,1026;2,2037;-0,1011;1,02E-02;;9,758031699
33,52;2,092329645;2,102;2,2038;-0,1018;1,04E-02;;9,758031699
33,54;2,092329645;2,1013;2,204;-0,1027;1,05E-02;;9,758031699
33,56;2,092329645;2,1007;2,2041;-0,1034;1,07E-02;;9,758031699
33,58;2,092329645;2,1001;2,2043;-0,1042;1,09E-02;;9,758031699
33,6;2,092329645;2,0996;2,2044;-0,1048;1,10E-02;;9,758031699
33,62;2,092329645;2,099;2,2046;-0,1056;1,12E-02;;9,758031699
33,64;2,092329645;2,0985;2,2047;-0,1062;1,13E-02;;9,758031699
33,66;2,092329645;2,098;2,2048;-0,1068;1,14E-02;;9,758031699
33,68;2,092329645;2,0975;2,2049;-0,1074;1,15E-02;;9,758031699
33,7;2,092329645;2,097;2,2051;-0,1081;1,17E-02;;9,758031699
33,72;2,092329645;2,0966;2,2052;-0,1086;1,18E-02;;9,758031699
33,74;2,092329645;2,0962;2,2053;-0,1091;1,19E-02;;9,758031699
33,76;2,092329645;2,0958;2,2054;-0,1096;1,20E-02;;9,758031699
33,78;2,092329645;2,0954;2,2055;-0,1101;1,21E-02;;9,758031699
33,8;2,092329645;2,095;2,2056;-0,1106;1,22E-02;;9,758031699
33,82;2,092329645;2,0947;2,2057;-0,111;1,23E-02;;9,758031699
33,84;2,092329645;2,0943;2,2058;-0,1115;1,24E-02;;9,758031699
33,86;2,092329645;2,094;2,2059;-0,1119;1,25E-02;;9,758031699
33,88;2,092329645;2,0937;2,206;-0,1123;1,26E-02;;9,758031699
33,9;2,092329645;2,0934;2,2061;-0,1127;1,27E-02;;9,758031699
33,92;2,092329645;2,0932;2,2062;-0,113;1,28E-02;;9,758031699
33,94;2,092329645;2,0929;2,2062;-0,1133;1,28E-02;;9,758031699
33,96;2,092329645;2,0927;2,2063;-0,1136;1,29E-02;;9,758031699
33,98;2,092329645;2,0924;2,2064;-0,114;1,30E-02;;9,758031699
34;2,092329645;2,0922;2,2065;-0,1143;1,31E-02;;9,758031699
34,02;2,092329645;2,092;2,2065;-0,1145;1,31E-02;;9,758031699
34,04;2,092329645;2,0918;2,2066;-0,1148;1,32E-02;;9,758031699
34,06;2,092329645;2,0917;2,2067;-0,115;1,32E-02;;9,758031699
34,08;2,092329645;2,0915;2,2067;-0,1152;1,33E-02;;9,758031699
34,1;2,092329645;2,0913;2,2068;-0,1155;1,33E-02;;9,758031699
34,12;2,092329645;2,0912;2,2069;-0,1157;1,34E-02;;9,758031699
34,14;2,092329645;2,0911;2,2069;-0,1158;1,34E-02;;9,758031699
34,16;2,092329645;2,0909;2,207;-0,1161;1,35E-02;;9,758031699
34,18;2,092329645;2,0908;2,207;-0,1162;1,35E-02;;9,758031699
34,2;2,092329645;2,0907;2,2071;-0,1164;1,35E-02;;9,758031699
34,22;2,092329645;2,0906;2,2071;-0,1165;1,36E-02;;9,758031699
34,24;2,092329645;2,0905;2,2072;-0,1167;1,36E-02;;9,758031699
34,26;2,092329645;2,0904;2,2072;-0,1168;1,36E-02;;9,758031699
34,28;2,092329645;2,0904;2,2073;-0,1169;1,37E-02;;9,758031699
34,3;2,092329645;2,0903;2,2073;-0,117;1,37E-02;;9,758031699
34,32;2,092329645;2,0902;2,2073;-0,1171;1,37E-02;;9,758031699
34,34;2,092329645;2,0902;2,2074;-0,1172;1,37E-02;;9,758031699
34,36;2,092329645;2,0901;2,2074;-0,1173;1,38E-02;;9,758031699
34,38;2,092329645;2,0901;2,2075;-0,1174;1,38E-02;;9,758031699
34,4;2,092329645;2,0901;2,2075;-0,1174;1,38E-02;;9,758031699
34,42;2,092329645;2,09;2,2075;-0,1175;1,38E-02;;9,758031699
34,44;2,092329645;2,09;2,2076;-0,1176;1,38E-02;;9,758031699
34,46;2,092329645;2,09;2,2076;-0,1176;1,38E-02;;9,758031699
34,48;2,092329645;2,09;2,2076;-0,1176;1,38E-02;;9,758031699
34,5;2,092329645;2,09;2,2077;-0,1177;1,39E-02;;9,758031699
34,52;2,092329645;2,09;2,2077;-0,1177;1,39E-02;;9,758031699
34,54;2,092329645;2,09;2,2077;-0,1177;1,39E-02;;9,758031699
34,56;2,092329645;2,09;2,2077;-0,1177;1,39E-02;;9,758031699
34,58;2,092329645;2,09;2,2078;-0,1178;1,39E-02;;9,758031699
34,6;2,092329645;2,09;2,2078;-0,1178;1,39E-02;;9,758031699
34,62;2,092329645;2,09;2,2078;-0,1178;1,39E-02;;9,758031699
34,64;2,092329645;2,09;2,2078;-0,1178;1,39E-02;;9,758031699
34,66;2,092329645;2,09;2,2079;-0,1179;1,39E-02;;9,758031699
34,68;2,092329645;2,09;2,2079;-0,1179;1,39E-02;;9,758031699
34,7;2,092329645;2,0901;2,2079;-0,1178;1,39E-02;;9,758031699
34,72;2,092329645;2,0901;2,2079;-0,1178;1,39E-02;;9,758031699
34,74;2,092329645;2,0901;2,2079;-0,1178;1,39E-02;;9,758031699
34,76;2,092329645;2,0901;2,208;-0,1179;1,39E-02;;9,758031699
34,78;2,092329645;2,0902;2,208;-0,1178;1,39E-02;;9,758031699
34,8;2,092329645;2,0902;2,208;-0,1178;1,39E-02;;9,758031699
34,82;2,092329645;2,0902;2,208;-0,1178;1,39E-02;;9,758031699
34,84;2,092329645;2,0903;2,208;-0,1177;1,39E-02;;9,758031699
34,86;2,092329645;2,0903;2,208;-0,1177;1,39E-02;;9,758031699
34,88;2,092329645;2,0903;2,208;-0,1177;1,39E-02;;9,758031699
34,9;2,092329645;2,0904;2,2081;-0,1177;1,39E-02;;9,758031699
34,92;2,092329645;2,0904;2,2081;-0,1177;1,39E-02;;9,758031699
34,94;2,092329645;2,0904;2,2081;-0,1177;1,39E-02;;9,758031699
34,96;2,092329645;2,0905;2,2081;-0,1176;1,38E-02;;9,758031699
34,98;2,092329645;2,0905;2,2081;-0,1176;1,38E-02;;9,758031699
35;2,092329645;2,0906;2,2081;-0,1175;1,38E-02;;9,758031699
35,02;2,092329645;2,0906;2,2081;-0,1175;1,38E-02;;9,758031699
35,04;2,092329645;2,0906;2,2081;-0,1175;1,38E-02;;9,758031699
35,06;2,092329645;2,0907;2,2081;-0,1174;1,38E-02;;9,758031699
35,08;2,092329645;2,0907;2,2082;-0,1175;1,38E-02;;9,758031699
35,1;2,092329645;2,0908;2,2082;-0,1174;1,38E-02;;9,758031699
35,12;2,092329645;2,0908;2,2082;-0,1174;1,38E-02;;9,758031699
35,14;2,092329645;2,0909;2,2082;-0,1173;1,38E-02;;9,758031699
35,16;2,092329645;2,0909;2,2082;-0,1173;1,38E-02;;9,758031699
35,18;2,092329645;2,0909;2,2082;-0,1173;1,38E-02;;9,758031699
35,2;2,092329645;2,091;2,2082;-0,1172;1,37E-02;;9,758031699
35,22;2,092329645;2,091;2,2082;-0,1172;1,37E-02;;9,758031699
35,24;2,092329645;2,0911;2,2082;-0,1171;1,37E-02;;9,758031699
35,26;2,092329645;2,0911;2,2082;-0,1171;1,37E-02;;9,758031699
35,28;2,092329645;2,0911;2,2082;-0,1171;1,37E-02;;9,758031699
35,3;2,092329645;2,0912;2,2082;-0,117;1,37E-02;;9,758031699
35,32;2,092329645;2,0912;2,2082;-0,117;1,37E-02;;9,758031699
35,34;2,092329645;2,0912;2,2082;-0,117;1,37E-02;;9,758031699
35,36;2,092329645;2,0913;2,2082;-0,1169;1,37E-02;;9,758031699
35,38;2,092329645;2,0913;2,2082;-0,1169;1,37E-02;;9,758031699
35,4;2,092329645;2,0914;2,2083;-0,1169;1,37E-02;;9,758031699
35,42;2,092329645;2,0914;2,2083;-0,1169;1,37E-02;;9,758031699
35,44;2,092329645;2,0914;2,2083;-0,1169;1,37E-02;;9,758031699
35,46;2,092329645;2,0915;2,2083;-0,1168;1,36E-02;;9,758031699
35,48;2,092329645;2,0915;2,2083;-0,1168;1,36E-02;;9,758031699
35,5;2,092329645;2,0915;2,2083;-0,1168;1,36E-02;;9,758031699
35,52;2,092329645;2,0916;2,2083;-0,1167;1,36E-02;;9,758031699
35,54;2,092329645;2,0916;2,2083;-0,1167;1,36E-02;;9,758031699
35,56;2,092329645;2,0916;2,2083;-0,1167;1,36E-02;;9,758031699
35,58;2,092329645;2,0917;2,2083;-0,1166;1,36E-02;;9,758031699
35,6;2,092329645;2,0917;2,2083;-0,1166;1,36E-02;;9,758031699
35,62;2,092329645;2,0917;2,2083;-0,1166;1,36E-02;;9,758031699
35,64;2,092329645;2,0917;2,2083;-0,1166;1,36E-02;;9,758031699
35,66;2,092329645;2,0918;2,2083;-0,1165;1,36E-02;;9,758031699
35,68;2,092329645;2,0918;2,2083;-0,1165;1,36E-02;;9,758031699
35,7;2,092329645;2,0918;2,2083;-0,1165;1,36E-02;;9,758031699
35,72;2,092329645;2,0918;2,2083;-0,1165;1,36E-02;;9,758031699
35,74;2,092329645;2,0919;2,2083;-0,1164;1,35E-02;;9,758031699
35,76;2,092329645;2,0919;2,2083;-0,1164;1,35E-02;;9,758031699
35,78;2,092329645;2,0919;2,2083;-0,1164;1,35E-02;;9,758031699
35,8;2,092329645;2,0919;2,2083;-0,1164;1,35E-02;;9,758031699
35,82;2,092329645;2,092;2,2083;-0,1163;1,35E-02;;9,758031699
35,84;2,092329645;2,092;2,2083;-0,1163;1,35E-02;;9,758031699
35,86;2,092329645;2,092;2,2083;-0,1163;1,35E-02;;9,758031699
35,88;2,092329645;2,092;2,2083;-0,1163;1,35E-02;;9,758031699
35,9;2,092329645;2,092;2,2083;-0,1163;1,35E-02;;9,758031699
35,92;2,092329645;2,0921;2,2083;-0,1162;1,35E-02;;9,758031699
35,94;2,092329645;2,0921;2,2083;-0,1162;1,35E-02;;9,758031699
35,96;2,092329645;2,0921;2,2083;-0,1162;1,35E-02;;9,758031699
35,98;2,092329645;2,0921;2,2083;-0,1162;1,35E-02;;9,758031699
36;-3,840337121;2,0921;2,2083;-0,1162;1,35E-02;;-17,91024252
36,02;-3,840337121;2,0799;2,1912;-0,1113;1,24E-02;;-17,91024252
36,04;-3,840337121;2,046;2,1447;-0,0987;9,74E-03;;-17,91024252
36,06;-3,840337121;1,9939;2,0753;-0,0814;6,63E-03;;-17,91024252
36,08;-3,840337121;1,9266;1,9885;-0,0619;3,83E-03;;-17,91024252
36,1;-3,840337121;1,8466;1,8882;-0,0416;1,73E-03;;-17,91024252
36,12;-3,840337121;1,7561;1,7781;-0,022;4,84E-04;;-17,91024252
36,14;-3,840337121;1,6569;1,6607;-0,0038;1,44E-05;;-17,91024252
36,16;-3,840337121;1,5506;1,5382;0,0124;1,54E-04;;-17,91024252
36,18;-3,840337121;1,4384;1,4123;0,0261;6,81E-04;;-17,91024252
36,2;-3,840337121;1,3216;1,2843;0,0373;1,39E-03;;-17,91024252
36,22;-3,840337121;1,201;1,1553;0,0457;2,09E-03;;-17,91024252
36,24;-3,840337121;1,0776;1,0262;0,0514;2,64E-03;;-17,91024252
36,26;-3,840337121;0,95211;0,89743;0,05468;2,99E-03;;-17,91024252
36,28;-3,840337121;0,82508;0,76961;0,05547;3,08E-03;;-17,91024252
36,3;-3,840337121;0,69708;0,64305;0,05403;2,92E-03;;-17,91024252
36,32;-3,840337121;0,56857;0,51802;0,05055;2,56E-03;;-17,91024252
36,34;-3,840337121;0,43997;0,39469;0,04528;2,05E-03;;-17,91024252
36,36;-3,840337121;0,31162;0,27318;0,03844;1,48E-03;;-17,91024252
36,38;-3,840337121;0,18383;0,15358;0,03025;9,15E-04;;-17,91024252
36,4;-3,840337121;0,056864;0,035941;0,020923;4,38E-04;;-17,91024252
36,42;-3,840337121;-0,06904;-0,079725;0,010685;1,14E-04;;-17,91024252
36,44;-3,840337121;-0,19368;-0,19341;-0,00027;7,29E-08;;-17,91024252
36,46;-3,840337121;-0,31689;-0,30512;-0,01177;1,39E-04;;-17,91024252
36,48;-3,840337121;-0,4385;-0,41487;-0,02363;5,58E-04;;-17,91024252
36,5;-3,840337121;-0,55838;-0,52267;-0,03571;1,28E-03;;-17,91024252
36,52;-3,840337121;-0,67642;-0,62854;-0,04788;2,29E-03;;-17,91024252
36,54;-3,840337121;-0,79251;-0,73251;-0,06;3,60E-03;;-17,91024252
36,56;-3,840337121;-0,90657;-0,83457;-0,072;5,18E-03;;-17,91024252
36,58;-3,840337121;-1,0185;-0,93475;-0,08375;7,01E-03;;-17,91024252
36,6;-3,840337121;-1,1283;-1,033;-0,0953;9,08E-03;;-17,91024252
36,62;-3,840337121;-1,2358;-1,1294;-0,1064;1,13E-02;;-17,91024252
36,64;-3,840337121;-1,3411;-1,224;-0,1171;1,37E-02;;-17,91024252
36,66;-3,840337121;-1,4441;-1,3166;-0,1275;1,63E-02;;-17,91024252
36,68;-3,840337121;-1,5447;-1,4073;-0,1374;1,89E-02;;-17,91024252
36,7;-3,840337121;-1,643;-1,4962;-0,1468;2,16E-02;;-17,91024252
36,72;-3,840337121;-1,7389;-1,583;-0,1559;2,43E-02;;-17,91024252
36,74;-3,840337121;-1,8324;-1,668;-0,1644;2,70E-02;;-17,91024252
36,76;-3,840337121;-1,9235;-1,7509;-0,1726;2,98E-02;;-17,91024252
36,78;-3,840337121;-2,0123;-1,8319;-0,1804;3,25E-02;;-17,91024252
36,8;-3,840337121;-2,0986;-1,9108;-0,1878;3,53E-02;;-17,91024252
36,82;-3,840337121;-2,1825;-1,9877;-0,1948;3,79E-02;;-17,91024252
36,84;-3,840337121;-2,2641;-2,0625;-0,2016;4,06E-02;;-17,91024252
36,86;-3,840337121;-2,3433;-2,1353;-0,208;4,33E-02;;-17,91024252
36,88;-3,840337121;-2,4201;-2,2059;-0,2142;4,59E-02;;-17,91024252
36,9;-3,840337121;-2,4946;-2,2745;-0,2201;4,84E-02;;-17,91024252
36,92;-3,840337121;-2,5669;-2,3409;-0,226;5,11E-02;;-17,91024252
36,94;-3,840337121;-2,6368;-2,4051;-0,2317;5,37E-02;;-17,91024252
36,96;-3,840337121;-2,7045;-2,4673;-0,2372;5,63E-02;;-17,91024252
36,98;-3,840337121;-2,7699;-2,5273;-0,2426;5,89E-02;;-17,91024252
37;-3,840337121;-2,8332;-2,5852;-0,248;6,15E-02;;-17,91024252
37,02;-3,840337121;-2,8943;-2,641;-0,2533;6,42E-02;;-17,91024252
37,04;-3,840337121;-2,9533;-2,6948;-0,2585;6,68E-02;;-17,91024252
37,06;-3,840337121;-3,0102;-2,7465;-0,2637;6,95E-02;;-17,91024252
37,08;-3,840337121;-3,065;-2,7961;-0,2689;7,23E-02;;-17,91024252
37,1;-3,840337121;-3,1178;-2,8438;-0,274;7,51E-02;;-17,91024252
