time;PID;CN;Vel. Desejada;A;A²;MSE;%
93,84;1;1,0177;1;-0,0177;0,00031329;;
93,86;1;1,0177;1;-0,0177;0,00031329;;
93,88;1;1,0177;1;-0,0177;0,00031329;;
93,9;1;1,0177;1;-0,0177;0,00031329;;
93,92;1;1,0177;1;-0,0177;0,00031329;;
93,94;1;1,0177;1;-0,0177;0,00031329;;
93,96;1;1,0177;1;-0,0177;0,00031329;;
93,98;1;1,0177;1;-0,0177;0,00031329;;
94;1;1,0177;1;-0,0177;0,00031329;;
94,02;1;1,0177;1;-0,0177;0,00031329;;
94,04;1;1,0177;1;-0,0177;0,00031329;;
94,06;1;1,0177;1;-0,0177;0,00031329;;
94,08;1;1,0177;1;-0,0177;0,00031329;;
94,1;1;1,0177;1;-0,0177;0,00031329;;
94,12;1;1,0177;1;-0,0177;0,00031329;;
94,14;1;1,0177;1;-0,0177;0,00031329;;
94,16;1;1,0177;1;-0,0177;0,00031329;;
94,18;1;1,0177;1;-0,0177;0,00031329;;
94,2;1;1,0177;1;-0,0177;0,00031329;;
94,22;1;1,0177;1;-0,0177;0,00031329;;
94,24;1;1,0177;1;-0,0177;0,00031329;;
94,26;1;1,0177;1;-0,0177;0,00031329;;
94,28;1;1,0177;1;-0,0177;0,00031329;;
94,3;1;1,0177;1;-0,0177;0,00031329;;
94,32;1;1,0177;1;-0,0177;0,00031329;;
94,34;1;1,0177;1;-0,0177;0,00031329;;
94,36;1;1,0177;1;-0,0177;0,00031329;;
94,38;1;1,0177;1;-0,0177;0,00031329;;
94,4;1;1,0177;1;-0,0177;0,00031329;;
94,42;1;1,0177;1;-0,0177;0,00031329;;
94,44;1;1,0177;1;-0,0177;0,00031329;;
94,46;1;1,0177;1;-0,0177;0,00031329;;
94,48;1;1,0177;1;-0,0177;0,00031329;;
94,5;1;1,0177;1;-0,0177;0,00031329;;
94,52;1;1,0177;1;-0,0177;0,00031329;;
94,54;1;1,0177;1;-0,0177;0,00031329;;
94,56;1;1,0177;1;-0,0177;0,00031329;;
94,58;1;1,0177;1;-0,0177;0,00031329;;
94,6;1;1,0177;1;-0,0177;0,00031329;;
94,62;1;1,0177;1;-0,0177;0,00031329;;
94,64;1;1,0177;1;-0,0177;0,00031329;;
94,66;1;1,0177;1;-0,0177;0,00031329;;
94,68;1;1,0177;1;-0,0177;0,00031329;;
94,7;1;1,0177;1;-0,0177;0,00031329;;
94,72;1;1,0177;1;-0,0177;0,00031329;;
94,74;1;1,0177;1;-0,0177;0,00031329;;
94,76;1;1,0177;1;-0,0177;0,00031329;;
94,78;1;1,0177;1;-0,0177;0,00031329;;
94,8;1;1,0177;1;-0,0177;0,00031329;;
94,82;1;1,0177;1;-0,0177;0,00031329;;
94,84;1;1,0177;1;-0,0177;0,00031329;;
94,86;1;1,0177;1;-0,0177;0,00031329;;
94,88;1;1,0177;1;-0,0177;0,00031329;;
94,9;1;1,0177;1;-0,0177;0,00031329;;
94,92;1;1,0177;1;-0,0177;0,00031329;;
94,94;1;1,0177;1;-0,0177;0,00031329;;
94,96;1;1,0177;1;-0,0177;0,00031329;;
94,98;1;1,0177;1;-0,0177;0,00031329;;
95;1;1,0177;1;-0,0177;0,00031329;;
95,02;1;1,0177;1;-0,0177;0,00031329;;
95,04;1;1,0177;1;-0,0177;0,00031329;;
95,06;1;1,0177;1;-0,0177;0,00031329;;
95,08;1;1,0177;1;-0,0177;0,00031329;;
95,1;1;1,0177;1;-0,0177;0,00031329;;
95,12;1;1,0177;1;-0,0177;0,00031329;;
95,14;1;1,0177;1;-0,0177;0,00031329;;
95,16;1;1,0177;1;-0,0177;0,00031329;;
95,18;1;1,0177;1;-0,0177;0,00031329;;
95,2;1;1,0177;1;-0,0177;0,00031329;;
95,22;1;1,0177;1;-0,0177;0,00031329;;
95,24;1;1,0177;1;-0,0177;0,00031329;;
95,26;1;1,0177;1;-0,0177;0,00031329;;
95,28;1;1,0177;1;-0,0177;0,00031329;;
95,3;1;1,0177;1;-0,0177;0,00031329;;
95,32;1;1,0177;1;-0,0177;0,00031329;;
95,34;1;1,0177;1;-0,0177;0,00031329;;
95,36;1;1,0177;1;-0,0177;0,00031329;;
95,38;1;1,0177;1;-0,0177;0,00031329;;
95,4;1;1,0177;1;-0,0177;0,00031329;;
95,42;1;1,0177;1;-0,0177;0,00031329;;
95,44;1;1,0177;1;-0,0177;0,00031329;;
95,46;1;1,0177;1;-0,0177;0,00031329;;
95,48;1;1,0177;1;-0,0177;0,00031329;;
95,5;1;1,0177;1;-0,0177;0,00031329;;
95,52;1;1,0177;1;-0,0177;0,00031329;;
95,54;1;1,0177;1;-0,0177;0,00031329;;
95,56;1;1,0177;1;-0,0177;0,00031329;;
95,58;1;1,0177;1;-0,0177;0,00031329;;
95,6;1;1,0177;1;-0,0177;0,00031329;;
95,62;1;1,0177;1;-0,0177;0,00031329;;
95,64;1;1,0177;1;-0,0177;0,00031329;;
95,66;1;1,0177;1;-0,0177;0,00031329;;
95,68;1;1,0177;1;-0,0177;0,00031329;;
95,7;1;1,0177;1;-0,0177;0,00031329;;
95,72;1;1,0177;1;-0,0177;0,00031329;;
95,74;1;1,0177;1;-0,0177;0,00031329;;
95,76;1;1,0177;1;-0,0177;0,00031329;;
95,78;1;1,0177;1;-0,0177;0,00031329;;
95,8;1;1,0177;1;-0,0177;0,00031329;;
95,82;1;1,0177;1;-0,0177;0,00031329;;
95,84;1;1,0177;1;-0,0177;0,00031329;;
95,86;1;1,0177;1;-0,0177;0,00031329;;
95,88;1;1,0177;1;-0,0177;0,00031329;;
95,9;1;1,0177;1;-0,0177;0,00031329;;
95,92;1;1,0177;1;-0,0177;0,00031329;;
95,94;1;1,0177;1;-0,0177;0,00031329;;
95,96;1;1,0177;1;-0,0177;0,00031329;;
95,98;1;1,0177;1;-0,0177;0,00031329;;
96;1;1,0177;1;-0,0177;0,00031329;;
96,02;1;1,0177;1;-0,0177;0,00031329;;
96,04;1;1,0177;1;-0,0177;0,00031329;;
96,06;1;1,0177;1;-0,0177;0,00031329;;
96,08;1;1,0177;1;-0,0177;0,00031329;;
96,1;1;1,0177;1;-0,0177;0,00031329;;
96,12;1;1,0177;1;-0,0177;0,00031329;;
96,14;1;1,0177;1;-0,0177;0,00031329;;
96,16;1;1,0177;1;-0,0177;0,00031329;;
96,18;1;1,0177;1;-0,0177;0,00031329;;
96,2;1;1,0177;1;-0,0177;0,00031329;;
96,22;1;1,0177;1;-0,0177;0,00031329;;
96,24;1;1,0177;1;-0,0177;0,00031329;;
96,26;1;1,0177;1;-0,0177;0,00031329;;
96,28;1;1,0177;1;-0,0177;0,00031329;;
96,3;1;1,0177;1;-0,0177;0,00031329;;
96,32;1;1,0177;1;-0,0177;0,00031329;;
96,34;1;1,0177;1;-0,0177;0,00031329;;
96,36;1;1,0177;1;-0,0177;0,00031329;;
96,38;1;1,0177;1;-0,0177;0,00031329;;
96,4;1;1,0177;1;-0,0177;0,00031329;;
96,42;1;1,0177;1;-0,0177;0,00031329;;
96,44;1;1,0177;1;-0,0177;0,00031329;;
96,46;1;1,0177;1;-0,0177;0,00031329;;
96,48;1;1,0177;1;-0,0177;0,00031329;;
96,5;1;1,0177;1;-0,0177;0,00031329;;
96,52;1;1,0177;1;-0,0177;0,00031329;;
96,54;1;1,0177;1;-0,0177;0,00031329;;
96,56;1;1,0177;1;-0,0177;0,00031329;;
96,58;1;1,0177;1;-0,0177;0,00031329;;
96,6;1;1,0177;1;-0,0177;0,00031329;;
96,62;1;1,0177;1;-0,0177;0,00031329;;
96,64;1;1,0177;1;-0,0177;0,00031329;;
96,66;1;1,0177;1;-0,0177;0,00031329;;
96,68;1;1,0177;1;-0,0177;0,00031329;;
96,7;1;1,0177;1;-0,0177;0,00031329;;
96,72;1;1,0177;1;-0,0177;0,00031329;;
96,74;1;1,0177;1;-0,0177;0,00031329;;
96,76;1;1,0177;1;-0,0177;0,00031329;;
96,78;1;1,0177;1;-0,0177;0,00031329;;
96,8;1;1,0177;1;-0,0177;0,00031329;;
96,82;1;1,0177;1;-0,0177;0,00031329;;
96,84;1;1,0177;1;-0,0177;0,00031329;;
96,86;1;1,0177;1;-0,0177;0,00031329;;
96,88;1;1,0177;1;-0,0177;0,00031329;;
96,9;1;1,0177;1;-0,0177;0,00031329;;
96,92;1;1,0177;1;-0,0177;0,00031329;;
96,94;1;1,0177;1;-0,0177;0,00031329;;
96,96;1;1,0177;1;-0,0177;0,00031329;;
96,98;1;1,0177;1;-0,0177;0,00031329;;
97;1;1,0177;1;-0,0177;0,00031329;;
97,02;1;1,0177;1;-0,0177;0,00031329;;
97,04;1;1,0177;1;-0,0177;0,00031329;;
97,06;1;1,0177;1;-0,0177;0,00031329;;
97,08;1;1,0177;1;-0,0177;0,00031329;;
97,1;1;1,0177;1;-0,0177;0,00031329;;
97,12;1;1,0177;1;-0,0177;0,00031329;;
97,14;1;1,0177;1;-0,0177;0,00031329;;
97,16;1;1,0177;1;-0,0177;0,00031329;;
97,18;1;1,0177;1;-0,0177;0,00031329;;
97,2;1;1,0177;1;-0,0177;0,00031329;;
97,22;1;1,0177;1;-0,0177;0,00031329;;
97,24;1;1,0177;1;-0,0177;0,00031329;;
97,26;1;1,0177;1;-0,0177;0,00031329;;
97,28;1;1,0177;1;-0,0177;0,00031329;;
97,3;1;1,0177;1;-0,0177;0,00031329;;
97,32;1;1,0177;1;-0,0177;0,00031329;;
97,34;1;1,0177;1;-0,0177;0,00031329;;
97,36;1;1,0177;1;-0,0177;0,00031329;;
97,38;1;1,0177;1;-0,0177;0,00031329;;
97,4;1;1,0177;1;-0,0177;0,00031329;;
97,42;1;1,0177;1;-0,0177;0,00031329;;
97,44;1;1,0177;1;-0,0177;0,00031329;;
97,46;1;1,0177;1;-0,0177;0,00031329;;
97,48;1;1,0177;1;-0,0177;0,00031329;;
97,5;1;1,0177;1;-0,0177;0,00031329;;
97,52;1;1,0177;1;-0,0177;0,00031329;;
97,54;1;1,0177;1;-0,0177;0,00031329;;
97,56;1;1,0177;1;-0,0177;0,00031329;;
97,58;1;1,0177;1;-0,0177;0,00031329;;
97,6;1;1,0177;1;-0,0177;0,00031329;;
97,62;1;1,0177;1;-0,0177;0,00031329;;
97,64;1;1,0177;1;-0,0177;0,00031329;;
97,66;1;1,0177;1;-0,0177;0,00031329;;
97,68;1;1,0177;1;-0,0177;0,00031329;;
97,7;1;1,0177;1;-0,0177;0,00031329;;
97,72;1;1,0177;1;-0,0177;0,00031329;;
97,74;1;1,0177;1;-0,0177;0,00031329;;
97,76;1;1,0177;1;-0,0177;0,00031329;;
97,78;1;1,0177;1;-0,0177;0,00031329;;
97,8;1;1,0177;1;-0,0177;0,00031329;;
97,82;1;1,0177;1;-0,0177;0,00031329;;
97,84;1;1,0177;1;-0,0177;0,00031329;;
97,86;1;1,0177;1;-0,0177;0,00031329;;
97,88;1;1,0177;1;-0,0177;0,00031329;;
97,9;1;1,0177;1;-0,0177;0,00031329;;
97,92;1;1,0177;1;-0,0177;0,00031329;;
97,94;1;1,0177;1;-0,0177;0,00031329;;
97,96;1;1,0177;1;-0,0177;0,00031329;;
97,98;1;1,0177;1;-0,0177;0,00031329;;
98;1;1,0177;1;-0,0177;0,00031329;;
98,02;1;1,0177;1;-0,0177;0,00031329;;
98,04;1;1,0177;1;-0,0177;0,00031329;;
98,06;1;1,0177;1;-0,0177;0,00031329;;
98,08;1;1,0177;1;-0,0177;0,00031329;;
98,1;1;1,0177;1;-0,0177;0,00031329;;
98,12;1;1,0177;1;-0,0177;0,00031329;;
98,14;1;1,0177;1;-0,0177;0,00031329;;
98,16;1;1,0177;1;-0,0177;0,00031329;;
98,18;1;1,0177;1;-0,0177;0,00031329;;
98,2;1;1,0177;1;-0,0177;0,00031329;;
98,22;1;1,0177;1;-0,0177;0,00031329;;
98,24;1;1,0177;1;-0,0177;0,00031329;;
98,26;1;1,0177;1;-0,0177;0,00031329;;
98,28;1;1,0177;1;-0,0177;0,00031329;;
98,3;1;1,0177;1;-0,0177;0,00031329;;
98,32;1;1,0177;1;-0,0177;0,00031329;;
98,34;1;1,0177;1;-0,0177;0,00031329;;
98,36;1;1,0177;1;-0,0177;0,00031329;;
98,38;1;1,0177;1;-0,0177;0,00031329;;
98,4;1;1,0177;1;-0,0177;0,00031329;;
98,42;1;1,0177;1;-0,0177;0,00031329;;
98,44;1;1,0177;1;-0,0177;0,00031329;;
98,46;1;1,0177;1;-0,0177;0,00031329;;
98,48;1;1,0177;1;-0,0177;0,00031329;;
98,5;1;1,0177;1;-0,0177;0,00031329;;
98,52;1;1,0177;1;-0,0177;0,00031329;;
98,54;1;1,0177;1;-0,0177;0,00031329;;
98,56;1;1,0177;1;-0,0177;0,00031329;;
98,58;1;1,0177;1;-0,0177;0,00031329;;
98,6;1;1,0177;1;-0,0177;0,00031329;;
98,62;1;1,0177;1;-0,0177;0,00031329;;
98,64;1;1,0177;1;-0,0177;0,00031329;;
98,66;1;1,0177;1;-0,0177;0,00031329;;
98,68;1;1,0177;1;-0,0177;0,00031329;;
98,7;1;1,0177;1;-0,0177;0,00031329;;
98,72;1;1,0177;1;-0,0177;0,00031329;;
98,74;1;1,0177;1;-0,0177;0,00031329;;
98,76;1;1,0177;1;-0,0177;0,00031329;;
98,78;1;1,0177;1;-0,0177;0,00031329;;
98,8;1;1,0177;1;-0,0177;0,00031329;;
98,82;1;1,0177;1;-0,0177;0,00031329;;
98,84;1;1,0177;1;-0,0177;0,00031329;;
98,86;1;1,0177;1;-0,0177;0,00031329;;
98,88;1;1,0177;1;-0,0177;0,00031329;;
98,9;1;1,0177;1;-0,0177;0,00031329;;
98,92;1;1,0177;1;-0,0177;0,00031329;;
98,94;1;1,0177;1;-0,0177;0,00031329;;
98,96;1;1,0177;1;-0,0177;0,00031329;;
98,98;1;1,0177;1;-0,0177;0,00031329;;
99;1;1,0177;1;-0,0177;0,00031329;;
99,02;1;1,0177;1;-0,0177;0,00031329;;
99,04;1;1,0177;1;-0,0177;0,00031329;;
99,06;1;1,0177;1;-0,0177;0,00031329;;
99,08;1;1,0177;1;-0,0177;0,00031329;;
99,1;1;1,0177;1;-0,0177;0,00031329;;
99,12;1;1,0177;1;-0,0177;0,00031329;;
99,14;1;1,0177;1;-0,0177;0,00031329;;
99,16;1;1,0177;1;-0,0177;0,00031329;;
99,18;1;1,0177;1;-0,0177;0,00031329;;
99,2;1;1,0177;1;-0,0177;0,00031329;;
99,22;1;1,0177;1;-0,0177;0,00031329;;
99,24;1;1,0177;1;-0,0177;0,00031329;;
99,26;1;1,0177;1;-0,0177;0,00031329;;
99,28;1;1,0177;1;-0,0177;0,00031329;;
99,3;1;1,0177;1;-0,0177;0,00031329;;
99,32;1;1,0177;1;-0,0177;0,00031329;;
99,34;1;1,0177;1;-0,0177;0,00031329;;
99,36;1;1,0177;1;-0,0177;0,00031329;;
99,38;1;1,0177;1;-0,0177;0,00031329;;
99,4;1;1,0177;1;-0,0177;0,00031329;;
99,42;1;1,0177;1;-0,0177;0,00031329;;
99,44;1;1,0177;1;-0,0177;0,00031329;;
99,46;1;1,0177;1;-0,0177;0,00031329;;
99,48;1;1,0177;1;-0,0177;0,00031329;;
99,5;1;1,0177;1;-0,0177;0,00031329;;
99,52;1;1,0177;1;-0,0177;0,00031329;;
99,54;1;1,0177;1;-0,0177;0,00031329;;
99,56;1;1,0177;1;-0,0177;0,00031329;;
99,58;1;1,0177;1;-0,0177;0,00031329;;
99,6;1;1,0177;1;-0,0177;0,00031329;;
99,62;1;1,0177;1;-0,0177;0,00031329;;
99,64;1;1,0177;1;-0,0177;0,00031329;;
99,66;1;1,0177;1;-0,0177;0,00031329;;
99,68;1;1,0177;1;-0,0177;0,00031329;;
99,7;1;1,0177;1;-0,0177;0,00031329;;
99,72;1;1,0177;1;-0,0177;0,00031329;;
99,74;1;1,0177;1;-0,0177;0,00031329;;
99,76;1;1,0177;1;-0,0177;0,00031329;;
99,78;1;1,0177;1;-0,0177;0,00031329;;
99,8;1;1,0177;1;-0,0177;0,00031329;;
99,82;1;1,0177;1;-0,0177;0,00031329;;
99,84;1;1,0177;1;-0,0177;0,00031329;;
99,86;1;1,0177;1;-0,0177;0,00031329;;
99,88;1;1,0177;1;-0,0177;0,00031329;;
99,9;1;1,0177;1;-0,0177;0,00031329;;
99,92;1;1,0177;1;-0,0177;0,00031329;;
99,94;1;1,0177;1;-0,0177;0,00031329;;
99,96;1;1,0177;1;-0,0177;0,00031329;;
99,98;1;1,0177;1;-0,0177;0,00031329;;
100;1;1,0177;1;-0,0177;0,00031329;;
100,02;1;1,0177;1;-0,0177;0,00031329;;
100,04;1;1,0177;1;-0,0177;0,00031329;;
100,06;1;1,0177;1;-0,0177;0,00031329;;
100,08;1;1,0177;1;-0,0177;0,00031329;;
100,1;1;1,0177;1;-0,0177;0,00031329;;
100,12;1;1,0177;1;-0,0177;0,00031329;;
100,14;1;1,0177;1;-0,0177;0,00031329;;
100,16;1;1,0177;1;-0,0177;0,00031329;;
100,18;1;1,0177;1;-0,0177;0,00031329;;
100,2;1;1,0177;1;-0,0177;0,00031329;;
100,22;1;1,0177;1;-0,0177;0,00031329;;
100,24;1;1,0177;1;-0,0177;0,00031329;;
100,26;1;1,0177;1;-0,0177;0,00031329;;
100,28;1;1,0177;1;-0,0177;0,00031329;;
100,3;1;1,0177;1;-0,0177;0,00031329;;
100,32;1;1,0177;1;-0,0177;0,00031329;;
100,34;1;1,0177;1;-0,0177;0,00031329;;
100,36;1;1,0177;1;-0,0177;0,00031329;;
100,38;1;1,0177;1;-0,0177;0,00031329;;
100,4;1;1,0177;1;-0,0177;0,00031329;;
100,42;1;1,0177;1;-0,0177;0,00031329;;
100,44;1;1,0177;1;-0,0177;0,00031329;;
100,46;1;1,0177;1;-0,0177;0,00031329;;
100,48;1;1,0177;1;-0,0177;0,00031329;;
100,5;1;1,0177;1;-0,0177;0,00031329;;
100,52;1;1,0177;1;-0,0177;0,00031329;;
100,54;1;1,0177;1;-0,0177;0,00031329;;
100,56;1;1,0177;1;-0,0177;0,00031329;;
100,58;1;1,0177;1;-0,0177;0,00031329;;
100,6;1;1,0177;1;-0,0177;0,00031329;;
100,62;1;1,0177;1;-0,0177;0,00031329;;
100,64;1;1,0177;1;-0,0177;0,00031329;;
100,66;1;1,0177;1;-0,0177;0,00031329;;
100,68;1;1,0177;1;-0,0177;0,00031329;;
100,7;1;1,0177;1;-0,0177;0,00031329;;
100,72;1;1,0177;1;-0,0177;0,00031329;;
100,74;1;1,0177;1;-0,0177;0,00031329;;
100,76;1;1,0177;1;-0,0177;0,00031329;;
100,78;1;1,0177;1;-0,0177;0,00031329;;
100,8;1;1,0177;1;-0,0177;0,00031329;;
100,82;1;1,0177;1;-0,0177;0,00031329;;
100,84;1;1,0177;1;-0,0177;0,00031329;;
100,86;1;1,0177;1;-0,0177;0,00031329;;
100,88;1;1,0177;1;-0,0177;0,00031329;;
100,9;1;1,0177;1;-0,0177;0,00031329;;
100,92;1;1,0177;1;-0,0177;0,00031329;;
100,94;1;1,0177;1;-0,0177;0,00031329;;
100,96;1;1,0177;1;-0,0177;0,00031329;;
100,98;1;1,0177;1;-0,0177;0,00031329;;
101;1;1,0177;1;-0,0177;0,00031329;;
101,02;1;1,0177;1;-0,0177;0,00031329;;
101,04;1;1,0177;1;-0,0177;0,00031329;;
101,06;1;1,0177;1;-0,0177;0,00031329;;
101,08;1;1,0177;1;-0,0177;0,00031329;;
101,1;1;1,0177;1;-0,0177;0,00031329;;
101,12;1;1,0177;1;-0,0177;0,00031329;;
101,14;1;1,0177;1;-0,0177;0,00031329;;
101,16;1;1,0177;1;-0,0177;0,00031329;;
101,18;1;1,0177;1;-0,0177;0,00031329;;
101,2;1;1,0177;1;-0,0177;0,00031329;;
101,22;1;1,0177;1;-0,0177;0,00031329;;
101,24;1;1,0177;1;-0,0177;0,00031329;;
101,26;1;1,0177;1;-0,0177;0,00031329;;
101,28;1;1,0177;1;-0,0177;0,00031329;;
101,3;1;1,0177;1;-0,0177;0,00031329;;
101,32;1;1,0177;1;-0,0177;0,00031329;;
101,34;1;1,0177;1;-0,0177;0,00031329;;
101,36;1;1,0177;1;-0,0177;0,00031329;;
101,38;1;1,0177;1;-0,0177;0,00031329;;
101,4;1;1,0177;1;-0,0177;0,00031329;;
101,42;1;1,0177;1;-0,0177;0,00031329;;
101,44;1;1,0177;1;-0,0177;0,00031329;;
101,46;1;1,0177;1;-0,0177;0,00031329;;
101,48;1;1,0177;1;-0,0177;0,00031329;;
101,5;1;1,0177;1;-0,0177;0,00031329;;
101,52;1;1,0177;1;-0,0177;0,00031329;;
101,54;1;1,0177;1;-0,0177;0,00031329;;
101,56;1;1,0177;1;-0,0177;0,00031329;;
101,58;1;1,0177;1;-0,0177;0,00031329;;
101,6;1;1,0177;1;-0,0177;0,00031329;;
101,62;1;1,0177;1;-0,0177;0,00031329;;
101,64;1;1,0177;1;-0,0177;0,00031329;;
101,66;1;1,0177;1;-0,0177;0,00031329;;
101,68;1;1,0177;1;-0,0177;0,00031329;;
101,7;1;1,0177;1;-0,0177;0,00031329;;
101,72;1;1,0177;1;-0,0177;0,00031329;;
101,74;1;1,0177;1;-0,0177;0,00031329;;
101,76;1;1,0177;1;-0,0177;0,00031329;;
101,78;1;1,0177;1;-0,0177;0,00031329;;
101,8;1;1,0177;1;-0,0177;0,00031329;;
101,82;1;1,0177;1;-0,0177;0,00031329;;
101,84;1;1,0177;1;-0,0177;0,00031329;;
101,86;1;1,0177;1;-0,0177;0,00031329;;
101,88;1;1,0177;1;-0,0177;0,00031329;;
101,9;1;1,0177;1;-0,0177;0,00031329;;
101,92;1;1,0177;1;-0,0177;0,00031329;;
101,94;1;1,0177;1;-0,0177;0,00031329;;
101,96;1;1,0177;1;-0,0177;0,00031329;;
101,98;1;1,0177;1;-0,0177;0,00031329;;
102;1;1,0177;1;-0,0177;0,00031329;;
102,02;1;1,0177;1;-0,0177;0,00031329;;
102,04;1;1,0177;1;-0,0177;0,00031329;;
102,06;1;1,0177;1;-0,0177;0,00031329;;
102,08;1;1,0177;1;-0,0177;0,00031329;;
102,1;1;1,0177;1;-0,0177;0,00031329;;
102,12;1;1,0177;1;-0,0177;0,00031329;;
102,14;1;1,0177;1;-0,0177;0,00031329;;
102,16;1;1,0177;1;-0,0177;0,00031329;;
102,18;1;1,0177;1;-0,0177;0,00031329;;
102,2;1;1,0177;1;-0,0177;0,00031329;;
102,22;1;1,0177;1;-0,0177;0,00031329;;
102,24;1;1,0177;1;-0,0177;0,00031329;;
102,26;1;1,0177;1;-0,0177;0,00031329;;
102,28;1;1,0177;1;-0,0177;0,00031329;;
102,3;1;1,0177;1;-0,0177;0,00031329;;
102,32;1;1,0177;1;-0,0177;0,00031329;;
102,34;1;1,0177;1;-0,0177;0,00031329;;
102,36;1;1,0177;1;-0,0177;0,00031329;;
102,38;1;1,0177;1;-0,0177;0,00031329;;
102,4;1;1,0177;1;-0,0177;0,00031329;;
102,42;1;1,0177;1;-0,0177;0,00031329;;
102,44;1;1,0177;1;-0,0177;0,00031329;;
102,46;1;1,0177;1;-0,0177;0,00031329;;
102,48;1;1,0177;1;-0,0177;0,00031329;;
102,5;1;1,0177;1;-0,0177;0,00031329;;
102,52;1;1,0177;1;-0,0177;0,00031329;;
102,54;1;1,0177;1;-0,0177;0,00031329;;
102,56;1;1,0177;1;-0,0177;0,00031329;;
102,58;1;1,0177;1;-0,0177;0,00031329;;
102,6;1;1,0177;1;-0,0177;0,00031329;;
102,62;1;1,0177;1;-0,0177;0,00031329;;
102,64;1;1,0177;1;-0,0177;0,00031329;;
102,66;1;1,0177;1;-0,0177;0,00031329;;
102,68;1;1,0177;1;-0,0177;0,00031329;;
102,7;1;1,0177;1;-0,0177;0,00031329;;
102,72;1;1,0177;1;-0,0177;0,00031329;;
102,74;1;1,0177;1;-0,0177;0,00031329;;
102,76;1;1,0177;1;-0,0177;0,00031329;;
102,78;1;1,0177;1;-0,0177;0,00031329;;
102,8;1;1,0177;1;-0,0177;0,00031329;;
102,82;1;1,0177;1;-0,0177;0,00031329;;
102,84;1;1,0177;1;-0,0177;0,00031329;;
102,86;1;1,0177;1;-0,0177;0,00031329;;
102,88;1;1,0177;1;-0,0177;0,00031329;;
102,9;1;1,0177;1;-0,0177;0,00031329;;
102,92;1;1,0177;1;-0,0177;0,00031329;;
102,94;1;1,0177;1;-0,0177;0,00031329;;
102,96;1;1,0177;1;-0,0177;0,00031329;;
102,98;1;1,0177;1;-0,0177;0,00031329;;
103;1;1,0177;1;-0,0177;0,00031329;;
103,02;1;1,0177;1;-0,0177;0,00031329;;
103,04;1;1,0177;1;-0,0177;0,00031329;;
103,06;1;1,0177;1;-0,0177;0,00031329;;
103,08;1;1,0177;1;-0,0177;0,00031329;;
103,1;1;1,0177;1;-0,0177;0,00031329;;
103,12;1;1,0177;1;-0,0177;0,00031329;;
103,14;1;1,0177;1;-0,0177;0,00031329;;
103,16;1;1,0177;1;-0,0177;0,00031329;;
103,18;1;1,0177;1;-0,0177;0,00031329;;
103,2;1;1,0177;1;-0,0177;0,00031329;;
103,22;1;1,0177;1;-0,0177;0,00031329;;
103,24;1;1,0177;1;-0,0177;0,00031329;;
103,26;1;1,0177;1;-0,0177;0,00031329;;
103,28;1;1,0177;1;-0,0177;0,00031329;;
103,3;1;1,0177;1;-0,0177;0,00031329;;
103,32;1;1,0177;1;-0,0177;0,00031329;;
103,34;1;1,0177;1;-0,0177;0,00031329;;
103,36;1;1,0177;1;-0,0177;0,00031329;;
103,38;1;1,0177;1;-0,0177;0,00031329;;
103,4;1;1,0177;1;-0,0177;0,00031329;;
103,42;1;1,0177;1;-0,0177;0,00031329;;
103,44;1;1,0177;1;-0,0177;0,00031329;;
103,46;1;1,0177;1;-0,0177;0,00031329;;
103,48;1;1,0177;1;-0,0177;0,00031329;;
103,5;1;1,0177;1;-0,0177;0,00031329;;
103,52;1;1,0177;1;-0,0177;0,00031329;;
103,54;1;1,0177;1;-0,0177;0,00031329;;
103,56;1;1,0177;1;-0,0177;0,00031329;;
103,58;1;1,0177;1;-0,0177;0,00031329;;
103,6;1;1,0177;1;-0,0177;0,00031329;;
103,62;1;1,0177;1;-0,0177;0,00031329;;
103,64;1;1,0177;1;-0,0177;0,00031329;;
103,66;1;1,0177;1;-0,0177;0,00031329;;
103,68;1;1,0177;1;-0,0177;0,00031329;;
103,7;1;1,0177;1;-0,0177;0,00031329;;
103,72;1;1,0177;1;-0,0177;0,00031329;;
103,74;1;1,0177;1;-0,0177;0,00031329;;
103,76;1;1,0177;1;-0,0177;0,00031329;;
103,78;1;1,0177;1;-0,0177;0,00031329;;
103,8;1;1,0177;1;-0,0177;0,00031329;;
103,82;1;1,0177;1;-0,0177;0,00031329;;
103,84;1;1,0177;1;-0,0177;0,00031329;;
103,86;1;1,0177;1;-0,0177;0,00031329;;
103,88;1;1,0177;1;-0,0177;0,00031329;;
103,9;1;1,0177;1;-0,0177;0,00031329;;
103,92;1;1,0177;1;-0,0177;0,00031329;;
103,94;1;1,0177;1;-0,0177;0,00031329;;
103,96;1;1,0177;1;-0,0177;0,00031329;;
103,98;1;1,0177;1;-0,0177;0,00031329;;
104;1;1,0177;1;-0,0177;0,00031329;;
104,02;1;1,0177;1;-0,0177;0,00031329;;
104,04;1;1,0177;1;-0,0177;0,00031329;;
104,06;1;1,0177;1;-0,0177;0,00031329;;
104,08;1;1,0177;1;-0,0177;0,00031329;;
104,1;1;1,0177;1;-0,0177;0,00031329;;
104,12;1;1,0177;1;-0,0177;0,00031329;;
104,14;1;1,0177;1;-0,0177;0,00031329;;
104,16;1;1,0177;1;-0,0177;0,00031329;;
104,18;1;1,0177;1;-0,0177;0,00031329;;
