time;vel_PID;vel_RNA;A = vel_PID - vel_RNA;A²;
89,62;1;1,0045;-0,0045;2,025E-05;
89,64;1;1,0045;-0,0045;2,025E-05;
89,66;1;1,0045;-0,0045;2,025E-05;
89,68;1;1,0045;-0,0045;2,025E-05;
89,7;1;1,0045;-0,0045;2,025E-05;
89,72;1;1,0045;-0,0045;2,025E-05;
89,74;1;1,0045;-0,0045;2,025E-05;
89,76;1;1,0045;-0,0045;2,025E-05;
89,78;1;1,0045;-0,0045;2,025E-05;
89,8;1;1,0045;-0,0045;2,025E-05;
89,82;1;1,0045;-0,0045;2,025E-05;
89,84;1;1,0045;-0,0045;2,025E-05;
89,86;1;1,0045;-0,0045;2,025E-05;
89,88;1;1,0045;-0,0045;2,025E-05;
89,9;1;1,0045;-0,0045;2,025E-05;
89,92;1;1,0045;-0,0045;2,025E-05;
89,94;1;1,0045;-0,0045;2,025E-05;
89,96;1;1,0045;-0,0045;2,025E-05;
89,98;1;1,0045;-0,0045;2,025E-05;
90;1;1,0045;-0,0045;2,025E-05;
90,02;1;1,0045;-0,0045;2,025E-05;
90,04;1;1,0045;-0,0045;2,025E-05;
90,06;1;1,0045;-0,0045;2,025E-05;
90,08;1;1,0045;-0,0045;2,025E-05;
90,1;1;1,0045;-0,0045;2,025E-05;
90,12;1;1,0045;-0,0045;2,025E-05;
90,14;1;1,0045;-0,0045;2,025E-05;
90,16;1;1,0045;-0,0045;2,025E-05;
90,18;1;1,0045;-0,0045;2,025E-05;
90,2;1;1,0045;-0,0045;2,025E-05;
90,22;1;1,0045;-0,0045;2,025E-05;
90,24;1;1,0045;-0,0045;2,025E-05;
90,26;1;1,0045;-0,0045;2,025E-05;
90,28;1;1,0045;-0,0045;2,025E-05;
90,3;1;1,0045;-0,0045;2,025E-05;
90,32;1;1,0045;-0,0045;2,025E-05;
90,34;1;1,0045;-0,0045;2,025E-05;
90,36;1;1,0045;-0,0045;2,025E-05;
90,38;1;1,0045;-0,0045;2,025E-05;
90,4;1;1,0045;-0,0045;2,025E-05;
90,42;1;1,0045;-0,0045;2,025E-05;
90,44;1;1,0045;-0,0045;2,025E-05;
90,46;1;1,0045;-0,0045;2,025E-05;
90,48;1;1,0045;-0,0045;2,025E-05;
90,5;1;1,0045;-0,0045;2,025E-05;
90,52;1;1,0045;-0,0045;2,025E-05;
90,54;1;1,0045;-0,0045;2,025E-05;
90,56;1;1,0045;-0,0045;2,025E-05;
90,58;1;1,0045;-0,0045;2,025E-05;
90,6;1;1,0045;-0,0045;2,025E-05;
90,62;1;1,0045;-0,0045;2,025E-05;
90,64;1;1,0045;-0,0045;2,025E-05;
90,66;1;1,0045;-0,0045;2,025E-05;
90,68;1;1,0045;-0,0045;2,025E-05;
90,7;1;1,0045;-0,0045;2,025E-05;
90,72;1;1,0045;-0,0045;2,025E-05;
90,74;1;1,0045;-0,0045;2,025E-05;
90,76;1;1,0045;-0,0045;2,025E-05;
90,78;1;1,0045;-0,0045;2,025E-05;
90,8;1;1,0045;-0,0045;2,025E-05;
90,82;1;1,0045;-0,0045;2,025E-05;
90,84;1;1,0045;-0,0045;2,025E-05;
90,86;1;1,0045;-0,0045;2,025E-05;
90,88;1;1,0045;-0,0045;2,025E-05;
90,9;1;1,0045;-0,0045;2,025E-05;
90,92;1;1,0045;-0,0045;2,025E-05;
90,94;1;1,0045;-0,0045;2,025E-05;
90,96;1;1,0045;-0,0045;2,025E-05;
90,98;1;1,0045;-0,0045;2,025E-05;
91;1;1,0045;-0,0045;2,025E-05;
91,02;1;1,0045;-0,0045;2,025E-05;
91,04;1;1,0045;-0,0045;2,025E-05;
91,06;1;1,0045;-0,0045;2,025E-05;
91,08;1;1,0045;-0,0045;2,025E-05;
91,1;1;1,0045;-0,0045;2,025E-05;
91,12;1;1,0045;-0,0045;2,025E-05;
91,14;1;1,0045;-0,0045;2,025E-05;
91,16;1;1,0045;-0,0045;2,025E-05;
91,18;1;1,0045;-0,0045;2,025E-05;
91,2;1;1,0045;-0,0045;2,025E-05;
91,22;1;1,0045;-0,0045;2,025E-05;
91,24;1;1,0045;-0,0045;2,025E-05;
91,26;1;1,0045;-0,0045;2,025E-05;
91,28;1;1,0045;-0,0045;2,025E-05;
91,3;1;1,0045;-0,0045;2,025E-05;
91,32;1;1,0045;-0,0045;2,025E-05;
91,34;1;1,0045;-0,0045;2,025E-05;
91,36;1;1,0045;-0,0045;2,025E-05;
91,38;1;1,0045;-0,0045;2,025E-05;
91,4;1;1,0045;-0,0045;2,025E-05;
91,42;1;1,0045;-0,0045;2,025E-05;
91,44;1;1,0045;-0,0045;2,025E-05;
91,46;1;1,0045;-0,0045;2,025E-05;
91,48;1;1,0045;-0,0045;2,025E-05;
91,5;1;1,0045;-0,0045;2,025E-05;
91,52;1;1,0045;-0,0045;2,025E-05;
91,54;1;1,0045;-0,0045;2,025E-05;
91,56;1;1,0045;-0,0045;2,025E-05;
91,58;1;1,0045;-0,0045;2,025E-05;
91,6;1;1,0045;-0,0045;2,025E-05;
91,62;1;1,0045;-0,0045;2,025E-05;
91,64;1;1,0045;-0,0045;2,025E-05;
91,66;1;1,0045;-0,0045;2,025E-05;
91,68;1;1,0045;-0,0045;2,025E-05;
91,7;1;1,0045;-0,0045;2,025E-05;
91,72;1;1,0045;-0,0045;2,025E-05;
91,74;1;1,0045;-0,0045;2,025E-05;
91,76;1;1,0045;-0,0045;2,025E-05;
91,78;1;1,0045;-0,0045;2,025E-05;
91,8;1;1,0045;-0,0045;2,025E-05;
91,82;1;1,0045;-0,0045;2,025E-05;
91,84;1;1,0045;-0,0045;2,025E-05;
91,86;1;1,0045;-0,0045;2,025E-05;
91,88;1;1,0045;-0,0045;2,025E-05;
91,9;1;1,0045;-0,0045;2,025E-05;
91,92;1;1,0045;-0,0045;2,025E-05;
91,94;1;1,0045;-0,0045;2,025E-05;
91,96;1;1,0045;-0,0045;2,025E-05;
91,98;1;1,0045;-0,0045;2,025E-05;
92;1;1,0045;-0,0045;2,025E-05;
92,02;1;1,0045;-0,0045;2,025E-05;
92,04;1;1,0045;-0,0045;2,025E-05;
92,06;1;1,0045;-0,0045;2,025E-05;
92,08;1;1,0045;-0,0045;2,025E-05;
92,1;1;1,0045;-0,0045;2,025E-05;
92,12;1;1,0045;-0,0045;2,025E-05;
92,14;1;1,0045;-0,0045;2,025E-05;
92,16;1;1,0045;-0,0045;2,025E-05;
92,18;1;1,0045;-0,0045;2,025E-05;
92,2;1;1,0045;-0,0045;2,025E-05;
92,22;1;1,0045;-0,0045;2,025E-05;
92,24;1;1,0045;-0,0045;2,025E-05;
92,26;1;1,0045;-0,0045;2,025E-05;
92,28;1;1,0045;-0,0045;2,025E-05;
92,3;1;1,0045;-0,0045;2,025E-05;
92,32;1;1,0045;-0,0045;2,025E-05;
92,34;1;1,0045;-0,0045;2,025E-05;
92,36;1;1,0045;-0,0045;2,025E-05;
92,38;1;1,0045;-0,0045;2,025E-05;
92,4;1;1,0045;-0,0045;2,025E-05;
92,42;1;1,0045;-0,0045;2,025E-05;
92,44;1;1,0045;-0,0045;2,025E-05;
92,46;1;1,0045;-0,0045;2,025E-05;
92,48;1;1,0045;-0,0045;2,025E-05;
92,5;1;1,0045;-0,0045;2,025E-05;
92,52;1;1,0045;-0,0045;2,025E-05;
92,54;1;1,0045;-0,0045;2,025E-05;
92,56;1;1,0045;-0,0045;2,025E-05;
92,58;1;1,0045;-0,0045;2,025E-05;
92,6;1;1,0045;-0,0045;2,025E-05;
92,62;1;1,0045;-0,0045;2,025E-05;
92,64;1;1,0045;-0,0045;2,025E-05;
92,66;1;1,0045;-0,0045;2,025E-05;
92,68;1;1,0045;-0,0045;2,025E-05;
92,7;1;1,0045;-0,0045;2,025E-05;
92,72;1;1,0045;-0,0045;2,025E-05;
92,74;1;1,0045;-0,0045;2,025E-05;
92,76;1;1,0045;-0,0045;2,025E-05;
92,78;1;1,0045;-0,0045;2,025E-05;
92,8;1;1,0045;-0,0045;2,025E-05;
92,82;1;1,0045;-0,0045;2,025E-05;
92,84;1;1,0045;-0,0045;2,025E-05;
92,86;1;1,0045;-0,0045;2,025E-05;
92,88;1;1,0045;-0,0045;2,025E-05;
92,9;1;1,0045;-0,0045;2,025E-05;
92,92;1;1,0045;-0,0045;2,025E-05;
92,94;1;1,0045;-0,0045;2,025E-05;
92,96;1;1,0045;-0,0045;2,025E-05;
92,98;1;1,0045;-0,0045;2,025E-05;
93;1;1,0045;-0,0045;2,025E-05;
93,02;1;1,0045;-0,0045;2,025E-05;
93,04;1;1,0045;-0,0045;2,025E-05;
93,06;1;1,0045;-0,0045;2,025E-05;
93,08;1;1,0045;-0,0045;2,025E-05;
93,1;1;1,0045;-0,0045;2,025E-05;
93,12;1;1,0045;-0,0045;2,025E-05;
93,14;1;1,0045;-0,0045;2,025E-05;
93,16;1;1,0045;-0,0045;2,025E-05;
93,18;1;1,0045;-0,0045;2,025E-05;
93,2;1;1,0045;-0,0045;2,025E-05;
93,22;1;1,0045;-0,0045;2,025E-05;
93,24;1;1,0045;-0,0045;2,025E-05;
93,26;1;1,0045;-0,0045;2,025E-05;
93,28;1;1,0045;-0,0045;2,025E-05;
93,3;1;1,0045;-0,0045;2,025E-05;
93,32;1;1,0045;-0,0045;2,025E-05;
93,34;1;1,0045;-0,0045;2,025E-05;
93,36;1;1,0045;-0,0045;2,025E-05;
93,38;1;1,0045;-0,0045;2,025E-05;
93,4;1;1,0045;-0,0045;2,025E-05;
93,42;1;1,0045;-0,0045;2,025E-05;
93,44;1;1,0045;-0,0045;2,025E-05;
93,46;1;1,0045;-0,0045;2,025E-05;
93,48;1;1,0045;-0,0045;2,025E-05;
93,5;1;1,0045;-0,0045;2,025E-05;
93,52;1;1,0045;-0,0045;2,025E-05;
93,54;1;1,0045;-0,0045;2,025E-05;
93,56;1;1,0045;-0,0045;2,025E-05;
93,58;1;1,0045;-0,0045;2,025E-05;
93,6;1;1,0045;-0,0045;2,025E-05;
93,62;1;1,0045;-0,0045;2,025E-05;
93,64;1;1,0045;-0,0045;2,025E-05;
93,66;1;1,0045;-0,0045;2,025E-05;
93,68;1;1,0045;-0,0045;2,025E-05;
93,7;1;1,0045;-0,0045;2,025E-05;
93,72;1;1,0045;-0,0045;2,025E-05;
93,74;1;1,0045;-0,0045;2,025E-05;
93,76;1;1,0045;-0,0045;2,025E-05;
93,78;1;1,0045;-0,0045;2,025E-05;
93,8;1;1,0045;-0,0045;2,025E-05;
93,82;1;1,0045;-0,0045;2,025E-05;
93,84;1;1,0045;-0,0045;2,025E-05;
93,86;1;1,0045;-0,0045;2,025E-05;
93,88;1;1,0045;-0,0045;2,025E-05;
93,9;1;1,0045;-0,0045;2,025E-05;
93,92;1;1,0045;-0,0045;2,025E-05;
93,94;1;1,0045;-0,0045;2,025E-05;
93,96;1;1,0045;-0,0045;2,025E-05;
93,98;1;1,0045;-0,0045;2,025E-05;
94;1;1,0045;-0,0045;2,025E-05;
94,02;1;1,0045;-0,0045;2,025E-05;
94,04;1;1,0045;-0,0045;2,025E-05;
94,06;1;1,0045;-0,0045;2,025E-05;
94,08;1;1,0045;-0,0045;2,025E-05;
94,1;1;1,0045;-0,0045;2,025E-05;
94,12;1;1,0045;-0,0045;2,025E-05;
94,14;1;1,0045;-0,0045;2,025E-05;
94,16;1;1,0045;-0,0045;2,025E-05;
94,18;1;1,0045;-0,0045;2,025E-05;
94,2;1;1,0045;-0,0045;2,025E-05;
94,22;1;1,0045;-0,0045;2,025E-05;
94,24;1;1,0045;-0,0045;2,025E-05;
94,26;1;1,0045;-0,0045;2,025E-05;
94,28;1;1,0045;-0,0045;2,025E-05;
94,3;1;1,0045;-0,0045;2,025E-05;
94,32;1;1,0045;-0,0045;2,025E-05;
94,34;1;1,0045;-0,0045;2,025E-05;
94,36;1;1,0045;-0,0045;2,025E-05;
94,38;1;1,0045;-0,0045;2,025E-05;
94,4;1;1,0045;-0,0045;2,025E-05;
94,42;1;1,0045;-0,0045;2,025E-05;
94,44;1;1,0045;-0,0045;2,025E-05;
94,46;1;1,0045;-0,0045;2,025E-05;
94,48;1;1,0045;-0,0045;2,025E-05;
94,5;1;1,0045;-0,0045;2,025E-05;
94,52;1;1,0045;-0,0045;2,025E-05;
94,54;1;1,0045;-0,0045;2,025E-05;
94,56;1;1,0045;-0,0045;2,025E-05;
94,58;1;1,0045;-0,0045;2,025E-05;
94,6;1;1,0045;-0,0045;2,025E-05;
94,62;1;1,0045;-0,0045;2,025E-05;
94,64;1;1,0045;-0,0045;2,025E-05;
94,66;1;1,0045;-0,0045;2,025E-05;
94,68;1;1,0045;-0,0045;2,025E-05;
94,7;1;1,0045;-0,0045;2,025E-05;
94,72;1;1,0045;-0,0045;2,025E-05;
94,74;1;1,0045;-0,0045;2,025E-05;
94,76;1;1,0045;-0,0045;2,025E-05;
94,78;1;1,0045;-0,0045;2,025E-05;
94,8;1;1,0045;-0,0045;2,025E-05;
94,82;1;1,0045;-0,0045;2,025E-05;
94,84;1;1,0045;-0,0045;2,025E-05;
94,86;1;1,0045;-0,0045;2,025E-05;
94,88;1;1,0045;-0,0045;2,025E-05;
94,9;1;1,0045;-0,0045;2,025E-05;
94,92;1;1,0045;-0,0045;2,025E-05;
94,94;1;1,0045;-0,0045;2,025E-05;
94,96;1;1,0045;-0,0045;2,025E-05;
94,98;1;1,0045;-0,0045;2,025E-05;
95;1;1,0045;-0,0045;2,025E-05;
95,02;1;1,0045;-0,0045;2,025E-05;
95,04;1;1,0045;-0,0045;2,025E-05;
95,06;1;1,0045;-0,0045;2,025E-05;
95,08;1;1,0045;-0,0045;2,025E-05;
95,1;1;1,0045;-0,0045;2,025E-05;
95,12;1;1,0045;-0,0045;2,025E-05;
95,14;1;1,0045;-0,0045;2,025E-05;
95,16;1;1,0045;-0,0045;2,025E-05;
95,18;1;1,0045;-0,0045;2,025E-05;
95,2;1;1,0045;-0,0045;2,025E-05;
95,22;1;1,0045;-0,0045;2,025E-05;
95,24;1;1,0045;-0,0045;2,025E-05;
95,26;1;1,0045;-0,0045;2,025E-05;
95,28;1;1,0045;-0,0045;2,025E-05;
95,3;1;1,0045;-0,0045;2,025E-05;
95,32;1;1,0045;-0,0045;2,025E-05;
95,34;1;1,0045;-0,0045;2,025E-05;
95,36;1;1,0045;-0,0045;2,025E-05;
95,38;1;1,0045;-0,0045;2,025E-05;
95,4;1;1,0045;-0,0045;2,025E-05;
95,42;1;1,0045;-0,0045;2,025E-05;
95,44;1;1,0045;-0,0045;2,025E-05;
95,46;1;1,0045;-0,0045;2,025E-05;
95,48;1;1,0045;-0,0045;2,025E-05;
95,5;1;1,0045;-0,0045;2,025E-05;
95,52;1;1,0045;-0,0045;2,025E-05;
95,54;1;1,0045;-0,0045;2,025E-05;
95,56;1;1,0045;-0,0045;2,025E-05;
95,58;1;1,0045;-0,0045;2,025E-05;
95,6;1;1,0045;-0,0045;2,025E-05;
95,62;1;1,0045;-0,0045;2,025E-05;
95,64;1;1,0045;-0,0045;2,025E-05;
95,66;1;1,0045;-0,0045;2,025E-05;
95,68;1;1,0045;-0,0045;2,025E-05;
95,7;1;1,0045;-0,0045;2,025E-05;
95,72;1;1,0045;-0,0045;2,025E-05;
95,74;1;1,0045;-0,0045;2,025E-05;
95,76;1;1,0045;-0,0045;2,025E-05;
95,78;1;1,0045;-0,0045;2,025E-05;
95,8;1;1,0045;-0,0045;2,025E-05;
95,82;1;1,0045;-0,0045;2,025E-05;
95,84;1;1,0045;-0,0045;2,025E-05;
95,86;1;1,0045;-0,0045;2,025E-05;
95,88;1;1,0045;-0,0045;2,025E-05;
95,9;1;1,0045;-0,0045;2,025E-05;
95,92;1;1,0045;-0,0045;2,025E-05;
95,94;1;1,0045;-0,0045;2,025E-05;
95,96;1;1,0045;-0,0045;2,025E-05;
95,98;1;1,0045;-0,0045;2,025E-05;
96;1;1,0045;-0,0045;2,025E-05;
96,02;1;1,0045;-0,0045;2,025E-05;
96,04;1;1,0045;-0,0045;2,025E-05;
96,06;1;1,0045;-0,0045;2,025E-05;
96,08;1;1,0045;-0,0045;2,025E-05;
96,1;1;1,0045;-0,0045;2,025E-05;
96,12;1;1,0045;-0,0045;2,025E-05;
96,14;1;1,0045;-0,0045;2,025E-05;
96,16;1;1,0045;-0,0045;2,025E-05;
96,18;1;1,0045;-0,0045;2,025E-05;
96,2;1;1,0045;-0,0045;2,025E-05;
96,22;1;1,0045;-0,0045;2,025E-05;
96,24;1;1,0045;-0,0045;2,025E-05;
96,26;1;1,0045;-0,0045;2,025E-05;
96,28;1;1,0045;-0,0045;2,025E-05;
96,3;1;1,0045;-0,0045;2,025E-05;
96,32;1;1,0045;-0,0045;2,025E-05;
96,34;1;1,0045;-0,0045;2,025E-05;
96,36;1;1,0045;-0,0045;2,025E-05;
96,38;1;1,0045;-0,0045;2,025E-05;
96,4;1;1,0045;-0,0045;2,025E-05;
96,42;1;1,0045;-0,0045;2,025E-05;
96,44;1;1,0045;-0,0045;2,025E-05;
96,46;1;1,0045;-0,0045;2,025E-05;
96,48;1;1,0045;-0,0045;2,025E-05;
96,5;1;1,0045;-0,0045;2,025E-05;
96,52;1;1,0045;-0,0045;2,025E-05;
96,54;1;1,0045;-0,0045;2,025E-05;
96,56;1;1,0045;-0,0045;2,025E-05;
96,58;1;1,0045;-0,0045;2,025E-05;
96,6;1;1,0045;-0,0045;2,025E-05;
96,62;1;1,0045;-0,0045;2,025E-05;
96,64;1;1,0045;-0,0045;2,025E-05;
96,66;1;1,0045;-0,0045;2,025E-05;
96,68;1;1,0045;-0,0045;2,025E-05;
96,7;1;1,0045;-0,0045;2,025E-05;
96,72;1;1,0045;-0,0045;2,025E-05;
96,74;1;1,0045;-0,0045;2,025E-05;
96,76;1;1,0045;-0,0045;2,025E-05;
96,78;1;1,0045;-0,0045;2,025E-05;
96,8;1;1,0045;-0,0045;2,025E-05;
96,82;1;1,0045;-0,0045;2,025E-05;
96,84;1;1,0045;-0,0045;2,025E-05;
96,86;1;1,0045;-0,0045;2,025E-05;
96,88;1;1,0045;-0,0045;2,025E-05;
96,9;1;1,0045;-0,0045;2,025E-05;
96,92;1;1,0045;-0,0045;2,025E-05;
96,94;1;1,0045;-0,0045;2,025E-05;
96,96;1;1,0045;-0,0045;2,025E-05;
96,98;1;1,0045;-0,0045;2,025E-05;
97;1;1,0045;-0,0045;2,025E-05;
97,02;1;1,0045;-0,0045;2,025E-05;
97,04;1;1,0045;-0,0045;2,025E-05;
97,06;1;1,0045;-0,0045;2,025E-05;
97,08;1;1,0045;-0,0045;2,025E-05;
97,1;1;1,0045;-0,0045;2,025E-05;
97,12;1;1,0045;-0,0045;2,025E-05;
97,14;1;1,0045;-0,0045;2,025E-05;
97,16;1;1,0045;-0,0045;2,025E-05;
97,18;1;1,0045;-0,0045;2,025E-05;
97,2;1;1,0045;-0,0045;2,025E-05;
97,22;1;1,0045;-0,0045;2,025E-05;
97,24;1;1,0045;-0,0045;2,025E-05;
97,26;1;1,0045;-0,0045;2,025E-05;
97,28;1;1,0045;-0,0045;2,025E-05;
97,3;1;1,0045;-0,0045;2,025E-05;
97,32;1;1,0045;-0,0045;2,025E-05;
97,34;1;1,0045;-0,0045;2,025E-05;
97,36;1;1,0045;-0,0045;2,025E-05;
97,38;1;1,0045;-0,0045;2,025E-05;
97,4;1;1,0045;-0,0045;2,025E-05;
97,42;1;1,0045;-0,0045;2,025E-05;
97,44;1;1,0045;-0,0045;2,025E-05;
97,46;1;1,0045;-0,0045;2,025E-05;
97,48;1;1,0045;-0,0045;2,025E-05;
97,5;1;1,0045;-0,0045;2,025E-05;
97,52;1;1,0045;-0,0045;2,025E-05;
97,54;1;1,0045;-0,0045;2,025E-05;
97,56;1;1,0045;-0,0045;2,025E-05;
97,58;1;1,0045;-0,0045;2,025E-05;
97,6;1;1,0045;-0,0045;2,025E-05;
97,62;1;1,0045;-0,0045;2,025E-05;
97,64;1;1,0045;-0,0045;2,025E-05;
97,66;1;1,0045;-0,0045;2,025E-05;
97,68;1;1,0045;-0,0045;2,025E-05;
97,7;1;1,0045;-0,0045;2,025E-05;
97,72;1;1,0045;-0,0045;2,025E-05;
97,74;1;1,0045;-0,0045;2,025E-05;
97,76;1;1,0045;-0,0045;2,025E-05;
97,78;1;1,0045;-0,0045;2,025E-05;
97,8;1;1,0045;-0,0045;2,025E-05;
97,82;1;1,0045;-0,0045;2,025E-05;
97,84;1;1,0045;-0,0045;2,025E-05;
97,86;1;1,0045;-0,0045;2,025E-05;
97,88;1;1,0045;-0,0045;2,025E-05;
97,9;1;1,0045;-0,0045;2,025E-05;
97,92;1;1,0045;-0,0045;2,025E-05;
97,94;1;1,0045;-0,0045;2,025E-05;
97,96;1;1,0045;-0,0045;2,025E-05;
97,98;1;1,0045;-0,0045;2,025E-05;
98;1;1,0045;-0,0045;2,025E-05;
98,02;1;1,0045;-0,0045;2,025E-05;
98,04;1;1,0045;-0,0045;2,025E-05;
98,06;1;1,0045;-0,0045;2,025E-05;
98,08;1;1,0045;-0,0045;2,025E-05;
98,1;1;1,0045;-0,0045;2,025E-05;
98,12;1;1,0045;-0,0045;2,025E-05;
98,14;1;1,0045;-0,0045;2,025E-05;
98,16;1;1,0045;-0,0045;2,025E-05;
98,18;1;1,0045;-0,0045;2,025E-05;
98,2;1;1,0045;-0,0045;2,025E-05;
98,22;1;1,0045;-0,0045;2,025E-05;
98,24;1;1,0045;-0,0045;2,025E-05;
98,26;1;1,0045;-0,0045;2,025E-05;
98,28;1;1,0045;-0,0045;2,025E-05;
98,3;1;1,0045;-0,0045;2,025E-05;
98,32;1;1,0045;-0,0045;2,025E-05;
98,34;1;1,0045;-0,0045;2,025E-05;
98,36;1;1,0045;-0,0045;2,025E-05;
98,38;1;1,0045;-0,0045;2,025E-05;
98,4;1;1,0045;-0,0045;2,025E-05;
98,42;1;1,0045;-0,0045;2,025E-05;
98,44;1;1,0045;-0,0045;2,025E-05;
98,46;1;1,0045;-0,0045;2,025E-05;
98,48;1;1,0045;-0,0045;2,025E-05;
98,5;1;1,0045;-0,0045;2,025E-05;
98,52;1;1,0045;-0,0045;2,025E-05;
98,54;1;1,0045;-0,0045;2,025E-05;
98,56;1;1,0045;-0,0045;2,025E-05;
98,58;1;1,0045;-0,0045;2,025E-05;
98,6;1;1,0045;-0,0045;2,025E-05;
98,62;1;1,0045;-0,0045;2,025E-05;
98,64;1;1,0045;-0,0045;2,025E-05;
98,66;1;1,0045;-0,0045;2,025E-05;
98,68;1;1,0045;-0,0045;2,025E-05;
98,7;1;1,0045;-0,0045;2,025E-05;
98,72;1;1,0045;-0,0045;2,025E-05;
98,74;1;1,0045;-0,0045;2,025E-05;
98,76;1;1,0045;-0,0045;2,025E-05;
98,78;1;1,0045;-0,0045;2,025E-05;
98,8;1;1,0045;-0,0045;2,025E-05;
98,82;1;1,0045;-0,0045;2,025E-05;
98,84;1;1,0045;-0,0045;2,025E-05;
98,86;1;1,0045;-0,0045;2,025E-05;
98,88;1;1,0045;-0,0045;2,025E-05;
98,9;1;1,0045;-0,0045;2,025E-05;
98,92;1;1,0045;-0,0045;2,025E-05;
98,94;1;1,0045;-0,0045;2,025E-05;
98,96;1;1,0045;-0,0045;2,025E-05;
98,98;1;1,0045;-0,0045;2,025E-05;
99;1;1,0045;-0,0045;2,025E-05;
99,02;1;1,0045;-0,0045;2,025E-05;
99,04;1;1,0045;-0,0045;2,025E-05;
99,06;1;1,0045;-0,0045;2,025E-05;
99,08;1;1,0045;-0,0045;2,025E-05;
99,1;1;1,0045;-0,0045;2,025E-05;
99,12;1;1,0045;-0,0045;2,025E-05;
99,14;1;1,0045;-0,0045;2,025E-05;
99,16;1;1,0045;-0,0045;2,025E-05;
99,18;1;1,0045;-0,0045;2,025E-05;
99,2;1;1,0045;-0,0045;2,025E-05;
99,22;1;1,0045;-0,0045;2,025E-05;
99,24;1;1,0045;-0,0045;2,025E-05;
99,26;1;1,0045;-0,0045;2,025E-05;
99,28;1;1,0045;-0,0045;2,025E-05;
99,3;1;1,0045;-0,0045;2,025E-05;
99,32;1;1,0045;-0,0045;2,025E-05;
99,34;1;1,0045;-0,0045;2,025E-05;
99,36;1;1,0045;-0,0045;2,025E-05;
99,38;1;1,0045;-0,0045;2,025E-05;
99,4;1;1,0045;-0,0045;2,025E-05;
99,42;1;1,0045;-0,0045;2,025E-05;
99,44;1;1,0045;-0,0045;2,025E-05;
99,46;1;1,0045;-0,0045;2,025E-05;
99,48;1;1,0045;-0,0045;2,025E-05;
99,5;1;1,0045;-0,0045;2,025E-05;
99,52;1;1,0045;-0,0045;2,025E-05;
99,54;1;1,0045;-0,0045;2,025E-05;
99,56;1;1,0045;-0,0045;2,025E-05;
99,58;1;1,0045;-0,0045;2,025E-05;
99,6;1;1,0045;-0,0045;2,025E-05;
99,62;1;1,0045;-0,0045;2,025E-05;
99,64;1;1,0045;-0,0045;2,025E-05;
99,66;1;1,0045;-0,0045;2,025E-05;
99,68;1;1,0045;-0,0045;2,025E-05;
99,7;1;1,0045;-0,0045;2,025E-05;
99,72;1;1,0045;-0,0045;2,025E-05;
99,74;1;1,0045;-0,0045;2,025E-05;
99,76;1;1,0045;-0,0045;2,025E-05;
99,78;1;1,0045;-0,0045;2,025E-05;
99,8;1;1,0045;-0,0045;2,025E-05;
99,82;1;1,0045;-0,0045;2,025E-05;
99,84;1;1,0045;-0,0045;2,025E-05;
99,86;1;1,0045;-0,0045;2,025E-05;
99,88;1;1,0045;-0,0045;2,025E-05;
99,9;1;1,0045;-0,0045;2,025E-05;
99,92;1;1,0045;-0,0045;2,025E-05;
99,94;1;1,0045;-0,0045;2,025E-05;
99,96;1;1,0045;-0,0045;2,025E-05;
99,98;1;1,0045;-0,0045;2,025E-05;
100;1;1,0045;-0,0045;2,025E-05;
100,02;1;1,0045;-0,0045;2,025E-05;
100,04;1;1,0045;-0,0045;2,025E-05;
100,06;1;1,0045;-0,0045;2,025E-05;
100,08;1;1,0045;-0,0045;2,025E-05;
100,1;1;1,0045;-0,0045;2,025E-05;
100,12;1;1,0045;-0,0045;2,025E-05;
100,14;1;1,0045;-0,0045;2,025E-05;
100,16;1;1,0045;-0,0045;2,025E-05;
100,18;1;1,0045;-0,0045;2,025E-05;
100,2;1;1,0045;-0,0045;2,025E-05;
100,22;1;1,0045;-0,0045;2,025E-05;
100,24;1;1,0045;-0,0045;2,025E-05;
100,26;1;1,0045;-0,0045;2,025E-05;
100,28;1;1,0045;-0,0045;2,025E-05;
100,3;1;1,0045;-0,0045;2,025E-05;
100,32;1;1,0045;-0,0045;2,025E-05;
100,34;1;1,0045;-0,0045;2,025E-05;
100,36;1;1,0045;-0,0045;2,025E-05;
100,38;1;1,0045;-0,0045;2,025E-05;
100,4;1;1,0045;-0,0045;2,025E-05;
100,42;1;1,0045;-0,0045;2,025E-05;
100,44;1;1,0045;-0,0045;2,025E-05;
100,46;1;1,0045;-0,0045;2,025E-05;
100,48;1;1,0045;-0,0045;2,025E-05;
100,5;1;1,0045;-0,0045;2,025E-05;
100,52;1;1,0045;-0,0045;2,025E-05;
100,54;1;1,0045;-0,0045;2,025E-05;
100,56;1;1,0045;-0,0045;2,025E-05;
100,58;1;1,0045;-0,0045;2,025E-05;
100,6;1;1,0045;-0,0045;2,025E-05;
100,62;1;1,0045;-0,0045;2,025E-05;
100,64;1;1,0045;-0,0045;2,025E-05;
100,66;1;1,0045;-0,0045;2,025E-05;
100,68;1;1,0045;-0,0045;2,025E-05;
100,7;1;1,0045;-0,0045;2,025E-05;
100,72;1;1,0045;-0,0045;2,025E-05;
100,74;1;1,0045;-0,0045;2,025E-05;
100,76;1;1,0045;-0,0045;2,025E-05;
100,78;1;1,0045;-0,0045;2,025E-05;
