time,set point,output,process,set point test,output test,process test
83,"-0,23681","-11,677","-0,22671","0,43721","21,795","0,4174"
"83,02","-0,23681","-11,677","-0,2267","0,43721","21,796","0,41742"
"83,04","-0,23681","-11,676","-0,22669","0,43721","21,796","0,41743"
"83,06","-0,23681","-11,676","-0,22668","0,43721","21,797","0,41745"
"83,08","-0,23681","-11,675","-0,22667","0,43721","21,798","0,41747"
"83,1","-0,23681","-11,675","-0,22666","0,43721","21,798","0,41748"
"83,12","-0,23681","-11,674","-0,22665","0,43721","21,799","0,4175"
"83,14","-0,23681","-11,674","-0,22664","0,43721","21,8","0,41752"
"83,16","-0,23681","-11,673","-0,22662","0,43721","21,8","0,41753"
"83,18","-0,23681","-11,673","-0,22661","0,43721","21,801","0,41755"
"83,2","-0,23681","-11,673","-0,2266","0,43721","21,801","0,41756"
"83,22","-0,23681","-11,672","-0,22659","0,43721","21,802","0,41758"
"83,24","-0,23681","-11,672","-0,22658","0,43721","21,802","0,4176"
"83,26","-0,23681","-11,672","-0,22657","0,43721","21,803","0,41761"
"83,28","-0,23681","-11,671","-0,22656","0,43721","21,803","0,41763"
"83,3","-0,23681","-11,671","-0,22655","0,43721","21,804","0,41764"
"83,32","-0,23681","-11,671","-0,22654","0,43721","21,804","0,41766"
"83,34","-0,23681","-11,671","-0,22653","0,43721","21,805","0,41767"
"83,36","-0,23681","-11,67","-0,22652","0,43721","21,805","0,41769"
"83,38","-0,23681","-11,67","-0,22651","0,43721","21,805","0,4177"
"83,4","-0,23681","-11,67","-0,2265","0,43721","21,806","0,41772"
"83,42","-0,23681","-11,67","-0,22649","0,43721","21,806","0,41773"
"83,44","-0,23681","-11,67","-0,22648","0,43721","21,806","0,41775"
"83,46","-0,23681","-11,669","-0,22647","0,43721","21,806","0,41776"
"83,48","-0,23681","-11,669","-0,22646","0,43721","21,807","0,41777"
"83,5","-0,23681","-11,669","-0,22646","0,43721","21,807","0,41779"
"83,52","-0,23681","-11,669","-0,22645","0,43721","21,807","0,4178"
"83,54","-0,23681","-11,669","-0,22644","0,43721","21,807","0,41781"
"83,56","-0,23681","-11,669","-0,22643","0,43721","21,807","0,41782"
"83,58","-0,23681","-11,669","-0,22642","0,43721","21,808","0,41784"
"83,6","-0,23681","-11,668","-0,22642","0,43721","21,808","0,41785"
"83,62","-0,23681","-11,668","-0,22641","0,43721","21,808","0,41786"
"83,64","-0,23681","-11,668","-0,2264","0,43721","21,808","0,41787"
"83,66","-0,23681","-11,668","-0,22639","0,43721","21,808","0,41788"
"83,68","-0,23681","-11,668","-0,22639","0,43721","21,808","0,41789"
"83,7","-0,23681","-11,668","-0,22638","0,43721","21,808","0,4179"
"83,72","-0,23681","-11,668","-0,22637","0,43721","21,809","0,41791"
"83,74","-0,23681","-11,668","-0,22637","0,43721","21,809","0,41792"
"83,76","-0,23681","-11,668","-0,22636","0,43721","21,809","0,41793"
"83,78","-0,23681","-11,668","-0,22635","0,43721","21,809","0,41794"
"83,8","-0,23681","-11,668","-0,22635","0,43721","21,809","0,41795"
"83,82","-0,23681","-11,668","-0,22634","0,43721","21,809","0,41796"
"83,84","-0,23681","-11,668","-0,22634","0,43721","21,809","0,41797"
"83,86","-0,23681","-11,668","-0,22633","0,43721","21,809","0,41797"
"83,88","-0,23681","-11,668","-0,22633","0,43721","21,809","0,41798"
"83,9","-0,23681","-11,668","-0,22632","0,43721","21,809","0,41799"
"83,92","-0,23681","-11,668","-0,22632","0,43721","21,809","0,418"
"83,94","-0,23681","-11,668","-0,22631","0,43721","21,809","0,418"
"83,96","-0,23681","-11,668","-0,22631","0,43721","21,809","0,41801"
"83,98","-0,23681","-11,668","-0,2263","0,43721","21,809","0,41802"
84,"-0,87986","-29,423","-0,2263","0,32457","18,661","0,41802"
"84,02","-0,87986","-30,479","-0,22756","0,32457","18,474","0,41781"
"84,04","-0,87986","-31,468","-0,23107","0,32457","18,299","0,4172"
"84,06","-0,87986","-32,396","-0,23646","0,32457","18,134","0,41626"
"84,08","-0,87986","-33,269","-0,24343","0,32457","17,979","0,41504"
"84,1","-0,87986","-34,091","-0,25171","0,32457","17,834","0,41359"
"84,12","-0,87986","-34,868","-0,26108","0,32457","17,696","0,41196"
"84,14","-0,87986","-35,601","-0,27135","0,32457","17,566","0,41016"
"84,16","-0,87986","-36,295","-0,28236","0,32457","17,443","0,40823"
"84,18","-0,87986","-36,953","-0,29397","0,32457","17,326","0,4062"
"84,2","-0,87986","-37,575","-0,30607","0,32457","17,216","0,40408"
"84,22","-0,87986","-38,165","-0,31855","0,32457","17,111","0,4019"
"84,24","-0,87986","-38,724","-0,33132","0,32457","17,012","0,39966"
"84,26","-0,87986","-39,254","-0,34432","0,32457","16,918","0,39739"
"84,28","-0,87986","-39,756","-0,35747","0,32457","16,829","0,39508"
"84,3","-0,87986","-40,232","-0,37073","0,32457","16,745","0,39276"
"84,32","-0,87986","-40,683","-0,38403","0,32457","16,665","0,39043"
"84,34","-0,87986","-41,11","-0,39735","0,32457","16,589","0,3881"
"84,36","-0,87986","-41,514","-0,41064","0,32457","16,517","0,38577"
"84,38","-0,87986","-41,897","-0,42387","0,32457","16,449","0,38345"
"84,4","-0,87986","-42,258","-0,43702","0,32457","16,385","0,38115"
"84,42","-0,87986","-42,599","-0,45005","0,32457","16,325","0,37887"
"84,44","-0,87986","-42,92","-0,46296","0,32457","16,268","0,37661"
"84,46","-0,87986","-43,223","-0,47571","0,32457","16,214","0,37437"
"84,48","-0,87986","-43,508","-0,48831","0,32457","16,163","0,37216"
"84,5","-0,87986","-43,775","-0,50072","0,32457","16,116","0,36999"
"84,52","-0,87986","-44,027","-0,51294","0,32457","16,071","0,36785"
"84,54","-0,87986","-44,262","-0,52496","0,32457","16,03","0,36574"
"84,56","-0,87986","-44,482","-0,53677","0,32457","15,991","0,36367"
"84,58","-0,87986","-44,687","-0,54836","0,32457","15,954","0,36164"
"84,6","-0,87986","-44,878","-0,55973","0,32457","15,92","0,35965"
"84,62","-0,87986","-45,056","-0,57087","0,32457","15,889","0,3577"
"84,64","-0,87986","-45,22","-0,58177","0,32457","15,859","0,35579"
"84,66","-0,87986","-45,372","-0,59243","0,32457","15,832","0,35392"
"84,68","-0,87986","-45,512","-0,60285","0,32457","15,807","0,35209"
"84,7","-0,87986","-45,641","-0,61303","0,32457","15,785","0,35031"
"84,72","-0,87986","-45,759","-0,62296","0,32457","15,764","0,34857"
"84,74","-0,87986","-45,866","-0,63264","0,32457","15,745","0,34687"
"84,76","-0,87986","-45,963","-0,64208","0,32457","15,727","0,34522"
"84,78","-0,87986","-46,05","-0,65126","0,32457","15,712","0,34361"
"84,8","-0,87986","-46,129","-0,6602","0,32457","15,698","0,34204"
"84,82","-0,87986","-46,198","-0,66889","0,32457","15,686","0,34052"
"84,84","-0,87986","-46,259","-0,67734","0,32457","15,675","0,33904"
"84,86","-0,87986","-46,313","-0,68554","0,32457","15,665","0,3376"
"84,88","-0,87986","-46,358","-0,6935","0,32457","15,657","0,3362"
"84,9","-0,87986","-46,397","-0,70121","0,32457","15,65","0,33485"
"84,92","-0,87986","-46,429","-0,70869","0,32457","15,644","0,33354"
"84,94","-0,87986","-46,454","-0,71593","0,32457","15,64","0,33227"
"84,96","-0,87986","-46,473","-0,72294","0,32457","15,637","0,33104"
"84,98","-0,87986","-46,486","-0,72972","0,32457","15,634","0,32985"
85,"-0,87986","-46,494","-0,73627","0,32457","15,633","0,3287"
"85,02","-0,87986","-46,496","-0,7426","0,32457","15,632","0,32759"
"85,04","-0,87986","-46,494","-0,7487","0,32457","15,633","0,32652"
"85,06","-0,87986","-46,487","-0,75459","0,32457","15,634","0,32549"
"85,08","-0,87986","-46,476","-0,76027","0,32457","15,636","0,32449"
"85,1","-0,87986","-46,461","-0,76574","0,32457","15,638","0,32354"
"85,12","-0,87986","-46,442","-0,771","0,32457","15,642","0,32261"
"85,14","-0,87986","-46,419","-0,77606","0,32457","15,646","0,32173"
"85,16","-0,87986","-46,393","-0,78093","0,32457","15,65","0,32087"
"85,18","-0,87986","-46,365","-0,7856","0,32457","15,655","0,32005"
"85,2","-0,87986","-46,333","-0,79008","0,32457","15,661","0,31927"
"85,22","-0,87986","-46,298","-0,79437","0,32457","15,667","0,31851"
"85,24","-0,87986","-46,262","-0,79849","0,32457","15,674","0,31779"
"85,26","-0,87986","-46,223","-0,80243","0,32457","15,68","0,3171"
"85,28","-0,87986","-46,181","-0,8062","0,32457","15,688","0,31644"
"85,3","-0,87986","-46,139","-0,8098","0,32457","15,695","0,31581"
"85,32","-0,87986","-46,094","-0,81324","0,32457","15,703","0,3152"
"85,34","-0,87986","-46,048","-0,81652","0,32457","15,711","0,31463"
"85,36","-0,87986",-46,"-0,81964","0,32457","15,72","0,31408"
"85,38","-0,87986","-45,951","-0,82261","0,32457","15,728","0,31356"
"85,4","-0,87986","-45,902","-0,82544","0,32457","15,737","0,31306"
"85,42","-0,87986","-45,851","-0,82813","0,32457","15,746","0,31259"
"85,44","-0,87986","-45,799","-0,83068","0,32457","15,755","0,31214"
"85,46","-0,87986","-45,747","-0,83309","0,32457","15,764","0,31172"
"85,48","-0,87986","-45,694","-0,83538","0,32457","15,774","0,31132"
"85,5","-0,87986","-45,641","-0,83754","0,32457","15,783","0,31094"
"85,52","-0,87986","-45,588","-0,83958","0,32457","15,793","0,31058"
"85,54","-0,87986","-45,534","-0,8415","0,32457","15,802","0,31025"
"85,56","-0,87986","-45,48","-0,84331","0,32457","15,812","0,30993"
"85,58","-0,87986","-45,426","-0,84501","0,32457","15,821","0,30963"
"85,6","-0,87986","-45,372","-0,8466","0,32457","15,831","0,30935"
"85,62","-0,87986","-45,318","-0,84809","0,32457","15,84","0,30909"
"85,64","-0,87986","-45,264","-0,84949","0,32457","15,85","0,30884"
"85,66","-0,87986","-45,211","-0,85079","0,32457","15,859","0,30861"
"85,68","-0,87986","-45,158","-0,852","0,32457","15,869","0,3084"
"85,7","-0,87986","-45,105","-0,85312","0,32457","15,878","0,30821"
"85,72","-0,87986","-45,053","-0,85415","0,32457","15,887","0,30802"
"85,74","-0,87986","-45,001","-0,85511","0,32457","15,897","0,30786"
"85,76","-0,87986","-44,95","-0,85599","0,32457","15,906","0,3077"
"85,78","-0,87986","-44,899","-0,85679","0,32457","15,915","0,30756"
"85,8","-0,87986","-44,849","-0,85752","0,32457","15,923","0,30743"
"85,82","-0,87986","-44,8","-0,85819","0,32457","15,932","0,30731"
"85,84","-0,87986","-44,751","-0,85879","0,32457","15,941","0,30721"
"85,86","-0,87986","-44,703","-0,85933","0,32457","15,949","0,30711"
"85,88","-0,87986","-44,656","-0,8598","0,32457","15,958","0,30703"
"85,9","-0,87986","-44,61","-0,86022","0,32457","15,966","0,30696"
"85,92","-0,87986","-44,564","-0,86059","0,32457","15,974","0,30689"
"85,94","-0,87986","-44,519","-0,86091","0,32457","15,982","0,30684"
"85,96","-0,87986","-44,475","-0,86117","0,32457","15,99","0,30679"
"85,98","-0,87986","-44,432","-0,86139","0,32457","15,997","0,30675"
86,"-0,87986","-44,39","-0,86157","0,32457","16,005","0,30672"
"86,02","-0,87986","-44,349","-0,8617","0,32457","16,012","0,3067"
"86,04","-0,87986","-44,309","-0,8618","0,32457","16,019","0,30668"
"86,06","-0,87986","-44,269","-0,86185","0,32457","16,026","0,30667"
"86,08","-0,87986","-44,231","-0,86187","0,32457","16,033","0,30666"
"86,1","-0,87986","-44,193","-0,86186","0,32457","16,04","0,30667"
"86,12","-0,87986","-44,157","-0,86182","0,32457","16,046","0,30667"
"86,14","-0,87986","-44,121","-0,86175","0,32457","16,052","0,30669"
"86,16","-0,87986","-44,086","-0,86165","0,32457","16,059","0,3067"
"86,18","-0,87986","-44,053","-0,86152","0,32457","16,065","0,30673"
"86,2","-0,87986","-44,02","-0,86137","0,32457","16,07","0,30675"
"86,22","-0,87986","-43,988","-0,86119","0,32457","16,076","0,30678"
"86,24","-0,87986","-43,957","-0,861","0,32457","16,082","0,30682"
"86,26","-0,87986","-43,926","-0,86079","0,32457","16,087","0,30685"
"86,28","-0,87986","-43,897","-0,86056","0,32457","16,092","0,30689"
"86,3","-0,87986","-43,869","-0,86031","0,32457","16,097","0,30694"
"86,32","-0,87986","-43,841","-0,86004","0,32457","16,102","0,30698"
"86,34","-0,87986","-43,815","-0,85977","0,32457","16,107","0,30703"
"86,36","-0,87986","-43,789","-0,85948","0,32457","16,111","0,30708"
"86,38","-0,87986","-43,764","-0,85917","0,32457","16,116","0,30713"
"86,4","-0,87986","-43,74","-0,85886","0,32457","16,12","0,30719"
"86,42","-0,87986","-43,717","-0,85854","0,32457","16,124","0,30725"
"86,44","-0,87986","-43,694","-0,85821","0,32457","16,128","0,3073"
"86,46","-0,87986","-43,673","-0,85787","0,32457","16,132","0,30736"
"86,48","-0,87986","-43,652","-0,85753","0,32457","16,136","0,30742"
"86,5","-0,87986","-43,632","-0,85718","0,32457","16,139","0,30748"
"86,52","-0,87986","-43,613","-0,85682","0,32457","16,143","0,30755"
"86,54","-0,87986","-43,594","-0,85647","0,32457","16,146","0,30761"
"86,56","-0,87986","-43,576","-0,85611","0,32457","16,149","0,30767"
"86,58","-0,87986","-43,559","-0,85574","0,32457","16,152","0,30773"
"86,6","-0,87986","-43,543","-0,85538","0,32457","16,155","0,3078"
"86,62","-0,87986","-43,527","-0,85501","0,32457","16,158","0,30786"
"86,64","-0,87986","-43,512","-0,85464","0,32457","16,16","0,30793"
"86,66","-0,87986","-43,497","-0,85428","0,32457","16,163","0,30799"
"86,68","-0,87986","-43,483","-0,85391","0,32457","16,165","0,30806"
"86,7","-0,87986","-43,47","-0,85355","0,32457","16,168","0,30812"
"86,72","-0,87986","-43,458","-0,85318","0,32457","16,17","0,30818"
"86,74","-0,87986","-43,446","-0,85282","0,32457","16,172","0,30825"
"86,76","-0,87986","-43,434","-0,85246","0,32457","16,174","0,30831"
"86,78","-0,87986","-43,423","-0,85211","0,32457","16,176","0,30837"
"86,8","-0,87986","-43,413","-0,85176","0,32457","16,178","0,30843"
"86,82","-0,87986","-43,403","-0,85141","0,32457","16,18","0,30849"
"86,84","-0,87986","-43,394","-0,85106","0,32457","16,181","0,30855"
"86,86","-0,87986","-43,385","-0,85072","0,32457","16,183","0,30861"
"86,88","-0,87986","-43,377","-0,85039","0,32457","16,184","0,30867"
"86,9","-0,87986","-43,369","-0,85006","0,32457","16,186","0,30873"
"86,92","-0,87986","-43,361","-0,84973","0,32457","16,187","0,30879"
"86,94","-0,87986","-43,354","-0,84941","0,32457","16,188","0,30884"
"86,96","-0,87986","-43,348","-0,84909","0,32457","16,19","0,3089"
"86,98","-0,87986","-43,341","-0,84878","0,32457","16,191","0,30895"
87,"-0,87986","-43,336","-0,84848","0,32457","16,192","0,30901"
"87,02","-0,87986","-43,33","-0,84818","0,32457","16,193","0,30906"
"87,04","-0,87986","-43,325","-0,84789","0,32457","16,194","0,30911"
"87,06","-0,87986","-43,32","-0,8476","0,32457","16,194","0,30916"
"87,08","-0,87986","-43,316","-0,84732","0,32457","16,195","0,30921"
"87,1","-0,87986","-43,312","-0,84705","0,32457","16,196","0,30926"
"87,12","-0,87986","-43,308","-0,84678","0,32457","16,197","0,3093"
"87,14","-0,87986","-43,305","-0,84652","0,32457","16,197","0,30935"
"87,16","-0,87986","-43,301","-0,84626","0,32457","16,198","0,3094"
"87,18","-0,87986","-43,299","-0,84601","0,32457","16,198","0,30944"
"87,2","-0,87986","-43,296","-0,84577","0,32457","16,199","0,30948"
"87,22","-0,87986","-43,293","-0,84553","0,32457","16,199","0,30952"
"87,24","-0,87986","-43,291","-0,8453","0,32457","16,2","0,30956"
"87,26","-0,87986","-43,289","-0,84508","0,32457","16,2","0,3096"
"87,28","-0,87986","-43,288","-0,84486","0,32457","16,2","0,30964"
"87,3","-0,87986","-43,286","-0,84465","0,32457","16,201","0,30968"
"87,32","-0,87986","-43,285","-0,84444","0,32457","16,201","0,30971"
"87,34","-0,87986","-43,284","-0,84424","0,32457","16,201","0,30975"
"87,36","-0,87986","-43,283","-0,84405","0,32457","16,201","0,30978"
"87,38","-0,87986","-43,282","-0,84386","0,32457","16,201","0,30982"
"87,4","-0,87986","-43,281","-0,84368","0,32457","16,201","0,30985"
"87,42","-0,87986","-43,281","-0,84351","0,32457","16,201","0,30988"
"87,44","-0,87986","-43,281","-0,84334","0,32457","16,201","0,30991"
"87,46","-0,87986","-43,28","-0,84317","0,32457","16,202","0,30994"
"87,48","-0,87986","-43,28","-0,84301","0,32457","16,202","0,30996"
"87,5","-0,87986","-43,28","-0,84286","0,32457","16,202","0,30999"
"87,52","-0,87986","-43,281","-0,84271","0,32457","16,201","0,31002"
"87,54","-0,87986","-43,281","-0,84257","0,32457","16,201","0,31004"
"87,56","-0,87986","-43,281","-0,84243","0,32457","16,201","0,31007"
"87,58","-0,87986","-43,282","-0,8423","0,32457","16,201","0,31009"
"87,6","-0,87986","-43,282","-0,84218","0,32457","16,201","0,31011"
"87,62","-0,87986","-43,283","-0,84205","0,32457","16,201","0,31013"
"87,64","-0,87986","-43,284","-0,84194","0,32457","16,201","0,31015"
"87,66","-0,87986","-43,285","-0,84183","0,32457","16,201","0,31017"
"87,68","-0,87986","-43,285","-0,84172","0,32457","16,201","0,31019"
"87,7","-0,87986","-43,286","-0,84161","0,32457","16,2","0,31021"
"87,72","-0,87986","-43,287","-0,84152","0,32457","16,2","0,31023"
"87,74","-0,87986","-43,288","-0,84142","0,32457","16,2","0,31024"
"87,76","-0,87986","-43,289","-0,84133","0,32457","16,2","0,31026"
"87,78","-0,87986","-43,291","-0,84125","0,32457","16,2","0,31027"
"87,8","-0,87986","-43,292","-0,84116","0,32457","16,2","0,31029"
"87,82","-0,87986","-43,293","-0,84109","0,32457","16,199","0,3103"
"87,84","-0,87986","-43,294","-0,84101","0,32457","16,199","0,31032"
"87,86","-0,87986","-43,295","-0,84094","0,32457","16,199","0,31033"
"87,88","-0,87986","-43,297","-0,84087","0,32457","16,199","0,31034"
"87,9","-0,87986","-43,298","-0,84081","0,32457","16,198","0,31035"
"87,92","-0,87986","-43,299","-0,84075","0,32457","16,198","0,31036"
"87,94","-0,87986","-43,301","-0,84069","0,32457","16,198","0,31037"
"87,96","-0,87986","-43,302","-0,84064","0,32457","16,198","0,31038"
"87,98","-0,87986","-43,303","-0,84059","0,32457","16,197","0,31039"
88,"-0,87986","-43,305","-0,84054","0,32457","16,197","0,3104"
"88,02","-0,87986","-43,306","-0,84049","0,32457","16,197","0,31041"
"88,04","-0,87986","-43,307","-0,84045","0,32457","16,197","0,31041"
"88,06","-0,87986","-43,309","-0,84041","0,32457","16,197","0,31042"
"88,08","-0,87986","-43,31","-0,84037","0,32457","16,196","0,31043"
"88,1","-0,87986","-43,311","-0,84034","0,32457","16,196","0,31043"
"88,12","-0,87986","-43,313","-0,84031","0,32457","16,196","0,31044"
"88,14","-0,87986","-43,314","-0,84028","0,32457","16,196","0,31044"
"88,16","-0,87986","-43,315","-0,84025","0,32457","16,195","0,31045"
"88,18","-0,87986","-43,317","-0,84022","0,32457","16,195","0,31045"
"88,2","-0,87986","-43,318","-0,8402","0,32457","16,195","0,31046"
"88,22","-0,87986","-43,319","-0,84018","0,32457","16,195","0,31046"
"88,24","-0,87986","-43,321","-0,84016","0,32457","16,194","0,31047"
"88,26","-0,87986","-43,322","-0,84014","0,32457","16,194","0,31047"
"88,28","-0,87986","-43,323","-0,84012","0,32457","16,194","0,31047"
"88,3","-0,87986","-43,324","-0,84011","0,32457","16,194","0,31047"
"88,32","-0,87986","-43,325","-0,84009","0,32457","16,194","0,31048"
"88,34","-0,87986","-43,327","-0,84008","0,32457","16,193","0,31048"
"88,36","-0,87986","-43,328","-0,84007","0,32457","16,193","0,31048"
"88,38","-0,87986","-43,329","-0,84006","0,32457","16,193","0,31048"
"88,4","-0,87986","-43,33","-0,84006","0,32457","16,193","0,31048"
"88,42","-0,87986","-43,331","-0,84005","0,32457","16,193","0,31049"
"88,44","-0,87986","-43,332","-0,84004","0,32457","16,192","0,31049"
"88,46","-0,87986","-43,333","-0,84004","0,32457","16,192","0,31049"
"88,48","-0,87986","-43,334","-0,84004","0,32457","16,192","0,31049"
"88,5","-0,87986","-43,335","-0,84003","0,32457","16,192","0,31049"
"88,52","-0,87986","-43,336","-0,84003","0,32457","16,192","0,31049"
"88,54","-0,87986","-43,337","-0,84003","0,32457","16,191","0,31049"
"88,56","-0,87986","-43,338","-0,84003","0,32457","16,191","0,31049"
"88,58","-0,87986","-43,339","-0,84003","0,32457","16,191","0,31049"
"88,6","-0,87986","-43,34","-0,84004","0,32457","16,191","0,31049"
"88,62","-0,87986","-43,341","-0,84004","0,32457","16,191","0,31049"
"88,64","-0,87986","-43,342","-0,84004","0,32457","16,191","0,31049"
"88,66","-0,87986","-43,343","-0,84005","0,32457","16,191","0,31049"
"88,68","-0,87986","-43,343","-0,84005","0,32457","16,19","0,31049"
"88,7","-0,87986","-43,344","-0,84005","0,32457","16,19","0,31048"
"88,72","-0,87986","-43,345","-0,84006","0,32457","16,19","0,31048"
"88,74","-0,87986","-43,346","-0,84007","0,32457","16,19","0,31048"
"88,76","-0,87986","-43,346","-0,84007","0,32457","16,19","0,31048"
"88,78","-0,87986","-43,347","-0,84008","0,32457","16,19","0,31048"
"88,8","-0,87986","-43,348","-0,84009","0,32457","16,19","0,31048"
"88,82","-0,87986","-43,348","-0,84009","0,32457","16,19","0,31048"
"88,84","-0,87986","-43,349","-0,8401","0,32457","16,189","0,31048"
"88,86","-0,87986","-43,35","-0,84011","0,32457","16,189","0,31047"
"88,88","-0,87986","-43,35","-0,84012","0,32457","16,189","0,31047"
"88,9","-0,87986","-43,351","-0,84012","0,32457","16,189","0,31047"
"88,92","-0,87986","-43,351","-0,84013","0,32457","16,189","0,31047"
"88,94","-0,87986","-43,352","-0,84014","0,32457","16,189","0,31047"
"88,96","-0,87986","-43,352","-0,84015","0,32457","16,189","0,31047"
"88,98","-0,87986","-43,353","-0,84016","0,32457","16,189","0,31047"
89,"-0,87986","-43,353","-0,84017","0,32457","16,189","0,31046"
"89,02","-0,87986","-43,354","-0,84018","0,32457","16,189","0,31046"
"89,04","-0,87986","-43,354","-0,84019","0,32457","16,188","0,31046"
"89,06","-0,87986","-43,355","-0,8402","0,32457","16,188","0,31046"
"89,08","-0,87986","-43,355","-0,84021","0,32457","16,188","0,31046"
"89,1","-0,87986","-43,355","-0,84021","0,32457","16,188","0,31046"
"89,12","-0,87986","-43,356","-0,84022","0,32457","16,188","0,31045"
"89,14","-0,87986","-43,356","-0,84023","0,32457","16,188","0,31045"
"89,16","-0,87986","-43,356","-0,84024","0,32457","16,188","0,31045"
"89,18","-0,87986","-43,357","-0,84025","0,32457","16,188","0,31045"
"89,2","-0,87986","-43,357","-0,84026","0,32457","16,188","0,31045"
"89,22","-0,87986","-43,357","-0,84027","0,32457","16,188","0,31045"
"89,24","-0,87986","-43,358","-0,84028","0,32457","16,188","0,31045"
"89,26","-0,87986","-43,358","-0,84029","0,32457","16,188","0,31044"
"89,28","-0,87986","-43,358","-0,8403","0,32457","16,188","0,31044"
"89,3","-0,87986","-43,358","-0,8403","0,32457","16,188","0,31044"
"89,32","-0,87986","-43,358","-0,84031","0,32457","16,188","0,31044"
"89,34","-0,87986","-43,359","-0,84032","0,32457","16,188","0,31044"
"89,36","-0,87986","-43,359","-0,84033","0,32457","16,188","0,31044"
"89,38","-0,87986","-43,359","-0,84034","0,32457","16,188","0,31043"
"89,4","-0,87986","-43,359","-0,84035","0,32457","16,188","0,31043"
"89,42","-0,87986","-43,359","-0,84035","0,32457","16,188","0,31043"
"89,44","-0,87986","-43,36","-0,84036","0,32457","16,188","0,31043"
"89,46","-0,87986","-43,36","-0,84037","0,32457","16,187","0,31043"
"89,48","-0,87986","-43,36","-0,84038","0,32457","16,187","0,31043"
"89,5","-0,87986","-43,36","-0,84038","0,32457","16,187","0,31043"
"89,52","-0,87986","-43,36","-0,84039","0,32457","16,187","0,31043"
"89,54","-0,87986","-43,36","-0,8404","0,32457","16,187","0,31042"
"89,56","-0,87986","-43,36","-0,8404","0,32457","16,187","0,31042"
"89,58","-0,87986","-43,36","-0,84041","0,32457","16,187","0,31042"
"89,6","-0,87986","-43,36","-0,84042","0,32457","16,187","0,31042"
"89,62","-0,87986","-43,361","-0,84042","0,32457","16,187","0,31042"
"89,64","-0,87986","-43,361","-0,84043","0,32457","16,187","0,31042"
"89,66","-0,87986","-43,361","-0,84044","0,32457","16,187","0,31042"
"89,68","-0,87986","-43,361","-0,84044","0,32457","16,187","0,31042"
"89,7","-0,87986","-43,361","-0,84045","0,32457","16,187","0,31042"
"89,72","-0,87986","-43,361","-0,84045","0,32457","16,187","0,31041"
"89,74","-0,87986","-43,361","-0,84046","0,32457","16,187","0,31041"
"89,76","-0,87986","-43,361","-0,84046","0,32457","16,187","0,31041"
"89,78","-0,87986","-43,361","-0,84047","0,32457","16,187","0,31041"
"89,8","-0,87986","-43,361","-0,84048","0,32457","16,187","0,31041"
"89,82","-0,87986","-43,361","-0,84048","0,32457","16,187","0,31041"
"89,84","-0,87986","-43,361","-0,84048","0,32457","16,187","0,31041"
"89,86","-0,87986","-43,361","-0,84049","0,32457","16,187","0,31041"
"89,88","-0,87986","-43,361","-0,84049","0,32457","16,187","0,31041"
"89,9","-0,87986","-43,361","-0,8405","0,32457","16,187","0,31041"
"89,92","-0,87986","-43,361","-0,8405","0,32457","16,187","0,31041"
"89,94","-0,87986","-43,361","-0,84051","0,32457","16,187","0,31041"
"89,96","-0,87986","-43,361","-0,84051","0,32457","16,187","0,3104"
"89,98","-0,87986","-43,361","-0,84051","0,32457","16,187","0,3104"
90,"-0,16761","-23,695","-0,84052","-0,13674","3,2962","0,3104"
"90,02","-0,16761","-22,525","-0,83912","-0,13674","2,5296","0,30949"
"90,04","-0,16761","-21,43","-0,83523","-0,13674","1,8118","0,30697"
"90,06","-0,16761","-20,402","-0,82925","-0,13674","1,138","0,30309"
"90,08","-0,16761","-19,435","-0,82154","-0,13674","0,50424","0,29809"
"90,1","-0,16761","-18,524","-0,81237","-0,13674","-0,093011","0,29214"
"90,12","-0,16761","-17,664","-0,80199","-0,13674","-0,65668","0,28541"
"90,14","-0,16761","-16,852","-0,79061","-0,13674","-1,1893","0,27803"
"90,16","-0,16761","-16,083","-0,77841","-0,13674","-1,6932","0,27012"
"90,18","-0,16761","-15,355","-0,76555","-0,13674","-2,1702","0,26178"
"90,2","-0,16761","-14,666","-0,75215","-0,13674","-2,6221","0,25309"
"90,22","-0,16761","-14,012","-0,73833","-0,13674","-3,0503","0,24412"
"90,24","-0,16761","-13,393","-0,72418","-0,13674","-3,4562","0,23495"
"90,26","-0,16761","-12,806","-0,70978","-0,13674","-3,841","0,22561"
"90,28","-0,16761","-12,25","-0,69521","-0,13674","-4,2057","0,21616"
"90,3","-0,16761","-11,722","-0,68053","-0,13674","-4,5513","0,20665"
"90,32","-0,16761","-11,223","-0,66579","-0,13674","-4,8787","0,19709"
"90,34","-0,16761","-10,75","-0,65104","-0,13674","-5,1887","0,18752"
"90,36","-0,16761","-10,302","-0,63632","-0,13674","-5,4821","0,17798"
"90,38","-0,16761","-9,8791","-0,62167","-0,13674","-5,7595","0,16848"
"90,4","-0,16761","-9,4792","-0,60711","-0,13674","-6,0216","0,15903"
"90,42","-0,16761","-9,1016","-0,59267","-0,13674","-6,2691","0,14967"
"90,44","-0,16761","-8,7456","-0,57837","-0,13674","-6,5024","0,1404"
"90,46","-0,16761","-8,4102","-0,56424","-0,13674","-6,7223","0,13124"
"90,48","-0,16761","-8,0946","-0,55029","-0,13674","-6,9291","0,1222"
"90,5","-0,16761","-7,7981","-0,53654","-0,13674","-7,1234","0,11328"
