time,set point,output,process,set point test,output test,process test
"25,4","0,88298","45,564","0,83135","-0,14222","-3,9198","-0,1562"
"25,42","0,88298","45,523","0,83352","-0,14222","-3,974","-0,1531"
"25,44","0,88298","45,482","0,83558","-0,14222","-4,0292","-0,15016"
"25,46","0,88298","45,439","0,83752","-0,14222","-4,085","-0,14738"
"25,48","0,88298","45,397","0,83937","-0,14222","-4,1415","-0,14474"
"25,5","0,88298","45,354","0,84111","-0,14222","-4,1984","-0,14225"
"25,52","0,88298","45,311","0,84276","-0,14222","-4,2557","-0,1399"
"25,54","0,88298","45,267","0,84431","-0,14222","-4,3132","-0,13768"
"25,56","0,88298","45,224","0,84577","-0,14222","-4,3709","-0,13559"
"25,58","0,88298","45,18","0,84714","-0,14222","-4,4287","-0,13363"
"25,6","0,88298","45,137","0,84842","-0,14222","-4,4864","-0,1318"
"25,62","0,88298","45,093","0,84963","-0,14222","-4,5441","-0,13008"
"25,64","0,88298","45,05","0,85075","-0,14222","-4,6015","-0,12847"
"25,66","0,88298","45,007","0,8518","-0,14222","-4,6586","-0,12697"
"25,68","0,88298","44,964","0,85277","-0,14222","-4,7154","-0,12558"
"25,7","0,88298","44,921","0,85368","-0,14222","-4,7718","-0,12428"
"25,72","0,88298","44,879","0,85451","-0,14222","-4,8277","-0,12309"
"25,74","0,88298","44,837","0,85528","-0,14222","-4,8831","-0,12199"
"25,76","0,88298","44,796","0,85599","-0,14222","-4,938","-0,12097"
"25,78","0,88298","44,755","0,85664","-0,14222","-4,9922","-0,12005"
"25,8","0,88298","44,715","0,85723","-0,14222","-5,0457","-0,1192"
"25,82","0,88298","44,675","0,85777","-0,14222","-5,0985","-0,11844"
"25,84","0,88298","44,636","0,85825","-0,14222","-5,1506","-0,11774"
"25,86","0,88298","44,597","0,85869","-0,14222","-5,2018","-0,11713"
"25,88","0,88298","44,559","0,85907","-0,14222","-5,2523","-0,11657"
"25,9","0,88298","44,522","0,85941","-0,14222","-5,3019","-0,11609"
"25,92","0,88298","44,485","0,85971","-0,14222","-5,3506","-0,11567"
"25,94","0,88298","44,449","0,85996","-0,14222","-5,3985","-0,1153"
"25,96","0,88298","44,413","0,86017","-0,14222","-5,4454","-0,115"
"25,98","0,88298","44,379","0,86035","-0,14222","-5,4914","-0,11474"
26,"0,88298","44,345","0,86049","-0,14222","-5,5364","-0,11454"
"26,02","0,88298","44,311","0,8606","-0,14222","-5,5805","-0,11439"
"26,04","0,88298","44,279","0,86068","-0,14222","-5,6236","-0,11428"
"26,06","0,88298","44,247","0,86072","-0,14222","-5,6657","-0,11421"
"26,08","0,88298","44,216","0,86074","-0,14222","-5,7069","-0,11419"
"26,1","0,88298","44,186","0,86073","-0,14222","-5,7471","-0,1142"
"26,12","0,88298","44,156","0,86069","-0,14222","-5,7862","-0,11425"
"26,14","0,88298","44,128","0,86063","-0,14222","-5,8244","-0,11434"
"26,16","0,88298","44,099","0,86055","-0,14222","-5,8616","-0,11445"
"26,18","0,88298","44,072","0,86045","-0,14222","-5,8978","-0,1146"
"26,2","0,88298","44,046","0,86033","-0,14222","-5,933","-0,11477"
"26,22","0,88298","44,02","0,86019","-0,14222","-5,9672","-0,11497"
"26,24","0,88298","43,995","0,86003","-0,14222","-6,0004","-0,1152"
"26,26","0,88298","43,97","0,85986","-0,14222","-6,0327","-0,11544"
"26,28","0,88298","43,947","0,85967","-0,14222","-6,064","-0,11571"
"26,3","0,88298","43,924","0,85947","-0,14222","-6,0943","-0,116"
"26,32","0,88298","43,902","0,85926","-0,14222","-6,1237","-0,1163"
"26,34","0,88298","43,88","0,85904","-0,14222","-6,1522","-0,11662"
"26,36","0,88298","43,86","0,8588","-0,14222","-6,1797","-0,11695"
"26,38","0,88298","43,839","0,85856","-0,14222","-6,2064","-0,1173"
"26,4","0,88298","43,82","0,85831","-0,14222","-6,2321","-0,11766"
"26,42","0,88298","43,801","0,85805","-0,14222","-6,257","-0,11803"
"26,44","0,88298","43,783","0,85778","-0,14222","-6,2809","-0,11842"
"26,46","0,88298","43,766","0,85751","-0,14222","-6,3041","-0,1188"
"26,48","0,88298","43,749","0,85723","-0,14222","-6,3264","-0,1192"
"26,5","0,88298","43,733","0,85695","-0,14222","-6,3478","-0,1196"
"26,52","0,88298","43,717","0,85666","-0,14222","-6,3685","-0,12001"
"26,54","0,88298","43,702","0,85637","-0,14222","-6,3883","-0,12043"
"26,56","0,88298","43,688","0,85608","-0,14222","-6,4074","-0,12084"
"26,58","0,88298","43,674","0,85579","-0,14222","-6,4257","-0,12126"
"26,6","0,88298","43,661","0,85549","-0,14222","-6,4433","-0,12168"
"26,62","0,88298","43,648","0,8552","-0,14222","-6,4602","-0,1221"
"26,64","0,88298","43,636","0,8549","-0,14222","-6,4763","-0,12253"
"26,66","0,88298","43,624","0,85461","-0,14222","-6,4917","-0,12295"
"26,68","0,88298","43,613","0,85431","-0,14222","-6,5065","-0,12337"
"26,7","0,88298","43,602","0,85402","-0,14222","-6,5206","-0,12379"
"26,72","0,88298","43,592","0,85372","-0,14222","-6,5341","-0,12421"
"26,74","0,88298","43,583","0,85343","-0,14222","-6,5469","-0,12463"
"26,76","0,88298","43,573","0,85314","-0,14222","-6,5592","-0,12504"
"26,78","0,88298","43,565","0,85286","-0,14222","-6,5708","-0,12545"
"26,8","0,88298","43,556","0,85257","-0,14222","-6,5819","-0,12586"
"26,82","0,88298","43,548","0,85229","-0,14222","-6,5924","-0,12626"
"26,84","0,88298","43,541","0,85201","-0,14222","-6,6024","-0,12666"
"26,86","0,88298","43,534","0,85174","-0,14222","-6,6118","-0,12705"
"26,88","0,88298","43,527","0,85147","-0,14222","-6,6207","-0,12743"
"26,9","0,88298","43,521","0,8512","-0,14222","-6,6292","-0,12782"
"26,92","0,88298","43,515","0,85094","-0,14222","-6,6372","-0,12819"
"26,94","0,88298","43,509","0,85068","-0,14222","-6,6447","-0,12856"
"26,96","0,88298","43,504","0,85043","-0,14222","-6,6517","-0,12893"
"26,98","0,88298","43,499","0,85018","-0,14222","-6,6584","-0,12928"
27,"0,88298","43,494","0,84993","-0,14222","-6,6646","-0,12964"
"27,02","0,88298","43,489","0,84969","-0,14222","-6,6704","-0,12998"
"27,04","0,88298","43,485","0,84945","-0,14222","-6,6759","-0,13032"
"27,06","0,88298","43,482","0,84922","-0,14222","-6,6809","-0,13065"
"27,08","0,88298","43,478","0,849","-0,14222","-6,6856","-0,13097"
"27,1","0,88298","43,475","0,84877","-0,14222","-6,69","-0,13129"
"27,12","0,88298","43,472","0,84856","-0,14222","-6,694","-0,1316"
"27,14","0,88298","43,469","0,84835","-0,14222","-6,6978","-0,1319"
"27,16","0,88298","43,466","0,84814","-0,14222","-6,7012","-0,13219"
"27,18","0,88298","43,464","0,84794","-0,14222","-6,7043","-0,13248"
"27,2","0,88298","43,462","0,84774","-0,14222","-6,7071","-0,13276"
"27,22","0,88298","43,46","0,84755","-0,14222","-6,7097","-0,13303"
"27,24","0,88298","43,458","0,84737","-0,14222","-6,712","-0,1333"
"27,26","0,88298","43,456","0,84718","-0,14222","-6,7141","-0,13356"
"27,28","0,88298","43,455","0,84701","-0,14222","-6,716","-0,13381"
"27,3","0,88298","43,454","0,84684","-0,14222","-6,7176","-0,13405"
"27,32","0,88298","43,453","0,84667","-0,14222","-6,719","-0,13429"
"27,34","0,88298","43,452","0,84651","-0,14222","-6,7202","-0,13452"
"27,36","0,88298","43,451","0,84636","-0,14222","-6,7212","-0,13474"
"27,38","0,88298","43,451","0,8462","-0,14222","-6,722","-0,13496"
"27,4","0,88298","43,45","0,84606","-0,14222","-6,7227","-0,13517"
"27,42","0,88298","43,45","0,84592","-0,14222","-6,7232","-0,13537"
"27,44","0,88298","43,449","0,84578","-0,14222","-6,7235","-0,13557"
"27,46","0,88298","43,449","0,84565","-0,14222","-6,7237","-0,13576"
"27,48","0,88298","43,449","0,84552","-0,14222","-6,7238","-0,13594"
"27,5","0,88298","43,449","0,8454","-0,14222","-6,7237","-0,13612"
"27,52","0,88298","43,449","0,84528","-0,14222","-6,7235","-0,13629"
"27,54","0,88298","43,45","0,84516","-0,14222","-6,7232","-0,13645"
"27,56","0,88298","43,45","0,84505","-0,14222","-6,7228","-0,13661"
"27,58","0,88298","43,45","0,84495","-0,14222","-6,7223","-0,13676"
"27,6","0,88298","43,451","0,84484","-0,14222","-6,7217","-0,1369"
"27,62","0,88298","43,451","0,84475","-0,14222","-6,721","-0,13705"
"27,64","0,88298","43,452","0,84465","-0,14222","-6,7202","-0,13718"
"27,66","0,88298","43,453","0,84456","-0,14222","-6,7193","-0,13731"
"27,68","0,88298","43,453","0,84447","-0,14222","-6,7184","-0,13743"
"27,7","0,88298","43,454","0,84439","-0,14222","-6,7174","-0,13755"
"27,72","0,88298","43,455","0,84431","-0,14222","-6,7163","-0,13767"
"27,74","0,88298","43,456","0,84424","-0,14222","-6,7152","-0,13777"
"27,76","0,88298","43,457","0,84416","-0,14222","-6,7141","-0,13788"
"27,78","0,88298","43,457","0,84409","-0,14222","-6,7129","-0,13798"
"27,8","0,88298","43,458","0,84403","-0,14222","-6,7116","-0,13807"
"27,82","0,88298","43,459","0,84396","-0,14222","-6,7103","-0,13816"
"27,84","0,88298","43,46","0,8439","-0,14222","-6,709","-0,13825"
"27,86","0,88298","43,461","0,84385","-0,14222","-6,7077","-0,13833"
"27,88","0,88298","43,462","0,84379","-0,14222","-6,7063","-0,13841"
"27,9","0,88298","43,463","0,84374","-0,14222","-6,7049","-0,13848"
"27,92","0,88298","43,464","0,84369","-0,14222","-6,7035","-0,13855"
"27,94","0,88298","43,466","0,84365","-0,14222","-6,7021","-0,13862"
"27,96","0,88298","43,467","0,8436","-0,14222","-6,7007","-0,13868"
"27,98","0,88298","43,468","0,84356","-0,14222","-6,6993","-0,13874"
28,"0,88298","43,469","0,84352","-0,14222","-6,6978","-0,13879"
"28,02","0,88298","43,47","0,84349","-0,14222","-6,6964","-0,13884"
"28,04","0,88298","43,471","0,84345","-0,14222","-6,6949","-0,13889"
"28,06","0,88298","43,472","0,84342","-0,14222","-6,6935","-0,13894"
"28,08","0,88298","43,473","0,84339","-0,14222","-6,692","-0,13898"
"28,1","0,88298","43,474","0,84336","-0,14222","-6,6906","-0,13902"
"28,12","0,88298","43,475","0,84334","-0,14222","-6,6891","-0,13906"
"28,14","0,88298","43,476","0,84331","-0,14222","-6,6877","-0,13909"
"28,16","0,88298","43,477","0,84329","-0,14222","-6,6863","-0,13913"
"28,18","0,88298","43,479","0,84327","-0,14222","-6,6849","-0,13916"
"28,2","0,88298","43,48","0,84325","-0,14222","-6,6835","-0,13918"
"28,22","0,88298","43,481","0,84323","-0,14222","-6,6821","-0,13921"
"28,24","0,88298","43,482","0,84322","-0,14222","-6,6808","-0,13923"
"28,26","0,88298","43,483","0,8432","-0,14222","-6,6794","-0,13925"
"28,28","0,88298","43,484","0,84319","-0,14222","-6,6781","-0,13927"
"28,3","0,88298","43,485","0,84318","-0,14222","-6,6768","-0,13929"
"28,32","0,88298","43,486","0,84316","-0,14222","-6,6755","-0,1393"
"28,34","0,88298","43,487","0,84316","-0,14222","-6,6742","-0,13932"
"28,36","0,88298","43,488","0,84315","-0,14222","-6,673","-0,13933"
"28,38","0,88298","43,488","0,84314","-0,14222","-6,6718","-0,13934"
"28,4","0,88298","43,489","0,84313","-0,14222","-6,6706","-0,13935"
"28,42","0,88298","43,49","0,84313","-0,14222","-6,6694","-0,13936"
"28,44","0,88298","43,491","0,84312","-0,14222","-6,6683","-0,13936"
"28,46","0,88298","43,492","0,84312","-0,14222","-6,6671","-0,13937"
"28,48","0,88298","43,493","0,84312","-0,14222","-6,666","-0,13937"
"28,5","0,88298","43,494","0,84312","-0,14222","-6,6649","-0,13937"
"28,52","0,88298","43,494","0,84311","-0,14222","-6,6639","-0,13938"
"28,54","0,88298","43,495","0,84311","-0,14222","-6,6629","-0,13938"
"28,56","0,88298","43,496","0,84311","-0,14222","-6,6618","-0,13938"
"28,58","0,88298","43,497","0,84312","-0,14222","-6,6609","-0,13937"
"28,6","0,88298","43,497","0,84312","-0,14222","-6,6599","-0,13937"
"28,62","0,88298","43,498","0,84312","-0,14222","-6,659","-0,13937"
"28,64","0,88298","43,499","0,84312","-0,14222","-6,6581","-0,13937"
"28,66","0,88298","43,499","0,84312","-0,14222","-6,6572","-0,13936"
"28,68","0,88298","43,5","0,84313","-0,14222","-6,6563","-0,13936"
"28,7","0,88298","43,501","0,84313","-0,14222","-6,6555","-0,13935"
"28,72","0,88298","43,501","0,84314","-0,14222","-6,6547","-0,13934"
"28,74","0,88298","43,502","0,84314","-0,14222","-6,6539","-0,13934"
"28,76","0,88298","43,502","0,84315","-0,14222","-6,6532","-0,13933"
"28,78","0,88298","43,503","0,84315","-0,14222","-6,6524","-0,13932"
"28,8","0,88298","43,504","0,84316","-0,14222","-6,6517","-0,13931"
"28,82","0,88298","43,504","0,84316","-0,14222","-6,651","-0,13931"
"28,84","0,88298","43,505","0,84317","-0,14222","-6,6503","-0,1393"
"28,86","0,88298","43,505","0,84318","-0,14222","-6,6497","-0,13929"
"28,88","0,88298","43,506","0,84318","-0,14222","-6,6491","-0,13928"
"28,9","0,88298","43,506","0,84319","-0,14222","-6,6485","-0,13927"
"28,92","0,88298","43,506","0,8432","-0,14222","-6,6479","-0,13926"
"28,94","0,88298","43,507","0,8432","-0,14222","-6,6473","-0,13925"
"28,96","0,88298","43,507","0,84321","-0,14222","-6,6468","-0,13924"
"28,98","0,88298","43,508","0,84322","-0,14222","-6,6463","-0,13923"
29,"0,88298","43,508","0,84322","-0,14222","-6,6458","-0,13922"
"29,02","0,88298","43,508","0,84323","-0,14222","-6,6453","-0,13921"
"29,04","0,88298","43,509","0,84324","-0,14222","-6,6449","-0,1392"
"29,06","0,88298","43,509","0,84325","-0,14222","-6,6444","-0,13919"
"29,08","0,88298","43,509","0,84325","-0,14222","-6,644","-0,13918"
"29,1","0,88298","43,51","0,84326","-0,14222","-6,6436","-0,13917"
"29,12","0,88298","43,51","0,84327","-0,14222","-6,6432","-0,13916"
"29,14","0,88298","43,51","0,84328","-0,14222","-6,6428","-0,13915"
"29,16","0,88298","43,511","0,84328","-0,14222","-6,6425","-0,13913"
"29,18","0,88298","43,511","0,84329","-0,14222","-6,6421","-0,13912"
"29,2","0,88298","43,511","0,8433","-0,14222","-6,6418","-0,13911"
"29,22","0,88298","43,511","0,84331","-0,14222","-6,6415","-0,1391"
"29,24","0,88298","43,511","0,84331","-0,14222","-6,6412","-0,13909"
"29,26","0,88298","43,512","0,84332","-0,14222","-6,641","-0,13908"
"29,28","0,88298","43,512","0,84333","-0,14222","-6,6407","-0,13907"
"29,3","0,88298","43,512","0,84333","-0,14222","-6,6404","-0,13906"
"29,32","0,88298","43,512","0,84334","-0,14222","-6,6402","-0,13905"
"29,34","0,88298","43,512","0,84335","-0,14222","-6,64","-0,13904"
"29,36","0,88298","43,513","0,84335","-0,14222","-6,6398","-0,13903"
"29,38","0,88298","43,513","0,84336","-0,14222","-6,6396","-0,13902"
"29,4","0,88298","43,513","0,84337","-0,14222","-6,6394","-0,13901"
"29,42","0,88298","43,513","0,84337","-0,14222","-6,6392","-0,13901"
"29,44","0,88298","43,513","0,84338","-0,14222","-6,639","-0,139"
"29,46","0,88298","43,513","0,84339","-0,14222","-6,6389","-0,13899"
"29,48","0,88298","43,513","0,84339","-0,14222","-6,6387","-0,13898"
"29,5","0,88298","43,513","0,8434","-0,14222","-6,6386","-0,13897"
"29,52","0,88298","43,514","0,8434","-0,14222","-6,6385","-0,13896"
"29,54","0,88298","43,514","0,84341","-0,14222","-6,6384","-0,13895"
"29,56","0,88298","43,514","0,84342","-0,14222","-6,6383","-0,13895"
"29,58","0,88298","43,514","0,84342","-0,14222","-6,6382","-0,13894"
"29,6","0,88298","43,514","0,84343","-0,14222","-6,6381","-0,13893"
"29,62","0,88298","43,514","0,84343","-0,14222","-6,638","-0,13892"
"29,64","0,88298","43,514","0,84344","-0,14222","-6,6379","-0,13892"
"29,66","0,88298","43,514","0,84344","-0,14222","-6,6378","-0,13891"
"29,68","0,88298","43,514","0,84345","-0,14222","-6,6378","-0,1389"
"29,7","0,88298","43,514","0,84345","-0,14222","-6,6377","-0,1389"
"29,72","0,88298","43,514","0,84345","-0,14222","-6,6377","-0,13889"
"29,74","0,88298","43,514","0,84346","-0,14222","-6,6376","-0,13888"
"29,76","0,88298","43,514","0,84346","-0,14222","-6,6376","-0,13888"
"29,78","0,88298","43,514","0,84347","-0,14222","-6,6375","-0,13887"
"29,8","0,88298","43,514","0,84347","-0,14222","-6,6375","-0,13887"
"29,82","0,88298","43,514","0,84348","-0,14222","-6,6375","-0,13886"
"29,84","0,88298","43,514","0,84348","-0,14222","-6,6375","-0,13885"
"29,86","0,88298","43,514","0,84348","-0,14222","-6,6374","-0,13885"
"29,88","0,88298","43,514","0,84349","-0,14222","-6,6374","-0,13884"
"29,9","0,88298","43,514","0,84349","-0,14222","-6,6374","-0,13884"
"29,92","0,88298","43,514","0,84349","-0,14222","-6,6374","-0,13883"
"29,94","0,88298","43,514","0,8435","-0,14222","-6,6374","-0,13883"
"29,96","0,88298","43,514","0,8435","-0,14222","-6,6374","-0,13883"
"29,98","0,88298","43,514","0,8435","-0,14222","-6,6374","-0,13882"
30,"-0,23664","12,6","0,84351","0,44864","8,8179","-0,13882"
"30,02","-0,23664","10,762","0,8413","0,44864","9,7369","-0,13762"
"30,04","-0,23664","9,0405","0,83519","0,44864","10,598","-0,13432"
"30,06","-0,23664","7,4246","0,82579","0,44864","11,405","-0,12926"
"30,08","-0,23664","5,9047","0,81366","0,44864","12,165","-0,12271"
"30,1","-0,23664","4,4724","0,79924","0,44864","12,881","-0,11494"
"30,12","-0,23664","3,1206","0,78293","0,44864","13,557","-0,10614"
"30,14","-0,23664","1,8432","0,76504","0,44864","14,196","-0,096493"
"30,16","-0,23664","0,63485","0,74586","0,44864","14,8","-0,086155"
"30,18","-0,23664","-0,50913","0,72564","0,44864","15,372","-0,075252"
"30,2","-0,23664","-1,5928","0,70458","0,44864","15,913","-0,063895"
"30,22","-0,23664","-2,6197","0,68285","0,44864","16,427","-0,052179"
"30,24","-0,23664","-3,5931","0,6606","0,44864","16,913","-0,040186"
"30,26","-0,23664","-4,5159","0,63797","0,44864","17,375","-0,027986"
"30,28","-0,23664","-5,3905","0,61507","0,44864","17,812","-0,015639"
"30,3","-0,23664","-6,2194","0,59199","0,44864","18,226","-0,0031981"
"30,32","-0,23664","-7,0045","0,56882","0,44864","18,619","0,0092916"
"30,34","-0,23664","-7,748","0,54563","0,44864","18,99","0,021791"
"30,36","-0,23664","-8,4516","0,52249","0,44864","19,342","0,034265"
"30,38","-0,23664","-9,1169","0,49945","0,44864","19,675","0,046685"
"30,4","-0,23664","-9,7455","0,47656","0,44864","19,989","0,059024"
"30,42","-0,23664","-10,339","0,45386","0,44864","20,285","0,07126"
"30,44","-0,23664","-10,899","0,43139","0,44864","20,565","0,083374"
"30,46","-0,23664","-11,426","0,40918","0,44864","20,829","0,095348"
"30,48","-0,23664","-11,922","0,38725","0,44864","21,077","0,10717"
"30,5","-0,23664","-12,388","0,36564","0,44864","21,31","0,11882"
"30,52","-0,23664","-12,825","0,34436","0,44864","21,528","0,13029"
"30,54","-0,23664","-13,235","0,32343","0,44864","21,733","0,14157"
"30,56","-0,23664","-13,617","0,30286","0,44864","21,924","0,15265"
"30,58","-0,23664","-13,975","0,28268","0,44864","22,103","0,16353"
"30,6","-0,23664","-14,307","0,26289","0,44864","22,269","0,1742"
"30,62","-0,23664","-14,617","0,2435","0,44864","22,423","0,18465"
"30,64","-0,23664","-14,903","0,22451","0,44864","22,567","0,19489"
"30,66","-0,23664","-15,168","0,20595","0,44864","22,699","0,20489"
"30,68","-0,23664","-15,412","0,1878","0,44864","22,821","0,21467"
"30,7","-0,23664","-15,636","0,17009","0,44864","22,933","0,22422"
"30,72","-0,23664","-15,84","0,1528","0,44864","23,035","0,23354"
"30,74","-0,23664","-16,027","0,13594","0,44864","23,128","0,24263"
"30,76","-0,23664","-16,196","0,11951","0,44864","23,213","0,25148"
"30,78","-0,23664","-16,348","0,10352","0,44864","23,289","0,2601"
"30,8","-0,23664","-16,484","0,087953","0,44864","23,357","0,26849"
"30,82","-0,23664","-16,606","0,07282","0,44864","23,417","0,27665"
"30,84","-0,23664","-16,712","0,058115","0,44864","23,471","0,28457"
"30,86","-0,23664","-16,805","0,043837","0,44864","23,517","0,29227"
"30,88","-0,23664","-16,884","0,029981","0,44864","23,557","0,29974"
"30,9","-0,23664","-16,951","0,016545","0,44864","23,59","0,30698"
"30,92","-0,23664","-17,006","0,0035246","0,44864","23,618","0,314"
"30,94","-0,23664","-17,05","-0,0090848","0,44864","23,639","0,32079"
"30,96","-0,23664","-17,084","-0,021288","0,44864","23,656","0,32737"
"30,98","-0,23664","-17,107","-0,03309","0,44864","23,668","0,33373"
31,"-0,23664","-17,12","-0,044496","0,44864","23,674","0,33988"
"31,02","-0,23664","-17,125","-0,055513","0,44864","23,676","0,34582"
"31,04","-0,23664","-17,121","-0,066145","0,44864","23,674","0,35155"
"31,06","-0,23664","-17,109","-0,0764","0,44864","23,668","0,35707"
"31,08","-0,23664","-17,089","-0,086284","0,44864","23,659","0,3624"
"31,1","-0,23664","-17,063","-0,095803","0,44864","23,645","0,36753"
"31,12","-0,23664","-17,029","-0,10497","0,44864","23,629","0,37247"
"31,14","-0,23664","-16,99","-0,11378","0,44864","23,609","0,37722"
"31,16","-0,23664","-16,945","-0,12224","0,44864","23,587","0,38178"
"31,18","-0,23664","-16,895","-0,13038","0,44864","23,561","0,38616"
"31,2","-0,23664","-16,839","-0,13818","0,44864","23,534","0,39037"
"31,22","-0,23664","-16,78","-0,14566","0,44864","23,504","0,3944"
"31,24","-0,23664","-16,715","-0,15283","0,44864","23,472","0,39826"
"31,26","-0,23664","-16,647","-0,15969","0,44864","23,438","0,40196"
"31,28","-0,23664","-16,576","-0,16625","0,44864","23,402","0,40549"
"31,3","-0,23664","-16,501","-0,17252","0,44864","23,364","0,40887"
"31,32","-0,23664","-16,423","-0,1785","0,44864","23,325","0,4121"
"31,34","-0,23664","-16,343","-0,18421","0,44864","23,285","0,41517"
"31,36","-0,23664","-16,26","-0,18965","0,44864","23,244","0,41811"
"31,38","-0,23664","-16,175","-0,19483","0,44864","23,201","0,4209"
"31,4","-0,23664","-16,089","-0,19975","0,44864","23,158","0,42355"
"31,42","-0,23664",-16,"-0,20443","0,44864","23,114","0,42607"
"31,44","-0,23664","-15,91","-0,20886","0,44864","23,069","0,42846"
"31,46","-0,23664","-15,82","-0,21307","0,44864","23,023","0,43073"
"31,48","-0,23664","-15,728","-0,21705","0,44864","22,978","0,43287"
"31,5","-0,23664","-15,635","-0,22081","0,44864","22,931","0,4349"
"31,52","-0,23664","-15,542","-0,22436","0,44864","22,885","0,43681"
"31,54","-0,23664","-15,448","-0,22771","0,44864","22,838","0,43861"
"31,56","-0,23664","-15,354","-0,23085","0,44864","22,791","0,44031"
"31,58","-0,23664","-15,26","-0,23381","0,44864","22,744","0,44191"
"31,6","-0,23664","-15,166","-0,23659","0,44864","22,697","0,4434"
"31,62","-0,23664","-15,072","-0,23919","0,44864","22,65","0,4448"
"31,64","-0,23664","-14,979","-0,24161","0,44864","22,603","0,44611"
"31,66","-0,23664","-14,886","-0,24388","0,44864","22,557","0,44733"
"31,68","-0,23664","-14,793","-0,24598","0,44864","22,51","0,44846"
"31,7","-0,23664","-14,702","-0,24793","0,44864","22,464","0,44951"
"31,72","-0,23664","-14,611","-0,24974","0,44864","22,419","0,45048"
"31,74","-0,23664","-14,52","-0,2514","0,44864","22,374","0,45138"
"31,76","-0,23664","-14,431","-0,25293","0,44864","22,329","0,4522"
"31,78","-0,23664","-14,343","-0,25433","0,44864","22,285","0,45296"
"31,8","-0,23664","-14,256","-0,2556","0,44864","22,241","0,45365"
"31,82","-0,23664","-14,17","-0,25676","0,44864","22,199","0,45427"
"31,84","-0,23664","-14,085","-0,2578","0,44864","22,156","0,45483"
"31,86","-0,23664","-14,002","-0,25874","0,44864","22,114","0,45533"
"31,88","-0,23664","-13,92","-0,25957","0,44864","22,073","0,45578"
"31,9","-0,23664","-13,839","-0,2603","0,44864","22,033","0,45618"
"31,92","-0,23664","-13,759","-0,26094","0,44864","21,993","0,45652"
"31,94","-0,23664","-13,682","-0,26149","0,44864","21,954","0,45682"
"31,96","-0,23664","-13,605","-0,26195","0,44864","21,916","0,45707"
"31,98","-0,23664","-13,53","-0,26234","0,44864","21,879","0,45727"
32,"-0,23664","-13,457","-0,26264","0,44864","21,842","0,45744"
"32,02","-0,23664","-13,385","-0,26287","0,44864","21,806","0,45756"
"32,04","-0,23664","-13,315","-0,26304","0,44864","21,771","0,45765"
"32,06","-0,23664","-13,246","-0,26314","0,44864","21,737","0,4577"
"32,08","-0,23664","-13,179","-0,26317","0,44864","21,703","0,45772"
"32,1","-0,23664","-13,114","-0,26315","0,44864","21,671","0,45771"
"32,12","-0,23664","-13,05","-0,26308","0,44864","21,639","0,45767"
"32,14","-0,23664","-12,988","-0,26295","0,44864","21,608","0,4576"
"32,16","-0,23664","-12,928","-0,26277","0,44864","21,577","0,4575"
"32,18","-0,23664","-12,869","-0,26255","0,44864","21,548","0,45739"
"32,2","-0,23664","-12,812","-0,26229","0,44864","21,519","0,45724"
"32,22","-0,23664","-12,756","-0,26199","0,44864","21,492","0,45708"
"32,24","-0,23664","-12,702","-0,26165","0,44864","21,464","0,4569"
"32,26","-0,23664","-12,649","-0,26128","0,44864","21,438","0,4567"
"32,28","-0,23664","-12,598","-0,26088","0,44864","21,413","0,45648"
"32,3","-0,23664","-12,549","-0,26044","0,44864","21,388","0,45625"
"32,32","-0,23664","-12,501","-0,25998","0,44864","21,364","0,456"
"32,34","-0,23664","-12,455","-0,2595","0,44864","21,341","0,45574"
"32,36","-0,23664","-12,41","-0,25899","0,44864","21,319","0,45547"
"32,38","-0,23664","-12,366","-0,25847","0,44864","21,297","0,45518"
"32,4","-0,23664","-12,325","-0,25793","0,44864","21,276","0,45489"
"32,42","-0,23664","-12,284","-0,25736","0,44864","21,256","0,45459"
"32,44","-0,23664","-12,245","-0,25679","0,44864","21,236","0,45428"
"32,46","-0,23664","-12,207","-0,2562","0,44864","21,217","0,45396"
"32,48","-0,23664","-12,171","-0,2556","0,44864","21,199","0,45364"
"32,5","-0,23664","-12,136","-0,25499","0,44864","21,182","0,45331"
"32,52","-0,23664","-12,103","-0,25438","0,44864","21,165","0,45298"
"32,54","-0,23664","-12,07","-0,25375","0,44864","21,149","0,45264"
"32,56","-0,23664","-12,039","-0,25313","0,44864","21,133","0,4523"
"32,58","-0,23664","-12,009","-0,25249","0,44864","21,118","0,45196"
"32,6","-0,23664","-11,981","-0,25186","0,44864","21,104","0,45162"
"32,62","-0,23664","-11,953","-0,25122","0,44864","21,09","0,45127"
"32,64","-0,23664","-11,927","-0,25058","0,44864","21,077","0,45093"
"32,66","-0,23664","-11,902","-0,24994","0,44864","21,065","0,45059"
"32,68","-0,23664","-11,878","-0,24931","0,44864","21,053","0,45024"
"32,7","-0,23664","-11,855","-0,24867","0,44864","21,041","0,4499"
"32,72","-0,23664","-11,833","-0,24804","0,44864","21,03","0,44956"
"32,74","-0,23664","-11,812","-0,24741","0,44864","21,02","0,44922"
"32,76","-0,23664","-11,792","-0,24679","0,44864","21,01","0,44888"
"32,78","-0,23664","-11,773","-0,24617","0,44864",21,"0,44855"
"32,8","-0,23664","-11,755","-0,24555","0,44864","20,991","0,44822"
"32,82","-0,23664","-11,738","-0,24495","0,44864","20,983","0,44789"
"32,84","-0,23664","-11,722","-0,24435","0,44864","20,975","0,44757"
