time,set point,output,process,set point test,output test,process test
"139,12","-0,48252","-23,705","-0,46057","-0,54587","-26,748","-0,51697"
"139,14","-0,48252","-23,707","-0,46052","-0,54587","-26,747","-0,51699"
"139,16","-0,48252","-23,709","-0,46047","-0,54587","-26,746","-0,51701"
"139,18","-0,48252","-23,711","-0,46043","-0,54587","-26,745","-0,51703"
"139,2","-0,48252","-23,714","-0,4604","-0,54587","-26,744","-0,51705"
"139,22","-0,48252","-23,716","-0,46036","-0,54587","-26,743","-0,51706"
"139,24","-0,48252","-23,718","-0,46033","-0,54587","-26,742","-0,51708"
"139,26","-0,48252","-23,72","-0,4603","-0,54587","-26,741","-0,51709"
"139,28","-0,48252","-23,722","-0,46027","-0,54587","-26,741","-0,5171"
"139,3","-0,48252","-23,723","-0,46025","-0,54587","-26,74","-0,51711"
"139,32","-0,48252","-23,725","-0,46023","-0,54587","-26,739","-0,51712"
"139,34","-0,48252","-23,727","-0,46021","-0,54587","-26,738","-0,51713"
"139,36","-0,48252","-23,729","-0,46019","-0,54587","-26,737","-0,51714"
"139,38","-0,48252","-23,731","-0,46018","-0,54587","-26,736","-0,51714"
"139,4","-0,48252","-23,733","-0,46017","-0,54587","-26,736","-0,51715"
"139,42","-0,48252","-23,734","-0,46016","-0,54587","-26,735","-0,51715"
"139,44","-0,48252","-23,736","-0,46015","-0,54587","-26,734","-0,51716"
"139,46","-0,48252","-23,738","-0,46014","-0,54587","-26,733","-0,51716"
"139,48","-0,48252","-23,739","-0,46014","-0,54587","-26,733","-0,51716"
"139,5","-0,48252","-23,741","-0,46013","-0,54587","-26,732","-0,51716"
"139,52","-0,48252","-23,743","-0,46013","-0,54587","-26,731","-0,51717"
"139,54","-0,48252","-23,744","-0,46013","-0,54587","-26,731","-0,51717"
"139,56","-0,48252","-23,746","-0,46013","-0,54587","-26,73","-0,51717"
"139,58","-0,48252","-23,747","-0,46013","-0,54587","-26,729","-0,51716"
"139,6","-0,48252","-23,748","-0,46014","-0,54587","-26,729","-0,51716"
"139,62","-0,48252","-23,75","-0,46014","-0,54587","-26,728","-0,51716"
"139,64","-0,48252","-23,751","-0,46015","-0,54587","-26,728","-0,51716"
"139,66","-0,48252","-23,752","-0,46015","-0,54587","-26,727","-0,51716"
"139,68","-0,48252","-23,754","-0,46016","-0,54587","-26,726","-0,51715"
"139,7","-0,48252","-23,755","-0,46017","-0,54587","-26,726","-0,51715"
"139,72","-0,48252","-23,756","-0,46017","-0,54587","-26,725","-0,51715"
"139,74","-0,48252","-23,757","-0,46018","-0,54587","-26,725","-0,51714"
"139,76","-0,48252","-23,758","-0,46019","-0,54587","-26,724","-0,51714"
"139,78","-0,48252","-23,759","-0,4602","-0,54587","-26,724","-0,51713"
"139,8","-0,48252","-23,76","-0,46022","-0,54587","-26,723","-0,51713"
"139,82","-0,48252","-23,762","-0,46023","-0,54587","-26,723","-0,51712"
"139,84","-0,48252","-23,762","-0,46024","-0,54587","-26,722","-0,51712"
"139,86","-0,48252","-23,763","-0,46025","-0,54587","-26,722","-0,51711"
"139,88","-0,48252","-23,764","-0,46026","-0,54587","-26,722","-0,51711"
"139,9","-0,48252","-23,765","-0,46028","-0,54587","-26,721","-0,5171"
"139,92","-0,48252","-23,766","-0,46029","-0,54587","-26,721","-0,5171"
"139,94","-0,48252","-23,767","-0,4603","-0,54587","-26,72","-0,51709"
"139,96","-0,48252","-23,768","-0,46032","-0,54587","-26,72","-0,51708"
"139,98","-0,48252","-23,768","-0,46033","-0,54587","-26,72","-0,51708"
140,"-0,91922","-35,827","-0,46035","0,88737","12,582","-0,51707"
"140,02","-0,91922","-36,545","-0,46122","0,88737","14,92","-0,51426"
"140,04","-0,91922","-37,217","-0,46362","0,88737","17,108","-0,5065"
"140,06","-0,91922","-37,848","-0,4673","0,88737","19,163","-0,49457"
"140,08","-0,91922","-38,441","-0,47205","0,88737","21,095","-0,47917"
"140,1","-0,91922",-39,"-0,47769","0,88737","22,917","-0,46087"
"140,12","-0,91922","-39,528","-0,48407","0,88737","24,635","-0,44016"
"140,14","-0,91922","-40,027","-0,49106","0,88737","26,259","-0,41746"
"140,16","-0,91922","-40,499","-0,49855","0,88737","27,796","-0,39313"
"140,18","-0,91922","-40,946","-0,50646","0,88737","29,25","-0,36747"
"140,2","-0,91922","-41,369","-0,51469","0,88737","30,628","-0,34074"
"140,22","-0,91922","-41,77","-0,52318","0,88737","31,934","-0,31316"
"140,24","-0,91922","-42,15","-0,53187","0,88737","33,172","-0,28493"
"140,26","-0,91922","-42,51","-0,54071","0,88737","34,345","-0,25621"
"140,28","-0,91922","-42,852","-0,54966","0,88737","35,457","-0,22715"
"140,3","-0,91922","-43,175","-0,55868","0,88737","36,511","-0,19787"
"140,32","-0,91922","-43,482","-0,56773","0,88737","37,509","-0,16847"
"140,34","-0,91922","-43,772","-0,57678","0,88737","38,455","-0,13905"
"140,36","-0,91922","-44,047","-0,58582","0,88737","39,349","-0,10968"
"140,38","-0,91922","-44,307","-0,59482","0,88737","40,195","-0,080449"
"140,4","-0,91922","-44,552","-0,60377","0,88737","40,994","-0,051404"
"140,42","-0,91922","-44,784","-0,61263","0,88737","41,749","-0,022601"
"140,44","-0,91922","-45,002","-0,62141","0,88737","42,46","0,0059133"
"140,46","-0,91922","-45,208","-0,63009","0,88737","43,131","0,034098"
"140,48","-0,91922","-45,402","-0,63865","0,88737","43,761","0,061919"
"140,5","-0,91922","-45,584","-0,64709","0,88737","44,354","0,089344"
"140,52","-0,91922","-45,755","-0,6554","0,88737","44,91","0,11635"
"140,54","-0,91922","-45,915","-0,66358","0,88737","45,43","0,1429"
"140,56","-0,91922","-46,064","-0,67161","0,88737","45,917","0,169"
"140,58","-0,91922","-46,203","-0,6795","0,88737","46,371","0,19461"
"140,6","-0,91922","-46,333","-0,68723","0,88737","46,794","0,21972"
"140,62","-0,91922","-46,454","-0,6948","0,88737","47,187","0,24433"
"140,64","-0,91922","-46,566","-0,70221","0,88737","47,552","0,26841"
"140,66","-0,91922","-46,669","-0,70946","0,88737","47,888","0,29197"
"140,68","-0,91922","-46,764","-0,71655","0,88737","48,198","0,31499"
"140,7","-0,91922","-46,852","-0,72347","0,88737","48,483","0,33747"
"140,72","-0,91922","-46,932","-0,73022","0,88737","48,743","0,35941"
"140,74","-0,91922","-47,005","-0,73681","0,88737","48,98","0,3808"
"140,76","-0,91922","-47,071","-0,74322","0,88737","49,195","0,40164"
"140,78","-0,91922","-47,13","-0,74947","0,88737","49,389","0,42194"
"140,8","-0,91922","-47,183","-0,75555","0,88737","49,562","0,44168"
"140,82","-0,91922","-47,23","-0,76146","0,88737","49,716","0,46088"
"140,84","-0,91922","-47,272","-0,7672","0,88737","49,852","0,47954"
"140,86","-0,91922","-47,308","-0,77278","0,88737","49,969","0,49766"
"140,88","-0,91922","-47,339","-0,77819","0,88737","50,07","0,51524"
"140,9","-0,91922","-47,365","-0,78344","0,88737","50,156","0,53228"
"140,92","-0,91922","-47,387","-0,78852","0,88737","50,226","0,54881"
"140,94","-0,91922","-47,404","-0,79345","0,88737","50,281","0,5648"
"140,96","-0,91922","-47,417","-0,79821","0,88737","50,324","0,58029"
"140,98","-0,91922","-47,426","-0,80282","0,88737","50,353","0,59526"
141,"-0,91922","-47,431","-0,80728","0,88737","50,37","0,60973"
"141,02","-0,91922","-47,433","-0,81158","0,88737","50,376","0,62371"
"141,04","-0,91922","-47,431","-0,81573","0,88737","50,371","0,6372"
"141,06","-0,91922","-47,427","-0,81974","0,88737","50,355","0,65021"
"141,08","-0,91922","-47,419","-0,8236","0,88737","50,331","0,66275"
"141,1","-0,91922","-47,409","-0,82731","0,88737","50,297","0,67483"
"141,12","-0,91922","-47,396","-0,83089","0,88737","50,255","0,68646"
"141,14","-0,91922","-47,38","-0,83433","0,88737","50,205","0,69764"
"141,16","-0,91922","-47,363","-0,83764","0,88737","50,147","0,70838"
"141,18","-0,91922","-47,343","-0,84082","0,88737","50,083","0,7187"
"141,2","-0,91922","-47,321","-0,84386","0,88737","50,013","0,7286"
"141,22","-0,91922","-47,298","-0,84678","0,88737","49,937","0,73809"
"141,24","-0,91922","-47,273","-0,84958","0,88737","49,855","0,74718"
"141,26","-0,91922","-47,246","-0,85226","0,88737","49,769","0,75588"
"141,28","-0,91922","-47,218","-0,85482","0,88737","49,678","0,76421"
"141,3","-0,91922","-47,189","-0,85727","0,88737","49,583","0,77216"
"141,32","-0,91922","-47,159","-0,85961","0,88737","49,484","0,77975"
"141,34","-0,91922","-47,127","-0,86184","0,88737","49,381","0,787"
"141,36","-0,91922","-47,095","-0,86396","0,88737","49,276","0,7939"
"141,38","-0,91922","-47,062","-0,86598","0,88737","49,168","0,80047"
"141,4","-0,91922","-47,028","-0,86791","0,88737","49,058","0,80671"
"141,42","-0,91922","-46,993","-0,86973","0,88737","48,946","0,81265"
"141,44","-0,91922","-46,958","-0,87146","0,88737","48,831","0,81828"
"141,46","-0,91922","-46,923","-0,87311","0,88737","48,716","0,82361"
"141,48","-0,91922","-46,887","-0,87466","0,88737","48,599","0,82866"
"141,5","-0,91922","-46,851","-0,87613","0,88737","48,481","0,83343"
"141,52","-0,91922","-46,814","-0,87752","0,88737","48,363","0,83794"
"141,54","-0,91922","-46,778","-0,87882","0,88737","48,243","0,84218"
"141,56","-0,91922","-46,741","-0,88005","0,88737","48,124","0,84618"
"141,58","-0,91922","-46,704","-0,88121","0,88737","48,004","0,84993"
"141,6","-0,91922","-46,668","-0,88229","0,88737","47,885","0,85345"
"141,62","-0,91922","-46,631","-0,88331","0,88737","47,766","0,85675"
"141,64","-0,91922","-46,594","-0,88425","0,88737","47,647","0,85983"
"141,66","-0,91922","-46,558","-0,88514","0,88737","47,528","0,8627"
"141,68","-0,91922","-46,522","-0,88596","0,88737","47,411","0,86537"
"141,7","-0,91922","-46,486","-0,88672","0,88737","47,294","0,86784"
"141,72","-0,91922","-46,451","-0,88742","0,88737","47,178","0,87013"
"141,74","-0,91922","-46,415","-0,88807","0,88737","47,064","0,87224"
"141,76","-0,91922","-46,38","-0,88867","0,88737","46,95","0,87418"
"141,78","-0,91922","-46,346","-0,88922","0,88737","46,838","0,87596"
"141,8","-0,91922","-46,312","-0,88971","0,88737","46,727","0,87758"
"141,82","-0,91922","-46,278","-0,89017","0,88737","46,618","0,87904"
"141,84","-0,91922","-46,245","-0,89057","0,88737","46,51","0,88037"
"141,86","-0,91922","-46,213","-0,89094","0,88737","46,404","0,88155"
"141,88","-0,91922","-46,181","-0,89126","0,88737","46,3","0,88261"
"141,9","-0,91922","-46,149","-0,89155","0,88737","46,197","0,88354"
"141,92","-0,91922","-46,118","-0,8918","0,88737","46,096","0,88435"
"141,94","-0,91922","-46,088","-0,89201","0,88737","45,997","0,88504"
"141,96","-0,91922","-46,058","-0,89219","0,88737","45,9","0,88563"
"141,98","-0,91922","-46,029","-0,89234","0,88737","45,805","0,88612"
142,"-0,91922",-46,"-0,89246","0,88737","45,712","0,8865"
"142,02","-0,91922","-45,972","-0,89255","0,88737","45,62","0,8868"
"142,04","-0,91922","-45,945","-0,89262","0,88737","45,531","0,887"
"142,06","-0,91922","-45,918","-0,89265","0,88737","45,444","0,88713"
"142,08","-0,91922","-45,892","-0,89267","0,88737","45,359","0,88718"
"142,1","-0,91922","-45,866","-0,89266","0,88737","45,276","0,88715"
"142,12","-0,91922","-45,841","-0,89263","0,88737","45,194","0,88705"
"142,14","-0,91922","-45,817","-0,89258","0,88737","45,115","0,88689"
"142,16","-0,91922","-45,793","-0,89251","0,88737","45,038","0,88667"
"142,18","-0,91922","-45,77","-0,89243","0,88737","44,964","0,88639"
"142,2","-0,91922","-45,748","-0,89232","0,88737","44,891","0,88606"
"142,22","-0,91922","-45,726","-0,8922","0,88737","44,82","0,88567"
"142,24","-0,91922","-45,705","-0,89207","0,88737","44,751","0,88524"
"142,26","-0,91922","-45,685","-0,89193","0,88737","44,684","0,88477"
"142,28","-0,91922","-45,665","-0,89177","0,88737","44,62","0,88426"
"142,3","-0,91922","-45,645","-0,8916","0,88737","44,557","0,88371"
"142,32","-0,91922","-45,627","-0,89142","0,88737","44,496","0,88313"
"142,34","-0,91922","-45,609","-0,89123","0,88737","44,437","0,88251"
"142,36","-0,91922","-45,591","-0,89103","0,88737","44,38","0,88187"
"142,38","-0,91922","-45,574","-0,89083","0,88737","44,325","0,88121"
"142,4","-0,91922","-45,558","-0,89062","0,88737","44,272","0,88051"
"142,42","-0,91922","-45,542","-0,8904","0,88737","44,22","0,8798"
"142,44","-0,91922","-45,527","-0,89017","0,88737","44,171","0,87907"
"142,46","-0,91922","-45,512","-0,88994","0,88737","44,123","0,87833"
"142,48","-0,91922","-45,498","-0,88971","0,88737","44,077","0,87757"
"142,5","-0,91922","-45,484","-0,88947","0,88737","44,032","0,8768"
"142,52","-0,91922","-45,471","-0,88923","0,88737","43,989","0,87601"
"142,54","-0,91922","-45,458","-0,88899","0,88737","43,948","0,87522"
"142,56","-0,91922","-45,446","-0,88874","0,88737","43,909","0,87442"
"142,58","-0,91922","-45,435","-0,88849","0,88737","43,871","0,87362"
"142,6","-0,91922","-45,423","-0,88825","0,88737","43,834","0,87281"
"142,62","-0,91922","-45,413","-0,888","0,88737","43,8","0,87201"
"142,64","-0,91922","-45,403","-0,88775","0,88737","43,766","0,8712"
"142,66","-0,91922","-45,393","-0,8875","0,88737","43,734","0,87039"
"142,68","-0,91922","-45,383","-0,88725","0,88737","43,704","0,86958"
"142,7","-0,91922","-45,374","-0,887","0,88737","43,674","0,86877"
"142,72","-0,91922","-45,366","-0,88675","0,88737","43,647","0,86797"
"142,74","-0,91922","-45,358","-0,88651","0,88737","43,62","0,86717"
"142,76","-0,91922","-45,35","-0,88626","0,88737","43,595","0,86638"
"142,78","-0,91922","-45,342","-0,88602","0,88737","43,571","0,86559"
"142,8","-0,91922","-45,335","-0,88578","0,88737","43,548","0,86482"
"142,82","-0,91922","-45,329","-0,88555","0,88737","43,526","0,86405"
"142,84","-0,91922","-45,322","-0,88531","0,88737","43,505","0,86329"
"142,86","-0,91922","-45,316","-0,88508","0,88737","43,486","0,86253"
"142,88","-0,91922","-45,311","-0,88485","0,88737","43,467","0,86179"
"142,9","-0,91922","-45,305","-0,88463","0,88737","43,45","0,86106"
"142,92","-0,91922","-45,3","-0,88441","0,88737","43,433","0,86034"
"142,94","-0,91922","-45,295","-0,88419","0,88737","43,418","0,85963"
"142,96","-0,91922","-45,291","-0,88397","0,88737","43,403","0,85893"
"142,98","-0,91922","-45,287","-0,88376","0,88737","43,389","0,85825"
143,"-0,91922","-45,283","-0,88355","0,88737","43,376","0,85758"
"143,02","-0,91922","-45,279","-0,88335","0,88737","43,364","0,85692"
"143,04","-0,91922","-45,276","-0,88315","0,88737","43,353","0,85627"
"143,06","-0,91922","-45,272","-0,88296","0,88737","43,343","0,85564"
"143,08","-0,91922","-45,269","-0,88277","0,88737","43,333","0,85502"
"143,1","-0,91922","-45,267","-0,88258","0,88737","43,324","0,85441"
"143,12","-0,91922","-45,264","-0,8824","0,88737","43,316","0,85382"
"143,14","-0,91922","-45,262","-0,88222","0,88737","43,308","0,85324"
"143,16","-0,91922","-45,26","-0,88205","0,88737","43,301","0,85268"
"143,18","-0,91922","-45,258","-0,88188","0,88737","43,294","0,85212"
"143,2","-0,91922","-45,256","-0,88171","0,88737","43,288","0,85159"
"143,22","-0,91922","-45,254","-0,88155","0,88737","43,283","0,85106"
"143,24","-0,91922","-45,253","-0,88139","0,88737","43,278","0,85056"
"143,26","-0,91922","-45,251","-0,88124","0,88737","43,274","0,85006"
"143,28","-0,91922","-45,25","-0,88109","0,88737","43,27","0,84958"
"143,3","-0,91922","-45,249","-0,88095","0,88737","43,267","0,84911"
"143,32","-0,91922","-45,248","-0,88081","0,88737","43,264","0,84866"
"143,34","-0,91922","-45,248","-0,88067","0,88737","43,261","0,84822"
"143,36","-0,91922","-45,247","-0,88054","0,88737","43,259","0,84779"
"143,38","-0,91922","-45,246","-0,88041","0,88737","43,258","0,84738"
"143,4","-0,91922","-45,246","-0,88029","0,88737","43,256","0,84697"
"143,42","-0,91922","-45,246","-0,88017","0,88737","43,255","0,84659"
"143,44","-0,91922","-45,245","-0,88006","0,88737","43,255","0,84621"
"143,46","-0,91922","-45,245","-0,87994","0,88737","43,254","0,84585"
"143,48","-0,91922","-45,245","-0,87984","0,88737","43,254","0,8455"
"143,5","-0,91922","-45,245","-0,87973","0,88737","43,254","0,84516"
"143,52","-0,91922","-45,245","-0,87963","0,88737","43,255","0,84484"
"143,54","-0,91922","-45,246","-0,87954","0,88737","43,255","0,84452"
"143,56","-0,91922","-45,246","-0,87944","0,88737","43,256","0,84422"
"143,58","-0,91922","-45,246","-0,87935","0,88737","43,257","0,84393"
"143,6","-0,91922","-45,247","-0,87927","0,88737","43,258","0,84365"
"143,62","-0,91922","-45,247","-0,87918","0,88737","43,26","0,84338"
"143,64","-0,91922","-45,248","-0,87911","0,88737","43,262","0,84312"
"143,66","-0,91922","-45,248","-0,87903","0,88737","43,263","0,84287"
"143,68","-0,91922","-45,249","-0,87896","0,88737","43,265","0,84264"
"143,7","-0,91922","-45,249","-0,87889","0,88737","43,267","0,84241"
"143,72","-0,91922","-45,25","-0,87882","0,88737","43,269","0,84219"
"143,74","-0,91922","-45,251","-0,87876","0,88737","43,272","0,84198"
"143,76","-0,91922","-45,251","-0,87869","0,88737","43,274","0,84178"
"143,78","-0,91922","-45,252","-0,87864","0,88737","43,277","0,8416"
"143,8","-0,91922","-45,253","-0,87858","0,88737","43,279","0,84141"
"143,82","-0,91922","-45,254","-0,87853","0,88737","43,282","0,84124"
"143,84","-0,91922","-45,255","-0,87848","0,88737","43,285","0,84108"
"143,86","-0,91922","-45,255","-0,87843","0,88737","43,287","0,84092"
"143,88","-0,91922","-45,256","-0,87838","0,88737","43,29","0,84077"
"143,9","-0,91922","-45,257","-0,87834","0,88737","43,293","0,84063"
"143,92","-0,91922","-45,258","-0,8783","0,88737","43,296","0,8405"
"143,94","-0,91922","-45,259","-0,87826","0,88737","43,299","0,84037"
"143,96","-0,91922","-45,26","-0,87822","0,88737","43,302","0,84025"
"143,98","-0,91922","-45,261","-0,87819","0,88737","43,305","0,84014"
144,"-0,91922","-45,262","-0,87816","0,88737","43,308","0,84003"
"144,02","-0,91922","-45,263","-0,87812","0,88737","43,311","0,83994"
"144,04","-0,91922","-45,264","-0,8781","0,88737","43,314","0,83984"
"144,06","-0,91922","-45,265","-0,87807","0,88737","43,317","0,83975"
"144,08","-0,91922","-45,265","-0,87804","0,88737","43,32","0,83967"
"144,1","-0,91922","-45,266","-0,87802","0,88737","43,323","0,83959"
"144,12","-0,91922","-45,267","-0,878","0,88737","43,326","0,83952"
"144,14","-0,91922","-45,268","-0,87798","0,88737","43,329","0,83946"
"144,16","-0,91922","-45,269","-0,87796","0,88737","43,332","0,83939"
"144,18","-0,91922","-45,27","-0,87794","0,88737","43,335","0,83934"
"144,2","-0,91922","-45,271","-0,87792","0,88737","43,337","0,83928"
"144,22","-0,91922","-45,272","-0,87791","0,88737","43,34","0,83924"
"144,24","-0,91922","-45,273","-0,8779","0,88737","43,343","0,83919"
"144,26","-0,91922","-45,273","-0,87788","0,88737","43,346","0,83915"
"144,28","-0,91922","-45,274","-0,87787","0,88737","43,349","0,83912"
"144,3","-0,91922","-45,275","-0,87786","0,88737","43,351","0,83908"
"144,32","-0,91922","-45,276","-0,87785","0,88737","43,354","0,83905"
"144,34","-0,91922","-45,277","-0,87785","0,88737","43,357","0,83903"
"144,36","-0,91922","-45,278","-0,87784","0,88737","43,359","0,839"
"144,38","-0,91922","-45,278","-0,87783","0,88737","43,362","0,83898"
"144,4","-0,91922","-45,279","-0,87783","0,88737","43,364","0,83897"
"144,42","-0,91922","-45,28","-0,87782","0,88737","43,367","0,83895"
"144,44","-0,91922","-45,281","-0,87782","0,88737","43,369","0,83894"
"144,46","-0,91922","-45,281","-0,87782","0,88737","43,371","0,83893"
"144,48","-0,91922","-45,282","-0,87781","0,88737","43,374","0,83892"
"144,5","-0,91922","-45,283","-0,87781","0,88737","43,376","0,83892"
"144,52","-0,91922","-45,283","-0,87781","0,88737","43,378","0,83892"
"144,54","-0,91922","-45,284","-0,87781","0,88737","43,38","0,83891"
"144,56","-0,91922","-45,285","-0,87781","0,88737","43,382","0,83892"
"144,58","-0,91922","-45,285","-0,87781","0,88737","43,384","0,83892"
"144,6","-0,91922","-45,286","-0,87781","0,88737","43,386","0,83892"
"144,62","-0,91922","-45,286","-0,87781","0,88737","43,388","0,83893"
"144,64","-0,91922","-45,287","-0,87782","0,88737","43,39","0,83893"
"144,66","-0,91922","-45,288","-0,87782","0,88737","43,392","0,83894"
"144,68","-0,91922","-45,288","-0,87782","0,88737","43,394","0,83895"
"144,7","-0,91922","-45,289","-0,87783","0,88737","43,395","0,83896"
"144,72","-0,91922","-45,289","-0,87783","0,88737","43,397","0,83898"
"144,74","-0,91922","-45,29","-0,87783","0,88737","43,399","0,83899"
"144,76","-0,91922","-45,29","-0,87784","0,88737","43,4","0,839"
"144,78","-0,91922","-45,291","-0,87784","0,88737","43,402","0,83902"
"144,8","-0,91922","-45,291","-0,87785","0,88737","43,403","0,83903"
"144,82","-0,91922","-45,292","-0,87785","0,88737","43,405","0,83905"
"144,84","-0,91922","-45,292","-0,87786","0,88737","43,406","0,83907"
"144,86","-0,91922","-45,292","-0,87786","0,88737","43,407","0,83908"
"144,88","-0,91922","-45,293","-0,87787","0,88737","43,409","0,8391"
"144,9","-0,91922","-45,293","-0,87787","0,88737","43,41","0,83912"
"144,92","-0,91922","-45,293","-0,87788","0,88737","43,411","0,83914"
"144,94","-0,91922","-45,294","-0,87789","0,88737","43,412","0,83916"
"144,96","-0,91922","-45,294","-0,87789","0,88737","43,413","0,83918"
"144,98","-0,91922","-45,295","-0,8779","0,88737","43,414","0,8392"
145,"0,47955","-6,673","-0,8779","-0,55879","3,7597","0,83922"
"145,02","0,47955","-4,3766","-0,87515","-0,55879","1,4025","0,83641"
"145,04","0,47955","-2,2263","-0,86751","-0,55879","-0,80475","0,8286"
"145,06","0,47955","-0,20787","-0,85578","-0,55879","-2,8766","0,8166"
"145,08","0,47955","1,6907","-0,84063","-0,55879","-4,8254","0,80108"
"145,1","0,47955","3,4798","-0,82262","-0,55879","-6,6619","0,78264"
"145,12","0,47955","5,1684","-0,80224","-0,55879","-8,3951","0,76178"
"145,14","0,47955","6,764","-0,77989","-0,55879","-10,033","0,7389"
"145,16","0,47955","8,2734","-0,75594","-0,55879","-11,582","0,71437"
"145,18","0,47955","9,7024","-0,73068","-0,55879","-13,049","0,6885"
"145,2","0,47955","11,056","-0,70437","-0,55879","-14,438","0,66156"
"145,22","0,47955","12,339","-0,67722","-0,55879","-15,755","0,63376"
"145,24","0,47955","13,555","-0,64943","-0,55879","-17,003","0,6053"
"145,26","0,47955","14,707","-0,62116","-0,55879","-18,186","0,57635"
"145,28","0,47955","15,8","-0,59256","-0,55879","-19,308","0,54705"
"145,3","0,47955","16,835","-0,56373","-0,55879","-20,37","0,51753"
"145,32","0,47955","17,816","-0,53479","-0,55879","-21,377","0,48789"
"145,34","0,47955","18,745","-0,50582","-0,55879","-22,33","0,45823"
"145,36","0,47955","19,623","-0,47692","-0,55879","-23,232","0,42863"
"145,38","0,47955","20,454","-0,44814","-0,55879","-24,085","0,39915"
"145,4","0,47955","21,24","-0,41954","-0,55879","-24,891","0,36987"
"145,42","0,47955","21,981","-0,39119","-0,55879","-25,652","0,34083"
"145,44","0,47955","22,68","-0,36312","-0,55879","-26,37","0,31208"
"145,46","0,47955","23,338","-0,33537","-0,55879","-27,045","0,28366"
"145,48","0,47955","23,958","-0,30798","-0,55879","-27,681","0,25561"
"145,5","0,47955","24,54","-0,28098","-0,55879","-28,279","0,22796"
"145,52","0,47955","25,086","-0,2544","-0,55879","-28,839","0,20074"
"145,54","0,47955","25,598","-0,22825","-0,55879","-29,364","0,17396"
"145,56","0,47955","26,076","-0,20257","-0,55879","-29,855","0,14765"
"145,58","0,47955","26,522","-0,17735","-0,55879","-30,313","0,12183"
"145,6","0,47955","26,938","-0,15263","-0,55879","-30,74","0,096511"
"145,62","0,47955","27,324","-0,12841","-0,55879","-31,136","0,071704"
"145,64","0,47955","27,682","-0,1047","-0,55879","-31,503","0,047421"
"145,66","0,47955","28,012","-0,081506","-0,55879","-31,843","0,02367"
"145,68","0,47955","28,317","-0,058842","-0,55879","-32,156","0,00045809"
"145,7","0,47955","28,597","-0,036709","-0,55879","-32,443","-0,022209"
"145,72","0,47955","28,852","-0,015112","-0,55879","-32,705","-0,044328"
"145,74","0,47955","29,085","0,0059469","-0,55879","-32,944","-0,065896"
"145,76","0,47955","29,296","0,026467","-0,55879","-33,161","-0,086911"
"145,78","0,47955","29,487","0,046446","-0,55879","-33,356","-0,10737"
"145,8","0,47955","29,657","0,065887","-0,55879","-33,531","-0,12728"
"145,82","0,47955","29,808","0,08479","-0,55879","-33,686","-0,14664"
"145,84","0,47955","29,941","0,10316","-0,55879","-33,823","-0,16546"
"145,86","0,47955","30,057","0,12099","-0,55879","-33,942","-0,18372"
"145,88","0,47955","30,156","0,1383","-0,55879","-34,044","-0,20145"
"145,9","0,47955","30,24","0,15508","-0,55879","-34,13","-0,21864"
"145,92","0,47955","30,309","0,17135","-0,55879","-34,2","-0,2353"
"145,94","0,47955","30,364","0,1871","-0,55879","-34,257","-0,25143"
"145,96","0,47955","30,405","0,20234","-0,55879","-34,299","-0,26704"
"145,98","0,47955","30,434","0,21708","-0,55879","-34,329","-0,28214"
146,"0,47955","30,451","0,23133","-0,55879","-34,346","-0,29673"
"146,02","0,47955","30,456","0,24509","-0,55879","-34,352","-0,31082"
"146,04","0,47955","30,451","0,25837","-0,55879","-34,347","-0,32443"
"146,06","0,47955","30,436","0,27118","-0,55879","-34,331","-0,33754"
"146,08","0,47955","30,412","0,28353","-0,55879","-34,306","-0,35019"
"146,1","0,47955","30,379","0,29542","-0,55879","-34,272","-0,36237"
"146,12","0,47955","30,337","0,30687","-0,55879","-34,23","-0,37409"
"146,14","0,47955","30,288","0,31787","-0,55879","-34,179","-0,38536"
"146,16","0,47955","30,232","0,32845","-0,55879","-34,122","-0,39619"
"146,18","0,47955","30,169","0,33861","-0,55879","-34,057","-0,4066"
"146,2","0,47955","30,1","0,34835","-0,55879","-33,986","-0,41658"
"146,22","0,47955","30,025","0,3577","-0,55879","-33,909","-0,42615"
"146,24","0,47955","29,945","0,36665","-0,55879","-33,827","-0,43532"
"146,26","0,47955","29,86","0,37522","-0,55879","-33,74","-0,44409"
"146,28","0,47955","29,771","0,38341","-0,55879","-33,648","-0,45249"
"146,3","0,47955","29,677","0,39124","-0,55879","-33,552","-0,46051"
"146,32","0,47955","29,58","0,39872","-0,55879","-33,453","-0,46816"
"146,34","0,47955","29,48","0,40585","-0,55879","-33,35","-0,47547"
"146,36","0,47955","29,376","0,41264","-0,55879","-33,244","-0,48242"
"146,38","0,47955","29,27","0,41911","-0,55879","-33,135","-0,48905"
"146,4","0,47955","29,162","0,42526","-0,55879","-33,024","-0,49535"
"146,42","0,47955","29,052","0,4311","-0,55879","-32,91","-0,50133"
"146,44","0,47955","28,939","0,43664","-0,55879","-32,795","-0,50701"
"146,46","0,47955","28,826","0,4419","-0,55879","-32,679","-0,51238"
"146,48","0,47955","28,711","0,44687","-0,55879","-32,561","-0,51748"
"146,5","0,47955","28,595","0,45156","-0,55879","-32,442","-0,52229"
"146,52","0,47955","28,479","0,456","-0,55879","-32,322","-0,52683"
"146,54","0,47955","28,362","0,46018","-0,55879","-32,202","-0,53111"
"146,56","0,47955","28,244","0,46411","-0,55879","-32,082","-0,53514"
